data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00182	0.17685	0.42602	0.27201	0.45435	0.37403	0.01175	0.25989	0.11006	0.20561	0.25227	1.0	0.1231	0.14	0.03872	0.20401	0.01369	0.10866	0.13519	0.0023	0.38567	0.01169	0.3138	0.27397	0.01284	0.516	0.01196	0.0	0.20441	0.00266	0.00289	0.0	0.17948	0.0042	0.0	0.07887	0.99996	0.12948	0.99996	0.47055	0.00266	0.01392	0.00233	0.31075	0.03759	0.10297	0.27548	0.30255	0.16805	0.00204	0.19118	0.0073	0.61337	0.14836	0.0
D00187	0.29767	0.15384	0.06763	0.18167	0.15073	0.09767	0.05951	0.5876	0.1552	0.15611	0.1231	1.0	0.81269	0.12747	0.0784	0.01079	0.74272	0.03334	0.14779	0.12472	0.12254	0.07408	0.08604	0.00441	0.0606	0.03052	0.0	0.08066	0.02325	0.03697	0.0	0.06668	0.0	0.04888	0.51764	0.12345	0.06765	0.12345	0.0826	0.0	0.00298	0.0	0.07135	0.0241	0.05017	0.08316	0.07495	0.06908	0.0	0.09681	0.00274	0.11106	0.03329	0.0
D00188	0.40957	0.16881	0.07545	0.20421	0.17047	0.13705	0.06597	0.68614	0.17319	0.17242	0.14	0.81269	1.0	0.14489	0.08483	0.01257	0.52866	0.03719	0.05058	0.13831	0.16591	0.07862	0.09393	0.00514	0.06764	0.03558	0.0	0.1159	0.04355	0.01084	0.0	0.07199	0.0	0.05292	0.45747	0.1405	0.13819	0.1405	0.09376	0.0	0.01976	0.0	0.07522	0.02809	0.06188	0.09058	0.08032	0.07614	0.0	0.10787	0.00319	0.13447	0.03691	0.0
D00211	0.11969	0.1033	0.08054	0.03119	0.10033	0.15465	0.06241	0.10162	0.0894	0.11394	0.03872	0.12747	0.14489	1.0	0.06603	0.09229	0.11994	0.0318	0.11925	0.06544	0.14612	0.04656	0.03789	0.08679	0.07067	0.105	0.04485	0.07038	0.01181	0.10702	0.0393	0.07928	0.03363	0.03585	0.13858	0.03868	0.19571	0.03868	0.01595	0.01774	0.04953	0.07667	0.08366	0.02841	0.0339	0.07067	0.16651	0.08137	0.09153	0.06375	0.0951	0.02941	0.02386	0.0
D00246	0.16546	0.30294	0.08353	0.16748	0.29161	0.02589	0.0541	0.10435	0.18971	0.29419	0.20401	0.0784	0.08483	0.06603	1.0	0.00962	0.06257	0.04196	0.00162	0.31051	0.02575	0.15312	0.14832	0.00903	0.10544	0.04421	0.0	0.09451	0.03169	0.00203	0.0	0.37675	0.02247	0.0	0.09039	0.2038	0.17719	0.2038	0.09808	0.03047	0.02864	0.0209	0.2861	0.00194	0.04852	0.17395	0.17893	0.33421	0.02168	0.38771	0.02644	0.14409	0.03235	0.07416
D00279	0.01531	0.01989	0.00703	0.01554	0.07444	0.00895	0.00711	0.15296	0.0035	0.0	0.01369	0.01079	0.01257	0.09229	0.00962	1.0	0.01011	0.00422	0.0614	0.01081	0.0089	0.0091	0.00334	0.01719	0.00652	0.75654	0.06253	0.02648	0.0298	0.06921	0.01816	0.03193	0.17368	0.05271	0.18375	0.01367	0.01941	0.01367	0.04712	0.03871	0.08131	0.01824	0.05887	0.20176	0.00755	0.01144	0.01956	0.00674	0.0205	0.09414	0.06275	0.0	0.0702	0.0
D00299	0.2643	0.13525	0.05322	0.16272	0.13609	0.07044	0.05837	0.38908	0.1579	0.1586	0.10866	0.74272	0.52866	0.11994	0.06257	0.01011	1.0	0.02623	0.13847	0.11409	0.09385	0.06948	0.09238	0.0	0.05908	0.0286	0.0	0.05346	0.02178	0.03463	0.0	0.05399	0.0	0.0458	0.4862	0.10907	0.05395	0.10907	0.07281	0.0	0.0028	0.0	0.06694	0.02258	0.03513	0.07809	0.06011	0.05601	0.0	0.08072	0.0	0.09217	0.03266	0.0
D00312	0.05008	0.11033	0.44249	0.11132	0.06303	0.0139	0.39237	0.02889	0.05178	0.11669	0.13519	0.03334	0.03719	0.0318	0.04196	0.00422	0.02623	1.0	0.00907	0.06231	0.01383	0.06596	0.04628	0.05427	0.35908	0.01511	0.03799	0.04186	0.09108	0.04359	0.04899	0.04555	0.01851	0.03202	0.0217	0.13535	0.04455	0.13535	0.14935	0.03481	0.03326	0.10228	0.06389	0.03153	0.1087	0.04697	0.07207	0.03459	0.06318	0.04557	0.07209	0.08947	0.2075	0.03207
D00316	0.0	0.004	0.01753	0.00261	0.00224	0.10832	0.01774	0.04156	0.00202	0.0	0.0023	0.14779	0.05058	0.11925	0.00162	0.0614	0.13847	0.00907	1.0	0.00181	0.11075	0.00198	0.00193	0.00186	0.01627	0.01015	0.04061	0.02338	0.00104	0.08771	0.13852	0.00895	0.06479	0.12297	0.05876	0.0023	0.00113	0.0023	0.01306	0.00104	0.02615	9.1E-4	0.0307	0.09328	0.0081	0.0023	0.00134	0.00147	0.06053	0.0512	0.03326	0.0	0.04813	0.0
D00327	0.23254	0.46736	0.12463	0.28841	0.31164	0.01623	0.08568	0.14113	0.26739	0.36178	0.38567	0.12472	0.13831	0.06544	0.31051	0.01081	0.11409	0.06231	0.00181	1.0	0.01614	0.23608	0.27933	0.01014	0.20073	0.00944	0.0	0.18035	0.0021	0.00229	0.0	0.27187	0.00332	0.0	0.12186	0.38597	0.12612	0.38597	0.17252	0.0021	0.01229	0.0079	0.23922	0.00218	0.04957	0.27033	0.20279	0.49777	0.00161	0.29641	0.01679	0.21738	0.05027	0.0
D00348	0.09159	0.02732	0.00519	0.01327	0.00876	0.93754	0.0	0.09023	0.0077	0.08407	0.01169	0.12254	0.16591	0.14612	0.02575	0.0089	0.09385	0.01383	0.11075	0.01614	1.0	0.01006	0.00734	0.06573	0.0	0.0093	0.07905	0.03695	0.0211	0.11359	0.03038	0.01081	0.01627	0.05091	0.12687	0.01168	0.07144	0.01168	0.00816	0.01094	0.05291	0.04289	0.01005	0.00617	0.02786	0.01122	0.01966	0.0391	0.0079	0.01138	0.01374	0.02318	0.0	0.17532
D00443	0.14263	0.34605	0.13187	0.24107	0.15544	0.01011	0.11193	0.06644	0.16253	0.19534	0.3138	0.07408	0.07862	0.04656	0.15312	0.0091	0.06948	0.06596	0.00198	0.23608	0.01006	1.0	0.19506	0.00411	0.1426	0.00813	0.0	0.08992	0.0023	0.00249	0.0	0.13911	0.00362	0.0	0.03268	0.31406	0.11775	0.31406	0.18999	0.00229	0.00869	0.00784	0.61362	0.02013	0.06276	0.21352	0.22987	0.14569	0.00176	0.22898	0.01011	0.18427	0.06517	0.04858
D00462	0.20631	0.3489	0.092	0.20791	0.2196	0.00738	0.10039	0.05552	0.23941	0.23117	0.27397	0.08604	0.09393	0.03789	0.14832	0.00334	0.09238	0.04628	0.00193	0.27933	0.00734	0.19506	1.0	0.004	0.18065	0.00349	0.0	0.12344	0.00224	0.00243	0.0	0.12606	0.00353	0.0	0.05001	0.27453	0.10256	0.27453	0.11997	0.00223	0.00629	0.0084	0.18722	0.00232	0.05063	0.19854	0.18516	0.18354	0.00171	0.25415	0.00191	0.27592	0.05865	0.0
D00506	0.0	0.01908	0.08337	0.01458	0.0107	0.06609	0.02907	0.0	0.0042	0.0	0.01284	0.00441	0.00514	0.08679	0.00903	0.01719	0.0	0.05427	0.00186	0.01014	0.06573	0.00411	0.004	1.0	0.02666	0.0647	0.03134	0.02767	0.0387	0.28361	0.06656	0.05709	0.07954	0.01265	0.0	0.01283	0.00235	0.01283	0.11607	0.06687	0.07608	0.25724	0.00411	0.07009	0.01344	0.00477	0.00751	0.03471	0.02948	0.00842	0.05885	0.00542	0.04891	0.0
D00554	0.11788	0.1567	0.82346	0.18897	0.18186	0.0	0.84067	0.06612	0.12215	0.1556	0.516	0.0606	0.06764	0.07067	0.10544	0.00652	0.05908	0.35908	0.01627	0.20073	0.0	0.1426	0.18065	0.02666	1.0	0.00682	0.14932	0.10045	0.00436	0.02252	0.05508	0.09942	0.00688	0.12585	0.05133	0.51619	0.08104	0.51619	0.26813	0.00469	0.01976	0.00381	0.14182	0.0697	0.24804	0.1237	0.20976	0.07663	0.01718	0.09583	0.14635	0.34502	0.39284	0.0
D00565	0.04331	0.01765	0.00734	0.01358	0.08399	0.00935	0.00743	0.15241	0.00366	0.0	0.01196	0.03052	0.03558	0.105	0.04421	0.75654	0.0286	0.01511	0.01015	0.00944	0.0093	0.00813	0.00349	0.0647	0.00682	1.0	0.08723	0.10979	0.11119	0.08754	0.08584	0.09508	0.1287	0.06152	0.15752	0.01194	0.01912	0.01194	0.04251	0.1232	0.17001	0.09254	0.02089	0.19615	0.00697	0.01015	0.01907	0.00603	0.10576	0.03722	0.14545	0.0	0.05783	0.0
D00577	0.0	0.0	0.16082	0.0	0.0	0.06815	0.16279	0.0	0.0	0.0	0.0	0.0	0.0	0.04485	0.0	0.06253	0.0	0.03799	0.04061	0.0	0.07905	0.0	0.0	0.03134	0.14932	0.08723	1.0	0.07924	0.0205	0.13664	0.02923	0.02359	0.0847	0.32905	0.0	0.0	0.0	0.0	0.01684	0.06006	0.13016	0.02829	0.0	0.07221	0.07074	0.0	0.0	0.0	0.08021	0.0	0.1338	0.04525	0.02277	0.0
D00585	0.12139	0.22128	0.08384	0.19807	0.17877	0.03715	0.05656	0.0474	0.08962	0.09136	0.20441	0.08066	0.1159	0.07038	0.09451	0.02648	0.05346	0.04186	0.02338	0.18035	0.03695	0.08992	0.12344	0.02767	0.10045	0.10979	0.07924	1.0	0.04078	0.02984	0.07109	0.09442	0.03529	0.02941	0.05164	0.20452	0.07307	0.20452	0.11659	0.03101	0.07537	0.05956	0.08882	0.0546	0.04429	0.10714	0.13319	0.06835	0.05618	0.10291	0.08536	0.10884	0.06848	0.0
D00586	0.05301	0.00463	0.0047	0.00302	0.02196	0.02121	0.00476	0.02227	0.00234	0.0	0.00266	0.02325	0.04355	0.01181	0.03169	0.0298	0.02178	0.09108	0.00104	0.0021	0.0211	0.0023	0.00224	0.0387	0.00436	0.11119	0.0205	0.04078	1.0	0.02635	0.02525	0.03472	0.02202	0.01728	0.04971	0.00266	0.02635	0.00266	0.0129	0.3157	0.05373	0.73067	0.0023	0.05227	0.18213	0.00266	0.00928	0.0017	0.12527	0.05402	0.02694	0.0	0.02089	0.0
D00596	0.0	0.00503	0.05306	0.00329	0.00282	0.15858	0.02456	0.0089	0.00255	0.06409	0.00289	0.03697	0.01084	0.10702	0.00203	0.06921	0.03463	0.04359	0.08771	0.00229	0.11359	0.00249	0.00243	0.28361	0.02252	0.08754	0.13664	0.02984	0.02635	1.0	0.065	0.03112	0.07174	0.06197	0.01036	0.00289	0.00143	0.00289	0.05921	0.083	0.22223	0.06596	0.01136	0.03987	0.01116	0.00289	0.00169	0.00185	0.17943	0.01085	0.06489	0.0	0.05432	0.09507
D00627	0.0	0.0	0.05932	0.0	0.0	0.03055	0.06004	0.0	0.0	0.08034	0.0	0.0	0.0	0.0393	0.0	0.01816	0.0	0.04899	0.13852	0.0	0.03038	0.0	0.0	0.06656	0.05508	0.08584	0.02923	0.07109	0.02525	0.065	1.0	0.00789	0.01916	0.02463	0.0	0.0	0.01636	0.0	0.10465	0.02789	0.1351	0.02207	0.0	0.05094	0.01613	0.0	0.01493	0.0	0.17264	0.0	0.16533	0.0	0.03359	0.08646
D00690	0.14069	0.25612	0.0721	0.13918	0.18148	0.01087	0.04825	0.07757	0.16172	0.25076	0.17948	0.06668	0.07199	0.07928	0.37675	0.03193	0.05399	0.04555	0.00895	0.27187	0.01081	0.13911	0.12606	0.05709	0.09942	0.09508	0.02359	0.09442	0.03472	0.03112	0.00789	1.0	0.07368	0.00952	0.07789	0.17929	0.17975	0.17929	0.10525	0.05842	0.04521	0.05006	0.19002	0.05299	0.02546	0.15436	0.21521	0.26432	0.02601	0.3253	0.04373	0.11045	0.06227	0.0
D00730	0.0	0.00731	0.00741	0.00477	0.0041	0.01636	0.0075	0.0189	0.0037	0.0	0.0042	0.0	0.0	0.03363	0.02247	0.17368	0.0	0.01851	0.06479	0.00332	0.01627	0.00362	0.00353	0.07954	0.00688	0.1287	0.0847	0.03529	0.02202	0.07174	0.01916	0.07368	1.0	0.05562	0.0	0.0042	0.00207	0.0042	0.04042	0.07773	0.03939	0.05824	0.05615	0.15192	0.02999	0.0042	0.00246	0.0183	0.02163	0.09364	0.09884	0.02426	0.02075	0.09789
D00898	0.0	0.0	0.13555	0.0	0.0	0.04752	0.1372	0.04348	0.0	0.0	0.0	0.04888	0.05292	0.03585	0.0	0.05271	0.0458	0.03202	0.12297	0.0	0.05091	0.0	0.0	0.01265	0.12585	0.06152	0.32905	0.02941	0.01728	0.06197	0.02463	0.00952	0.05562	1.0	0.04186	0.0	0.0	0.0	0.0142	0.04236	0.12618	0.0151	0.0	0.02078	0.05962	0.0	0.0	0.0	0.02464	0.0	0.10422	0.03813	0.01919	0.0
D00930	0.3228	0.09071	0.04403	0.11119	0.14002	0.1057	0.04809	0.62734	0.27466	0.20714	0.07887	0.51764	0.45747	0.13858	0.09039	0.18375	0.4862	0.0217	0.05876	0.12186	0.12687	0.03268	0.05001	0.0	0.05133	0.15752	0.0	0.05164	0.04971	0.01036	0.0	0.07789	0.0	0.04186	1.0	0.0792	0.08036	0.0792	0.04889	0.0	0.0	0.0	0.05468	0.0727	0.03474	0.0515	0.03631	0.08863	0.0	0.13754	0.0	0.07563	0.02691	0.0
D00950	0.17752	0.42692	0.27233	0.45502	0.3743	0.01174	0.26041	0.11041	0.20628	0.25288	0.99996	0.12345	0.1405	0.03868	0.2038	0.01367	0.10907	0.13535	0.0023	0.38597	0.01168	0.31406	0.27453	0.01283	0.51619	0.01194	0.0	0.20452	0.00266	0.00289	0.0	0.17929	0.0042	0.0	0.0792	1.0	0.12978	1.0	0.47076	0.00265	0.0139	0.00233	0.31094	0.03755	0.10321	0.27596	0.30282	0.16787	0.00204	0.19136	0.00729	0.6134	0.14865	0.0
D00951	0.23637	0.24242	0.04696	0.09934	0.10663	0.07183	0.05161	0.07419	0.2028	0.27362	0.12948	0.06765	0.13819	0.19571	0.17719	0.01941	0.05395	0.04455	0.00113	0.12612	0.07144	0.11775	0.10256	0.00235	0.08104	0.01912	0.0	0.07307	0.02635	0.00143	0.01636	0.17975	0.00207	0.0	0.08036	0.12978	1.0	0.12978	0.06388	0.06435	0.06219	0.00607	0.18687	0.02514	0.05875	0.16598	0.31755	0.16246	0.00101	0.14181	0.00112	0.07243	0.05532	0.04103
D00954	0.17752	0.42692	0.27233	0.45502	0.3743	0.01174	0.26041	0.11041	0.20628	0.25288	0.99996	0.12345	0.1405	0.03868	0.2038	0.01367	0.10907	0.13535	0.0023	0.38597	0.01168	0.31406	0.27453	0.01283	0.51619	0.01194	0.0	0.20452	0.00266	0.00289	0.0	0.17929	0.0042	0.0	0.0792	1.0	0.12978	1.0	0.47076	0.00265	0.0139	0.00233	0.31094	0.03755	0.10321	0.27596	0.30282	0.16787	0.00204	0.19136	0.00729	0.6134	0.14865	0.0
D00956	0.11178	0.29779	0.30094	0.40774	0.20285	0.00821	0.35726	0.06994	0.13125	0.16012	0.47055	0.0826	0.09376	0.01595	0.09808	0.04712	0.07281	0.14935	0.01306	0.17252	0.00816	0.18999	0.11997	0.11607	0.26813	0.04251	0.01684	0.11659	0.0129	0.05921	0.10465	0.10525	0.04042	0.0142	0.04889	0.47076	0.06388	0.47076	1.0	0.01369	0.09718	0.01128	0.20058	0.05958	0.13066	0.16446	0.09792	0.08958	0.02322	0.11948	0.02868	0.27022	0.2167	0.0
D00961	0.0	0.00462	0.00505	0.00302	0.0186	0.01099	0.00512	0.0	0.00234	0.05995	0.00266	0.0	0.0	0.01774	0.03047	0.03871	0.0	0.03481	0.00104	0.0021	0.01094	0.00229	0.00223	0.06687	0.00469	0.1232	0.06006	0.03101	0.3157	0.083	0.02789	0.05842	0.07773	0.04236	0.0	0.00265	0.06435	0.00265	0.01369	1.0	0.12855	0.22205	0.00229	0.06082	0.18604	0.00266	0.00155	0.0017	0.18427	0.01408	0.0534	0.0	0.01816	0.08893
D00962	0.02405	0.01941	0.02129	0.0158	0.05818	0.0532	0.02155	0.0	0.00659	0.15289	0.01392	0.00298	0.01976	0.04953	0.02864	0.08131	0.0028	0.03326	0.02615	0.01229	0.05291	0.00869	0.00629	0.07608	0.01976	0.17001	0.13016	0.07537	0.05373	0.22223	0.1351	0.04521	0.03939	0.12618	0.0	0.0139	0.06219	0.0139	0.09718	0.12855	1.0	0.04411	0.01677	0.05044	0.01435	0.01116	0.01991	0.00407	0.15137	0.02392	0.07824	0.02787	0.04576	0.187
D00965	0.00595	0.01431	0.03426	0.00264	0.00227	0.04312	0.00416	0.0	0.0088	0.00664	0.00233	0.0	0.0	0.07667	0.0209	0.01824	0.0	0.10228	9.1E-4	0.0079	0.04289	0.00784	0.0084	0.25724	0.00381	0.09254	0.02829	0.05956	0.73067	0.06596	0.02207	0.05006	0.05824	0.0151	0.0	0.00233	0.00607	0.00233	0.01128	0.22205	0.04411	1.0	0.00783	0.05589	0.15921	0.00823	0.00585	0.02203	0.04847	0.00619	0.0447	0.0	0.08623	0.0
D01115	0.15994	0.41501	0.12767	0.23239	0.19032	0.01011	0.10634	0.07564	0.23465	0.31075	0.31075	0.07135	0.07522	0.08366	0.2861	0.05887	0.06694	0.06389	0.0307	0.23922	0.01005	0.61362	0.18722	0.00411	0.14182	0.02089	0.0	0.08882	0.0023	0.01136	0.0	0.19002	0.05615	0.0	0.05468	0.31094	0.18687	0.31094	0.20058	0.00229	0.01677	0.00783	1.0	0.05464	0.06921	0.25786	0.25771	0.27978	0.00176	0.29997	0.01011	0.18329	0.07386	0.04856
D01132	0.03419	0.0048	0.04415	0.00314	0.00269	0.0062	0.04469	0.11316	0.00243	0.0263	0.03759	0.0241	0.02809	0.02841	0.00194	0.20176	0.02258	0.03153	0.09328	0.00218	0.00617	0.02013	0.00232	0.07009	0.0697	0.19615	0.07221	0.0546	0.05227	0.03987	0.05094	0.05299	0.15192	0.02078	0.0727	0.03755	0.02514	0.03755	0.05958	0.06082	0.05044	0.05589	0.05464	1.0	0.03177	0.00276	0.03	0.00176	0.11049	0.06152	0.08803	0.02339	0.03588	0.03901
D01161	0.07367	0.10864	0.26464	0.16386	0.08246	0.02801	0.30663	0.07703	0.07037	0.11591	0.10297	0.05017	0.06188	0.0339	0.04852	0.00755	0.03513	0.1087	0.0081	0.04957	0.02786	0.06276	0.05063	0.01344	0.24804	0.00697	0.07074	0.04429	0.18213	0.01116	0.01613	0.02546	0.02999	0.05962	0.03474	0.10321	0.05875	0.10321	0.13066	0.18604	0.01435	0.15921	0.06921	0.03177	1.0	0.06232	0.03922	0.05056	0.00854	0.03202	0.08808	0.08432	0.13534	0.13138
D01217	0.17532	0.5218	0.09302	0.27409	0.21401	0.01128	0.09124	0.06249	0.27896	0.26259	0.27548	0.08316	0.09058	0.07067	0.17395	0.01144	0.07809	0.04697	0.0023	0.27033	0.01122	0.21352	0.19854	0.00477	0.1237	0.01015	0.0	0.10714	0.00266	0.00289	0.0	0.15436	0.0042	0.0	0.0515	0.27596	0.16598	0.27596	0.16446	0.00266	0.01116	0.00823	0.25786	0.00276	0.06232	1.0	0.16455	0.1741	0.00204	0.17596	0.00228	0.14768	0.05401	0.0
D01294	0.13316	0.26849	0.1063	0.16671	0.13658	0.01977	0.07975	0.0507	0.13227	0.17958	0.30255	0.07495	0.08032	0.16651	0.17893	0.01956	0.06011	0.07207	0.00134	0.20279	0.01966	0.22987	0.18516	0.00751	0.20976	0.01907	0.0	0.13319	0.00928	0.00169	0.01493	0.21521	0.00246	0.0	0.03631	0.30282	0.31755	0.30282	0.09792	0.00155	0.01991	0.00585	0.25771	0.03	0.03922	0.16455	1.0	0.18877	0.0012	0.3498	0.01244	0.2024	0.076	0.0
D01387	0.12348	0.29365	0.06874	0.15262	0.16323	0.03931	0.04521	0.10377	0.18623	0.27582	0.16805	0.06908	0.07614	0.08137	0.33421	0.00674	0.05601	0.03459	0.00147	0.49777	0.0391	0.14569	0.18354	0.03471	0.07663	0.00603	0.0	0.06835	0.0017	0.00185	0.0	0.26432	0.0183	0.0	0.08863	0.16787	0.16246	0.16787	0.08958	0.0017	0.00407	0.02203	0.27978	0.00176	0.05056	0.1741	0.18877	1.0	0.0013	0.43969	0.0462	0.11815	0.02718	0.05934
D01441	0.0	0.00355	0.0185	0.00232	0.01514	0.00795	0.01873	0.0	0.0018	0.01516	0.00204	0.0	0.0	0.09153	0.02168	0.0205	0.0	0.06318	0.06053	0.00161	0.0079	0.00176	0.00171	0.02948	0.01718	0.10576	0.08021	0.05618	0.12527	0.17943	0.17264	0.02601	0.02163	0.02464	0.0	0.00204	0.00101	0.00204	0.02322	0.18427	0.15137	0.04847	0.00176	0.11049	0.00854	0.00204	0.0012	0.0013	1.0	0.01145	0.12543	0.0	0.02297	0.02249
D01689	0.14535	0.30396	0.09059	0.21318	0.20689	0.01145	0.06292	0.11386	0.16891	0.23516	0.19118	0.09681	0.10787	0.06375	0.38771	0.09414	0.08072	0.04557	0.0512	0.29641	0.01138	0.22898	0.25415	0.00842	0.09583	0.03722	0.0	0.10291	0.05402	0.01085	0.0	0.3253	0.09364	0.0	0.13754	0.19136	0.14181	0.19136	0.11948	0.01408	0.02392	0.00619	0.29997	0.06152	0.03202	0.17596	0.3498	0.43969	0.01145	1.0	0.01245	0.11605	0.04891	0.0
