data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00898	0.0	0.0	0.028986	0.0	0.0	0.0	0.029412	0.011111	0.0	0.0	0.0	0.011111	0.012048	0.005797	0.0	0.027211	0.011236	0.0	0.026455	0.0	0.0	0.0	0.0	0.013333	0.026667	0.03125	0.243902	0.014493	0.020513	0.044444	0.020091	0.006667	0.031008	1.0	0.010526	0.0	0.0	0.0	0.007937	0.04	0.040784	0.018265	0.0	0.026882	0.020619	0.0	0.0	0.0	0.019565	0.0	0.064815	0.0	0.0	0.0	
D00930	0.223993	0.12961	0.128866	0.145035	0.177069	0.018868	0.150709	0.613443	0.219288	0.235183	0.147295	0.425896	0.39773	0.072529	0.123434	0.05814	0.418615	0.108696	0.026144	0.14127	0.037383	0.120463	0.122163	0.0	0.143564	0.049505	0.0	0.102841	0.009434	0.0	0.0	0.109756	0.0	0.010526	1.0	0.146001	0.111454	0.146001	0.13739	0.0	0.0	0.0	0.11396	0.029703	0.138154	0.138432	0.073917	0.121094	0.0	0.152673	0.0	0.16543	0.131173	0.0	
D00950	0.258974	0.402976	0.363285	0.627903	0.497653	0.0	0.387065	0.178472	0.303066	0.259881	0.997253	0.187018	0.196897	0.067111	0.27197	0.027397	0.193804	0.288123	0.011364	0.453704	0.0	0.400742	0.335181	0.009009	0.525253	0.018939	0.0	0.334109	0.011111	0.006536	0.0	0.249306	0.014706	0.0	0.146001	1.0	0.253968	1.0	0.648059	0.009901	0.027273	0.010204	0.320784	0.011494	0.24966	0.475108	0.286964	0.233981	0.008547	0.284074	0.009901	0.659226	0.336667	0.0	
D00951	0.200397	0.236	0.14902	0.228692	0.208333	0.024823	0.178049	0.107165	0.256838	0.26627	0.255556	0.111526	0.125926	0.118851	0.258156	0.025641	0.126282	0.122977	0.010753	0.20412	0.024055	0.220072	0.201732	0.008439	0.193798	0.017921	0.0	0.133333	0.010526	0.006231	0.0	0.231373	0.013699	0.0	0.111454	0.253968	1.0	0.253968	0.203623	0.009434	0.017241	0.009709	0.234722	0.01087	0.139339	0.310526	0.253333	0.216975	0.008197	0.205	0.009434	0.191941	0.164211	0.0	
D00954	0.258974	0.402976	0.363285	0.627903	0.497653	0.0	0.387065	0.178472	0.303066	0.259881	0.997253	0.187018	0.196897	0.067111	0.27197	0.027397	0.193804	0.288123	0.011364	0.453704	0.0	0.400742	0.335181	0.009009	0.525253	0.018939	0.0	0.334109	0.011111	0.006536	0.0	0.249306	0.014706	0.0	0.146001	1.0	0.253968	1.0	0.648059	0.009901	0.027273	0.010204	0.320784	0.011494	0.24966	0.475108	0.286964	0.233981	0.008547	0.284074	0.009901	0.659226	0.336667	0.0	
D00956	0.242456	0.361353	0.36713	0.601093	0.405907	0.0	0.431884	0.167657	0.271795	0.24549	0.650256	0.183	0.183688	0.042917	0.219931	0.04386	0.18586	0.293704	0.018116	0.302008	0.0	0.324314	0.248	0.066667	0.364502	0.03663	0.008439	0.270609	0.01773	0.035256	0.035354	0.235922	0.037559	0.007937	0.13739	0.648059	0.203623	0.648059	1.0	0.012698	0.05	0.01634	0.290942	0.037453	0.256106	0.37973	0.216667	0.202402	0.018056	0.236082	0.012698	0.436364	0.388477	0.0	
D00961	0.0	0.007326	0.0	0.010753	0.015723	0.0	0.0	0.0	0.010526	0.009804	0.009901	0.0	0.0	0.016878	0.024024	0.033333	0.0	0.009009	0.011628	0.009524	0.0	0.00463	0.011111	0.074627	0.0	0.134199	0.05314	0.029762	0.239437	0.067376	0.015439	0.062319	0.105556	0.04	0.0	0.009901	0.009434	0.009901	0.012698	1.0	0.087129	0.185185	0.004386	0.084388	0.052174	0.006873	0.009615	0.003876	0.143234	0.013043	0.075269	0.0	0.019048	0.018182	
D00962	0.0	0.026667	0.0	0.029412	0.020115	0.013468	0.0	0.0	0.009434	0.027273	0.027273	0.0	0.0	0.011765	0.019126	0.084416	0.0	0.008197	0.020833	0.026316	0.013072	0.021368	0.009901	0.053419	0.0	0.168254	0.052321	0.081197	0.047368	0.127211	0.111111	0.036458	0.061644	0.040784	0.0	0.027273	0.017241	0.027273	0.05	0.087129	1.0	0.053922	0.028689	0.052174	0.015267	0.025157	0.017544	0.010791	0.111111	0.02	0.083007	0.0	0.017241	0.03125	
D00965	0.0	0.007576	0.0	0.011111	0.00641	0.023529	0.0	0.0	0.01087	0.0	0.010204	0.0	0.0	0.04415	0.006061	0.044776	0.0	0.018692	0.012048	0.009804	0.022727	0.004762	0.011494	0.175141	0.0	0.090909	0.029851	0.046296	0.535714	0.069597	0.027473	0.03913	0.103448	0.018265	0.0	0.010204	0.009709	0.010204	0.01634	0.185185	0.053922	1.0	0.004505	0.073593	0.044248	0.007092	0.009901	0.003968	0.048287	0.004425	0.07037	0.0	0.04	0.0	
D01115	0.212088	0.327632	0.16413	0.302058	0.27491	0.0	0.187037	0.119643	0.259438	0.251693	0.322353	0.139394	0.138462	0.09616	0.301736	0.041667	0.16057	0.137273	0.025253	0.283521	0.0	0.670833	0.191968	0.009195	0.192553	0.028	0.0	0.174383	0.004854	0.015789	0.0	0.276101	0.031646	0.0	0.11396	0.320784	0.234722	0.320784	0.290942	0.004386	0.028689	0.004505	1.0	0.02551	0.14774	0.378205	0.237993	0.324611	0.003846	0.288435	0.004386	0.232979	0.179739	0.0	
D01132	0.011765	0.008658	0.012658	0.012658	0.007168	0.0	0.012821	0.053191	0.012346	0.0	0.011494	0.010204	0.010989	0.018519	0.006734	0.173333	0.010309	0.010309	0.073529	0.010989	0.0	0.005319	0.013158	0.080247	0.011765	0.182796	0.060606	0.04811	0.051643	0.056911	0.035	0.060458	0.224806	0.026882	0.029703	0.011494	0.01087	0.011494	0.037453	0.084388	0.052174	0.073593	0.02551	1.0	0.009346	0.008032	0.011111	0.004348	0.046048	0.035354	0.084388	0.0	0.033333	0.0	
D01161	0.166007	0.19529	0.331395	0.27603	0.219231	0.009009	0.391463	0.187713	0.181787	0.213131	0.25102	0.140171	0.150909	0.045487	0.09697	0.010638	0.128736	0.238318	0.0	0.14697	0.008772	0.155556	0.155674	0.0	0.346296	0.009174	0.021739	0.167816	0.047619	0.0	0.008475	0.098205	0.0	0.020619	0.138154	0.24966	0.139339	0.24966	0.256106	0.052174	0.015267	0.044248	0.14774	0.009346	1.0	0.217526	0.127576	0.120149	0.007299	0.125069	0.064327	0.219417	0.281	0.020898	
D01217	0.35034	0.680769	0.223744	0.462778	0.387671	0.0	0.265238	0.146809	0.498361	0.377465	0.477273	0.189377	0.201961	0.092671	0.317695	0.024155	0.213636	0.179487	0.007937	0.460294	0.0	0.40274	0.423333	0.014286	0.292342	0.02381	0.0	0.260536	0.007752	0.010204	0.0	0.274444	0.010417	0.0	0.138432	0.475108	0.310526	0.475108	0.37973	0.006873	0.025157	0.007092	0.378205	0.008032	0.217526	1.0	0.293074	0.335125	0.0059	0.347154	0.006873	0.348889	0.231727	0.0	
D01294	0.229252	0.291324	0.192917	0.260965	0.211852	0.0	0.187083	0.088571	0.253586	0.21938	0.28875	0.130033	0.137544	0.124809	0.242391	0.012987	0.121924	0.157483	0.010989	0.28996	0.0	0.282353	0.269369	0.008658	0.222358	0.007246	0.0	0.171667	0.010753	0.006349	0.0	0.266327	0.014085	0.0	0.073917	0.286964	0.253333	0.286964	0.216667	0.009615	0.017544	0.009901	0.237993	0.011111	0.127576	0.293074	1.0	0.231464	0.008333	0.277656	0.009615	0.255159	0.171685	0.0	
D01387	0.232686	0.362835	0.182201	0.252577	0.264151	0.008403	0.157143	0.126558	0.303901	0.283524	0.233981	0.135501	0.14188	0.090028	0.48172	0.014851	0.125048	0.155096	0.00431	0.503788	0.008197	0.233333	0.22	0.007843	0.166055	0.015517	0.0	0.196078	0.004237	0.006154	0.0	0.440705	0.005208	0.0	0.121094	0.233981	0.216975	0.233981	0.202402	0.003876	0.010791	0.003968	0.324611	0.004348	0.120149	0.335125	0.231464	1.0	0.003448	0.480208	0.019685	0.194848	0.144068	0.0	
D01441	0.0	0.006231	0.009174	0.009174	0.013661	0.0	0.009259	0.0	0.009009	0.0	0.008547	0.0	0.0	0.023121	0.020997	0.025194	0.0	0.032258	0.016502	0.008264	0.0	0.004032	0.009434	0.021318	0.008696	0.112545	0.032558	0.049333	0.108156	0.075309	0.098039	0.022222	0.027083	0.019565	0.0	0.008547	0.008197	0.008547	0.018056	0.143234	0.111111	0.048287	0.003846	0.046048	0.007299	0.0059	0.008333	0.003448	1.0	0.01145	0.082243	0.0	0.025	0.0	
D01689	0.253933	0.385333	0.203704	0.284337	0.319565	0.0	0.155072	0.16055	0.308434	0.279259	0.285185	0.179938	0.20297	0.089099	0.538956	0.052941	0.16358	0.169753	0.035	0.48875	0.0	0.273684	0.273333	0.008989	0.1875	0.037624	0.0	0.245192	0.024272	0.015517	0.0	0.440143	0.04375	0.0	0.152673	0.284074	0.205	0.284074	0.236082	0.013043	0.02	0.004425	0.288435	0.035354	0.125069	0.347154	0.277656	0.480208	0.01145	1.0	0.00431	0.244792	0.151603	0.0	
D02217	0.0	0.007326	0.08046	0.010753	0.006231	0.011236	0.081395	0.0	0.010526	0.0	0.009901	0.0	0.0	0.026709	0.014881	0.048309	0.0	0.037037	0.023529	0.009524	0.01087	0.00463	0.011111	0.063725	0.075269	0.153509	0.080808	0.067901	0.039216	0.045139	0.088636	0.04416	0.105556	0.064815	0.0	0.009901	0.009434	0.009901	0.012698	0.075269	0.083007	0.07037	0.004386	0.084388	0.064327	0.006873	0.009615	0.019685	0.082243	0.00431	1.0	0.0	0.04902	0.002797	
