data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00182	0.79079	0.88869	0.73948	0.88858	0.82001	0.38636	0.70492	0.60666	0.88978	0.76446	1.0	0.58838	0.61369	0.53217	0.70569	0.31545	0.58543	0.55223	0.32975	0.77752	0.38636	0.59713	0.85128	0.28679	0.79915	0.29206	0.30433	0.76255	0.26875	0.27615	0.2935	0.62633	0.29744	0.33211	0.58553	0.99778	0.67565	0.99778	0.76093	0.27043	0.22232	0.22752	0.63632	0.41837	0.53123	0.87657	0.90343	0.63664	0.31038	0.77406	0.2619	0.96537	0.70399	0.27778
D00187	0.67036	0.66865	0.49589	0.62688	0.65263	0.49583	0.48207	0.90601	0.65302	0.5909	0.58838	1.0	0.94073	0.42969	0.60564	0.31206	0.96116	0.4064	0.41336	0.57634	0.49583	0.63775	0.59371	0.34601	0.45076	0.3716	0.36761	0.54499	0.2669	0.39192	0.33535	0.55329	0.26078	0.39724	0.87556	0.59055	0.70019	0.59055	0.63312	0.25206	0.34032	0.29841	0.65895	0.37349	0.55268	0.68294	0.61545	0.61075	0.27473	0.64497	0.3	0.62293	0.50076	0.26591
D00188	0.67359	0.69746	0.53286	0.65352	0.65972	0.46749	0.51049	0.88725	0.65877	0.57301	0.61369	0.94073	1.0	0.39576	0.56629	0.3367	0.93801	0.42544	0.38771	0.58155	0.46749	0.6165	0.61832	0.37208	0.47755	0.37605	0.39226	0.56405	0.27522	0.37232	0.35561	0.5366	0.28125	0.42559	0.85758	0.61587	0.67692	0.61587	0.6391	0.25654	0.31777	0.30783	0.63555	0.39227	0.53715	0.68317	0.60172	0.58894	0.27857	0.62412	0.31865	0.64826	0.53662	0.28886
D00211	0.59582	0.5914	0.57142	0.56707	0.63574	0.28484	0.56893	0.44369	0.59324	0.63839	0.53217	0.42969	0.39576	1.0	0.62729	0.25739	0.43266	0.49154	0.34876	0.54929	0.28484	0.52303	0.57409	0.30759	0.52753	0.29115	0.23334	0.60806	0.29808	0.39122	0.23016	0.64582	0.26328	0.24955	0.4624	0.53394	0.59953	0.53394	0.6442	0.29272	0.36913	0.31234	0.58602	0.2445	0.48742	0.60201	0.59289	0.59072	0.43203	0.67853	0.29199	0.52551	0.65905	0.10832
D00246	0.75967	0.78935	0.62211	0.75239	0.85551	0.37254	0.6089	0.6372	0.78906	0.79516	0.70569	0.60564	0.56629	0.62729	1.0	0.27115	0.59131	0.55138	0.36376	0.73455	0.37254	0.66126	0.76538	0.24956	0.56953	0.2951	0.22948	0.60075	0.24936	0.33326	0.22887	0.70531	0.21026	0.2517	0.62887	0.7077	0.74469	0.7077	0.71894	0.21631	0.29808	0.248	0.75168	0.26254	0.53057	0.80234	0.78993	0.74172	0.33606	0.87398	0.24343	0.69177	0.6411	0.17875
D00279	0.35124	0.32742	0.46667	0.32848	0.32576	0.57269	0.37576	0.37003	0.34257	0.37691	0.31545	0.31206	0.3367	0.25739	0.27115	1.0	0.32317	0.32778	0.77585	0.33476	0.57269	0.31429	0.39429	0.71769	0.35476	0.74026	0.85556	0.32841	0.48209	0.39007	0.49979	0.30254	0.76797	0.8	0.36195	0.31402	0.33844	0.31402	0.4062	0.42619	0.45155	0.42641	0.32667	0.49225	0.39236	0.31833	0.30384	0.22335	0.35569	0.28485	0.46758	0.2877	0.46014	0.45758
D00299	0.69707	0.66636	0.49079	0.62363	0.66571	0.47917	0.4671	0.90288	0.66496	0.61704	0.58543	0.96116	0.93801	0.43266	0.59131	0.32317	1.0	0.40524	0.39792	0.58788	0.47917	0.62226	0.60252	0.36029	0.4375	0.38642	0.37872	0.54374	0.27288	0.38034	0.34444	0.54065	0.27078	0.41206	0.91439	0.5876	0.68299	0.5876	0.63085	0.26305	0.32603	0.30512	0.64167	0.38182	0.54703	0.65207	0.62717	0.59697	0.28493	0.62988	0.30833	0.61998	0.49537	0.27841
D00312	0.5315	0.60087	0.63587	0.57796	0.62643	0.25847	0.60029	0.4388	0.57526	0.54933	0.55223	0.4064	0.42544	0.49154	0.55138	0.32778	0.40524	1.0	0.34184	0.5695	0.25847	0.55508	0.57744	0.30878	0.5788	0.3033	0.27143	0.57187	0.43327	0.40008	0.25	0.58021	0.2704	0.29143	0.42327	0.55081	0.50579	0.55081	0.65007	0.30335	0.2603	0.43464	0.48981	0.37371	0.56031	0.59134	0.56985	0.49739	0.39947	0.58868	0.26762	0.53459	0.61524	0.15524
D00316	0.30964	0.37376	0.40554	0.3469	0.39126	0.75618	0.37524	0.46549	0.35753	0.35717	0.32975	0.41336	0.38771	0.34876	0.36376	0.77585	0.39792	0.34184	1.0	0.36662	0.75618	0.41594	0.35859	0.65787	0.36416	0.72083	0.6314	0.38275	0.44991	0.46674	0.36574	0.41032	0.58398	0.67108	0.45694	0.32774	0.44984	0.32774	0.45255	0.42122	0.59108	0.42297	0.43848	0.40466	0.38732	0.38639	0.36213	0.32877	0.38342	0.40266	0.3592	0.30082	0.42778	0.39812
D00327	0.77333	0.8278	0.70961	0.82964	0.85298	0.39091	0.65099	0.62726	0.84324	0.80017	0.77752	0.57634	0.58155	0.54929	0.73455	0.33476	0.58788	0.5695	0.36662	1.0	0.39091	0.62771	0.84074	0.28294	0.6313	0.32738	0.29031	0.64502	0.34519	0.30318	0.28148	0.65216	0.26447	0.31809	0.61979	0.77549	0.70819	0.77549	0.73878	0.2568	0.25	0.29993	0.66745	0.31259	0.61373	0.81568	0.77635	0.81472	0.33627	0.80425	0.27672	0.74855	0.705	0.24444
D00348	0.36923	0.43923	0.32792	0.40458	0.42137	1.0	0.30195	0.48669	0.42256	0.38615	0.38636	0.49583	0.46749	0.28484	0.37254	0.57269	0.47917	0.25847	0.75618	0.39091	1.0	0.42848	0.38101	0.47784	0.29779	0.53968	0.55047	0.32797	0.32121	0.37299	0.34368	0.32055	0.46531	0.58618	0.47722	0.38415	0.46768	0.38415	0.35081	0.31282	0.46255	0.29371	0.45758	0.35079	0.2826	0.45256	0.38567	0.33517	0.31027	0.41717	0.29127	0.35173	0.32446	0.50159
D00443	0.60071	0.67093	0.51259	0.63395	0.72016	0.42848	0.5	0.68008	0.65051	0.64842	0.59713	0.63775	0.6165	0.52303	0.66126	0.31429	0.62226	0.55508	0.41594	0.62771	0.42848	1.0	0.64917	0.2873	0.46877	0.34149	0.26667	0.50729	0.28241	0.42209	0.28602	0.58054	0.24262	0.29091	0.67119	0.59915	0.85897	0.59915	0.59385	0.33384	0.30863	0.28169	0.80667	0.36833	0.65719	0.68392	0.6657	0.64408	0.51855	0.72268	0.3	0.57886	0.54254	0.21524
D00462	0.89166	0.91731	0.81442	0.91897	0.895	0.38101	0.74614	0.64714	0.93056	0.89811	0.85128	0.59371	0.61832	0.57409	0.76538	0.39429	0.60252	0.57744	0.35859	0.84074	0.38101	0.64917	1.0	0.30389	0.69491	0.30755	0.3458	0.63938	0.27519	0.29167	0.32787	0.6778	0.33472	0.3155	0.63928	0.84907	0.74075	0.84907	0.81169	0.19769	0.23283	0.23291	0.69504	0.3581	0.60527	0.90731	0.80725	0.69168	0.32525	0.84837	0.31954	0.81969	0.80291	0.32143
D00506	0.24062	0.32593	0.36944	0.29556	0.30093	0.47784	0.32778	0.40303	0.30926	0.26448	0.28679	0.34601	0.37208	0.30759	0.24956	0.71769	0.36029	0.30878	0.65787	0.28294	0.47784	0.2873	0.30389	1.0	0.31282	0.68299	0.68912	0.43311	0.54325	0.55118	0.41219	0.32763	0.7632	0.73197	0.39636	0.28547	0.30736	0.28547	0.4537	0.59853	0.63847	0.56387	0.2961	0.41937	0.34003	0.31402	0.2826	0.25407	0.41503	0.25694	0.49996	0.26117	0.43435	0.33506
D00554	0.63689	0.71385	0.801	0.70123	0.65099	0.29779	0.87093	0.45628	0.69861	0.6138	0.79915	0.45076	0.47755	0.52753	0.56953	0.35476	0.4375	0.5788	0.36416	0.6313	0.29779	0.46877	0.69491	0.31282	1.0	0.27727	0.31587	0.78257	0.28111	0.29647	0.28325	0.61282	0.33279	0.31587	0.43747	0.79719	0.53005	0.79719	0.74381	0.27077	0.22308	0.25314	0.49416	0.43307	0.52652	0.71385	0.72807	0.51314	0.29828	0.6282	0.25862	0.76756	0.72442	0.20278
D00565	0.26525	0.29864	0.35556	0.3064	0.34006	0.53968	0.29495	0.4486	0.31682	0.33333	0.29206	0.3716	0.37605	0.29115	0.2951	0.74026	0.38642	0.3033	0.72083	0.32738	0.53968	0.34149	0.30755	0.68299	0.27727	1.0	0.81962	0.34483	0.45088	0.49307	0.47691	0.36748	0.55433	0.87518	0.45714	0.29042	0.38333	0.29042	0.40687	0.54807	0.64794	0.47792	0.35564	0.4906	0.38287	0.28652	0.31667	0.31193	0.42237	0.30804	0.49439	0.26667	0.35203	0.375
D00577	0.33609	0.3153	0.42424	0.31636	0.27922	0.55047	0.33333	0.38485	0.33045	0.32929	0.30433	0.36761	0.39226	0.23334	0.22948	0.85556	0.37872	0.27143	0.6314	0.29031	0.55047	0.26667	0.3458	0.68912	0.31587	0.81962	1.0	0.3438	0.40331	0.43291	0.58015	0.29044	0.7013	0.94444	0.37677	0.30291	0.28606	0.30291	0.38802	0.47381	0.51648	0.40909	0.27667	0.57065	0.37569	0.3062	0.26019	0.23817	0.33561	0.2404	0.50738	0.27381	0.38792	0.49091
D00585	0.62139	0.70288	0.71636	0.66993	0.68332	0.32797	0.67546	0.56063	0.67343	0.61724	0.76255	0.54499	0.56405	0.60806	0.60075	0.32841	0.54374	0.57187	0.38275	0.64502	0.32797	0.50729	0.63938	0.43311	0.78257	0.34483	0.3438	1.0	0.35595	0.41427	0.30426	0.67979	0.39194	0.36687	0.54256	0.76442	0.56613	0.76442	0.78182	0.40536	0.38678	0.37007	0.53369	0.44672	0.57781	0.69189	0.76118	0.58734	0.36518	0.64918	0.36666	0.74056	0.81252	0.20414
D00586	0.24043	0.27231	0.3444	0.27741	0.28083	0.32121	0.29361	0.32325	0.28194	0.26902	0.26875	0.2669	0.27522	0.29808	0.24936	0.48209	0.27288	0.43327	0.44991	0.34519	0.32121	0.28241	0.27519	0.54325	0.28111	0.45088	0.40331	0.35595	1.0	0.35731	0.27159	0.27991	0.50707	0.43361	0.32489	0.26779	0.30808	0.26779	0.33009	0.50617	0.3891	0.90602	0.2858	0.28221	0.38928	0.26342	0.26748	0.26941	0.33849	0.25892	0.33204	0.24815	0.40577	0.19935
D00596	0.26556	0.30704	0.33416	0.28481	0.35268	0.37299	0.31035	0.40317	0.29429	0.31113	0.27615	0.39192	0.37232	0.39122	0.33326	0.39007	0.38034	0.40008	0.46674	0.30318	0.37299	0.42209	0.29167	0.55118	0.29647	0.49307	0.43291	0.41427	0.35731	1.0	0.43385	0.38553	0.40134	0.45672	0.39686	0.27467	0.33934	0.27467	0.39238	0.5672	0.56418	0.38988	0.33971	0.69264	0.42879	0.31696	0.31817	0.35983	0.61117	0.37174	0.46955	0.26032	0.40337	0.19259
D00627	0.31885	0.30183	0.37271	0.30296	0.27131	0.34368	0.29578	0.34955	0.31465	0.31337	0.2935	0.33535	0.35561	0.23016	0.22887	0.49979	0.34444	0.25	0.36574	0.28148	0.34368	0.28602	0.32787	0.41219	0.28325	0.47691	0.58015	0.30426	0.27159	0.43385	1.0	0.25986	0.4275	0.54311	0.34294	0.29218	0.3038	0.29218	0.33581	0.30457	0.37574	0.27129	0.26819	0.55922	0.32852	0.29414	0.25527	0.23131	0.54381	0.23816	0.63576	0.26714	0.34464	0.3343
D00690	0.64333	0.69544	0.66508	0.66429	0.75615	0.32055	0.65775	0.58526	0.67765	0.6827	0.62633	0.55329	0.5366	0.64582	0.70531	0.30254	0.54065	0.58021	0.41032	0.65216	0.32055	0.58054	0.6778	0.32763	0.61282	0.36748	0.29044	0.67979	0.27991	0.38553	0.25986	1.0	0.24066	0.31028	0.59056	0.62821	0.66304	0.62821	0.7955	0.2776	0.34767	0.32829	0.64171	0.31405	0.61201	0.70701	0.68275	0.7181	0.34509	0.77243	0.28033	0.61168	0.67968	0.16229
D00730	0.30382	0.30705	0.46569	0.34028	0.25229	0.46531	0.38235	0.27792	0.32094	0.29858	0.29744	0.26078	0.28125	0.26328	0.21026	0.76797	0.27078	0.2704	0.58398	0.26447	0.46531	0.24262	0.33472	0.7632	0.33279	0.55433	0.7013	0.39194	0.50707	0.40134	0.4275	0.24066	1.0	0.65368	0.27236	0.29625	0.25963	0.29625	0.34594	0.44091	0.52714	0.42204	0.24953	0.42781	0.32225	0.29872	0.23715	0.16861	0.34378	0.21855	0.50641	0.26952	0.49343	0.44898
D00898	0.30579	0.34257	0.39394	0.34667	0.30649	0.58618	0.33333	0.41818	0.36075	0.29899	0.33211	0.39724	0.42559	0.24955	0.2517	0.8	0.41206	0.29143	0.67108	0.31809	0.58618	0.29091	0.3155	0.73197	0.31587	0.87518	0.94444	0.36687	0.43361	0.45672	0.54311	0.31028	0.65368	1.0	0.4101	0.33069	0.31273	0.33069	0.4153	0.50381	0.55458	0.43636	0.30333	0.53732	0.34792	0.33045	0.28519	0.25801	0.36061	0.26205	0.47405	0.30159	0.36014	0.43535
D00930	0.63273	0.66647	0.49277	0.62603	0.6925	0.47722	0.46908	0.96941	0.66508	0.6479	0.58553	0.87556	0.85758	0.4624	0.62887	0.36195	0.91439	0.42327	0.45694	0.61979	0.47722	0.67119	0.63928	0.39636	0.43747	0.45714	0.37677	0.54256	0.32489	0.39686	0.34294	0.59056	0.27236	0.4101	1.0	0.5877	0.75431	0.5877	0.66429	0.3111	0.37605	0.35374	0.68756	0.38065	0.60389	0.65219	0.65522	0.64229	0.33027	0.66809	0.33402	0.56252	0.525	0.28677
D00950	0.79297	0.89091	0.73759	0.88636	0.82223	0.38415	0.70303	0.60884	0.892	0.76667	0.99778	0.59055	0.61587	0.53394	0.7077	0.31402	0.5876	0.55081	0.32774	0.77549	0.38415	0.59915	0.84907	0.28547	0.79719	0.29042	0.30291	0.76442	0.26779	0.27467	0.29218	0.62821	0.29625	0.33069	0.5877	1.0	0.67786	1.0	0.76296	0.26929	0.22051	0.22645	0.63853	0.41683	0.53295	0.87879	0.90563	0.63862	0.30909	0.77627	0.26059	0.96758	0.70213	0.27559
D00951	0.68684	0.76469	0.58444	0.72512	0.81794	0.46768	0.57071	0.74709	0.74222	0.73902	0.67565	0.70019	0.67692	0.59953	0.74469	0.33844	0.68299	0.50579	0.44984	0.70819	0.46768	0.85897	0.74075	0.30736	0.53005	0.38333	0.28606	0.56613	0.30808	0.33934	0.3038	0.66304	0.25963	0.31273	0.75431	0.67786	1.0	0.67786	0.67208	0.26767	0.3435	0.30726	0.92479	0.28581	0.60798	0.77897	0.74964	0.67932	0.42876	0.82059	0.31748	0.65572	0.60947	0.23519
D00954	0.79297	0.89091	0.73759	0.88636	0.82223	0.38415	0.70303	0.60884	0.892	0.76667	0.99778	0.59055	0.61587	0.53394	0.7077	0.31402	0.5876	0.55081	0.32774	0.77549	0.38415	0.59915	0.84907	0.28547	0.79719	0.29042	0.30291	0.76442	0.26779	0.27467	0.29218	0.62821	0.29625	0.33069	0.5877	1.0	0.67786	1.0	0.76296	0.26929	0.22051	0.22645	0.63853	0.41683	0.53295	0.87879	0.90563	0.63862	0.30909	0.77627	0.26059	0.96758	0.70213	0.27559
D00956	0.74228	0.85051	0.82218	0.8096	0.81624	0.35081	0.79927	0.68561	0.83543	0.74785	0.76093	0.63312	0.6391	0.6442	0.71894	0.4062	0.63085	0.65007	0.45255	0.73878	0.35081	0.59385	0.81169	0.4537	0.74381	0.40687	0.38802	0.78182	0.33009	0.39238	0.33581	0.7955	0.34594	0.4153	0.66429	0.76296	0.67208	0.76296	1.0	0.29532	0.33355	0.35647	0.63059	0.39344	0.68762	0.83752	0.76085	0.68499	0.36314	0.76624	0.3353	0.73602	0.80971	0.24226
D00961	0.16678	0.21595	0.23333	0.19644	0.24444	0.31282	0.2	0.30544	0.20262	0.21556	0.27043	0.25206	0.25654	0.29272	0.21631	0.42619	0.26305	0.30335	0.42122	0.2568	0.31282	0.33384	0.19769	0.59853	0.27077	0.54807	0.47381	0.40536	0.50617	0.5672	0.30457	0.2776	0.44091	0.50381	0.3111	0.26929	0.26767	0.26929	0.29532	1.0	0.53378	0.55482	0.24813	0.53705	0.44118	0.20643	0.31556	0.27025	0.48211	0.2196	0.39579	0.25045	0.29669	0.18939
D00962	0.20171	0.25476	0.25723	0.23157	0.30339	0.46255	0.22389	0.36855	0.23889	0.25148	0.22232	0.34032	0.31777	0.36913	0.29808	0.45155	0.32603	0.2603	0.59108	0.25	0.46255	0.30863	0.23283	0.63847	0.22308	0.64794	0.51648	0.38678	0.3891	0.56418	0.37574	0.34767	0.52714	0.55458	0.37605	0.22051	0.3435	0.22051	0.33355	0.53378	1.0	0.44227	0.354	0.34612	0.29897	0.26667	0.2673	0.3203	0.42256	0.32159	0.53567	0.20513	0.37201	0.27619
D00965	0.1998	0.25488	0.30444	0.23422	0.28091	0.29371	0.26476	0.35215	0.23785	0.24462	0.22752	0.29841	0.30783	0.31234	0.248	0.42641	0.30512	0.43464	0.42297	0.29993	0.29371	0.28169	0.23291	0.56387	0.25314	0.47792	0.40909	0.37007	0.90602	0.38988	0.27129	0.32829	0.42204	0.43636	0.35374	0.22645	0.30726	0.22645	0.35647	0.55482	0.44227	1.0	0.28435	0.28595	0.39881	0.24536	0.26752	0.3109	0.36052	0.25637	0.34181	0.20879	0.35224	0.17585
D01115	0.66269	0.72143	0.54459	0.68075	0.7942	0.45758	0.53054	0.69752	0.69889	0.70646	0.63632	0.65895	0.63555	0.58602	0.75168	0.32667	0.64167	0.48981	0.43848	0.66745	0.45758	0.80667	0.69504	0.2961	0.49416	0.35564	0.27667	0.53369	0.2858	0.33971	0.26819	0.64171	0.24953	0.30333	0.68756	0.63853	0.92479	0.63853	0.63059	0.24813	0.354	0.28435	1.0	0.25807	0.55804	0.73571	0.70804	0.67195	0.38522	0.81453	0.28205	0.62116	0.5721	0.22063
D01132	0.34813	0.3335	0.42488	0.33498	0.30515	0.35079	0.35345	0.38671	0.3454	0.3436	0.41837	0.37349	0.39227	0.2445	0.26254	0.49225	0.38182	0.37371	0.40466	0.31259	0.35079	0.36833	0.3581	0.41937	0.43307	0.4906	0.57065	0.44672	0.28221	0.69264	0.55922	0.31405	0.42781	0.53732	0.38065	0.41683	0.28581	0.41683	0.39344	0.53705	0.34612	0.28595	0.25807	1.0	0.48058	0.32636	0.37932	0.26876	0.48473	0.27376	0.44092	0.39158	0.39422	0.31692
D01161	0.58313	0.56113	0.6191	0.55897	0.56858	0.2826	0.56125	0.61152	0.57658	0.59787	0.53123	0.55268	0.53715	0.48742	0.53057	0.39236	0.54703	0.56031	0.38732	0.61373	0.2826	0.65719	0.60527	0.34003	0.52652	0.38287	0.37569	0.57781	0.38928	0.42879	0.32852	0.61201	0.32225	0.34792	0.60389	0.53295	0.60798	0.53295	0.68762	0.44118	0.29897	0.39881	0.55804	0.48058	1.0	0.55343	0.54829	0.58274	0.42106	0.55609	0.32817	0.51317	0.63729	0.23201
D01217	0.8456	0.98571	0.7804	0.94167	0.91016	0.45256	0.76694	0.67544	0.94786	0.81667	0.87657	0.68294	0.68317	0.60201	0.80234	0.31833	0.65207	0.59134	0.38639	0.81568	0.45256	0.68392	0.90731	0.31402	0.71385	0.28652	0.3062	0.69189	0.26342	0.31696	0.29414	0.70701	0.29872	0.33045	0.65219	0.87879	0.77897	0.87879	0.83752	0.20643	0.26667	0.24536	0.73571	0.32636	0.55343	1.0	0.81992	0.72554	0.33351	0.88564	0.26016	0.84637	0.73841	0.27649
D01294	0.77932	0.83291	0.65684	0.79398	0.88283	0.38567	0.63558	0.66338	0.83182	0.82661	0.90343	0.61545	0.60172	0.59289	0.78993	0.30384	0.62717	0.56985	0.36213	0.77635	0.38567	0.6657	0.80725	0.2826	0.72807	0.31667	0.26019	0.76118	0.26748	0.31817	0.25527	0.68275	0.23715	0.28519	0.65522	0.90563	0.74964	0.90563	0.76085	0.31556	0.2673	0.26752	0.70804	0.37932	0.54829	0.81992	1.0	0.6991	0.353	0.8432	0.27037	0.8835	0.67673	0.20909
D01387	0.67507	0.71291	0.55661	0.67812	0.77641	0.33517	0.54929	0.63645	0.69351	0.70054	0.63664	0.61075	0.58894	0.59072	0.74172	0.22335	0.59697	0.49739	0.32877	0.81472	0.33517	0.64408	0.69168	0.25407	0.51314	0.31193	0.23817	0.58734	0.26941	0.35983	0.23131	0.7181	0.16861	0.25801	0.64229	0.63862	0.67932	0.63862	0.68499	0.27025	0.3203	0.3109	0.67195	0.26876	0.58274	0.72554	0.6991	1.0	0.3269	0.82844	0.2466	0.62433	0.57836	0.15955
D01441	0.29333	0.34303	0.34677	0.32286	0.37276	0.31027	0.31344	0.32483	0.3297	0.3432	0.31038	0.27473	0.27857	0.43203	0.33606	0.35569	0.28493	0.39947	0.38342	0.33627	0.31027	0.51855	0.32525	0.41503	0.29828	0.42237	0.33561	0.36518	0.33849	0.61117	0.54381	0.34509	0.34378	0.36061	0.33027	0.30909	0.42876	0.30909	0.36314	0.48211	0.42256	0.36052	0.38522	0.48473	0.42106	0.33351	0.353	0.3269	1.0	0.34755	0.53719	0.29121	0.39293	0.17574
