data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00954	0.63379	0.77253	0.65065	0.84441	0.81493	0.04128	0.64742	0.49444	0.68564	0.66683	0.99987	0.53049	0.55034	0.27924	0.63199	0.08186	0.52256	0.56748	0.04031	0.77772	0.04103	0.74805	0.72287	0.09542	0.7471	0.07628	0.0	0.6716	0.04227	0.04788	0.0	0.59476	0.06302	0.0	0.44674	1.0	0.554	1.0	0.83282	0.04608	0.07172	0.03859	0.69914	0.06586	0.54132	0.76862	0.69672	0.61767	0.0376	0.64957	0.05618	0.87445	0.60327	0.0
D00956	0.57666	0.73896	0.69501	0.84173	0.73309	0.03878	0.71054	0.44999	0.63358	0.60318	0.83259	0.4957	0.51281	0.24392	0.54202	0.17696	0.48891	0.60876	0.06821	0.64974	0.03855	0.67342	0.62536	0.22593	0.6401	0.1649	0.06044	0.62615	0.09138	0.14329	0.14448	0.54197	0.16583	0.05643	0.4057	0.83282	0.48276	0.83282	1.0	0.10179	0.20264	0.08342	0.63916	0.16921	0.58508	0.70282	0.57077	0.53952	0.10666	0.58704	0.12985	0.69628	0.68261	0.0
D00961	0.0	0.06249	0.02685	0.04878	0.07367	0.02148	0.02661	0.0	0.04652	0.0341	0.04624	0.0	0.0	0.07639	0.08838	0.20963	0.0	0.08346	0.05197	0.04419	0.02135	0.06092	0.04869	0.27923	0.02515	0.3726	0.22339	0.1413	0.48365	0.28559	0.13714	0.17656	0.34045	0.17729	0.0	0.04608	0.0747	0.04608	0.10179	1.0	0.31769	0.42142	0.05863	0.26887	0.18872	0.06035	0.04208	0.05494	0.36876	0.07525	0.24922	0.0	0.08584	0.09044
D00962	0.03165	0.08522	0.0514	0.07592	0.11407	0.09782	0.05093	0.0	0.05051	0.11279	0.07197	0.01493	0.03195	0.09087	0.09028	0.26112	0.0149	0.09519	0.07524	0.0736	0.09723	0.07844	0.05286	0.24575	0.04814	0.4021	0.24793	0.20945	0.19633	0.40229	0.34254	0.15881	0.23386	0.22498	0.0	0.07172	0.10325	0.07172	0.20264	0.31769	1.0	0.17922	0.08985	0.23447	0.08583	0.0823	0.0655	0.05728	0.33612	0.09057	0.26224	0.01649	0.10916	0.2181
D00965	0.01831	0.07244	0.04281	0.04085	0.04708	0.06685	0.02121	0.0	0.05845	0.01768	0.03872	0.0	0.0	0.13653	0.08137	0.14731	0.0	0.12683	0.04353	0.05552	0.06645	0.07349	0.06117	0.42628	0.02005	0.28593	0.13893	0.13992	0.7303	0.22262	0.10464	0.16244	0.27217	0.09727	0.0	0.03859	0.05713	0.03859	0.08342	0.42142	0.17922	1.0	0.07072	0.23474	0.1667	0.06996	0.05287	0.07716	0.19466	0.06625	0.20381	0.0	0.11182	0.0
D01115	0.58255	0.74743	0.48682	0.67648	0.6557	0.04091	0.47811	0.40326	0.66696	0.62026	0.69905	0.458	0.45824	0.38117	0.65982	0.13995	0.46635	0.43339	0.08602	0.70907	0.04066	0.8933	0.63265	0.08771	0.50746	0.10659	0.0	0.50792	0.05379	0.07678	0.0	0.63509	0.13446	0.0	0.36626	0.69914	0.56874	0.69914	0.63916	0.05863	0.08985	0.07072	1.0	0.1126	0.43205	0.76155	0.66537	0.68499	0.04784	0.69171	0.06379	0.60756	0.4788	0.03742
D01132	0.04167	0.05954	0.0804	0.04648	0.05357	0.02535	0.07968	0.12006	0.04433	0.02012	0.06609	0.0393	0.04206	0.10767	0.04914	0.42245	0.03924	0.10928	0.18079	0.04211	0.0252	0.0777	0.0464	0.30934	0.09811	0.46543	0.22413	0.15727	0.22336	0.23259	0.18451	0.17765	0.46075	0.13289	0.07721	0.06586	0.08469	0.06586	0.16921	0.26887	0.23447	0.23474	0.1126	1.0	0.09854	0.05751	0.0802	0.05235	0.25941	0.1135	0.28106	0.02172	0.13361	0.05337
D01161	0.5073	0.51394	0.65096	0.59882	0.53006	0.04972	0.69484	0.44309	0.51861	0.54899	0.54072	0.40944	0.4265	0.24867	0.39271	0.06931	0.41508	0.53676	0.03413	0.43679	0.04942	0.45718	0.49031	0.07404	0.62969	0.06459	0.13618	0.42045	0.18261	0.05612	0.05899	0.34798	0.10258	0.12713	0.37825	0.54132	0.41046	0.54132	0.58508	0.18872	0.08583	0.1667	0.43205	0.09854	1.0	0.49797	0.42309	0.39909	0.05227	0.39543	0.19311	0.51163	0.58118	0.18025
D01217	0.68292	0.9192	0.53433	0.78877	0.74872	0.04155	0.5512	0.42867	0.80391	0.69627	0.76794	0.49875	0.51189	0.35141	0.68753	0.09894	0.50896	0.47423	0.0528	0.79277	0.0413	0.78219	0.7877	0.09028	0.56319	0.09349	0.0	0.59835	0.05537	0.06271	0.0	0.65404	0.08253	0.0	0.40169	0.76862	0.66363	0.76862	0.70282	0.06035	0.0823	0.06996	0.76155	0.05751	0.49797	1.0	0.69441	0.68567	0.04924	0.70773	0.04905	0.65405	0.52943	0.0
D01294	0.59635	0.69207	0.5196	0.63301	0.6056	0.0754	0.50052	0.3923	0.61572	0.5936	0.69611	0.46995	0.47263	0.42991	0.65332	0.09969	0.45105	0.47043	0.03682	0.6543	0.07494	0.69907	0.63997	0.08715	0.57652	0.09483	0.0	0.50656	0.05791	0.04373	0.01684	0.63275	0.05755	0.0	0.35515	0.69672	0.66747	0.69672	0.57077	0.04208	0.0655	0.05287	0.66537	0.0802	0.42309	0.69441	1.0	0.60382	0.03434	0.68129	0.06842	0.6558	0.48699	0.0
D01387	0.54637	0.6996	0.44617	0.61553	0.65649	0.08831	0.41104	0.42929	0.64783	0.62352	0.6198	0.44012	0.44532	0.35814	0.78392	0.0871	0.41518	0.39764	0.04807	0.78257	0.08778	0.62541	0.60406	0.1314	0.45028	0.08279	0.0	0.50567	0.0504	0.05709	0.0	0.72441	0.10057	0.0	0.40166	0.61767	0.54841	0.61767	0.53952	0.05494	0.05728	0.07716	0.68499	0.05235	0.39909	0.68567	0.60382	1.0	0.04483	0.79817	0.11423	0.57255	0.40226	0.07413
D01441	0.0	0.05099	0.04491	0.0398	0.0612	0.01887	0.0445	0.0	0.03796	0.01498	0.03773	0.0	0.0	0.09977	0.07019	0.16798	0.0	0.104	0.1088	0.03606	0.01876	0.04971	0.03973	0.17559	0.04206	0.31098	0.19816	0.15896	0.29055	0.32499	0.32621	0.11205	0.19396	0.14279	0.0	0.0376	0.03372	0.0376	0.10666	0.36876	0.33612	0.19466	0.04784	0.25941	0.05227	0.04924	0.03434	0.04483	1.0	0.06241	0.27957	0.0	0.09119	0.03972
D01689	0.59481	0.73166	0.48646	0.66519	0.69379	0.05376	0.45715	0.4379	0.66523	0.62678	0.64987	0.46944	0.48101	0.33529	0.80309	0.16477	0.44698	0.43325	0.10421	0.77809	0.05344	0.67628	0.67598	0.11141	0.48983	0.12584	0.0	0.56831	0.09092	0.07739	0.0	0.75812	0.1629	0.0	0.42758	0.64957	0.54411	0.64957	0.58704	0.07525	0.09057	0.06625	0.69171	0.1135	0.39543	0.70773	0.68129	0.79817	0.06241	1.0	0.08056	0.58173	0.46087	0.0
