data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00182	0.48097	0.64509	0.57781	0.87604	0.78568	0.19149	0.63918	0.37039	0.55993	0.43121	1.0	0.34453	0.34443	0.25886	0.54444	0.11343	0.34394	0.44485	0.15895	0.61818	0.19149	0.34394	0.59549	0.11719	0.72845	0.1125	0.10045	0.50021	0.09302	0.10965	0.0567	0.47743	0.10714	0.10256	0.35588	0.98462	0.48965	0.98462	0.82688	0.08882	0.09439	0.1106	0.3288	0.09756	0.31748	0.64015	0.39063	0.45563	0.07727	0.53603	0.08064	0.86538	0.62132	0.2686
D00187	0.46731	0.38413	0.256	0.33333	0.35743	0.25559	0.28356	0.69808	0.41213	0.37371	0.34453	1.0	0.8625	0.24968	0.34722	0.11852	0.90536	0.23824	0.23101	0.37254	0.27234	0.37202	0.40179	0.09375	0.31121	0.14694	0.12893	0.30817	0.11628	0.12632	0.07278	0.31566	0.07202	0.12821	0.70015	0.35558	0.3616	0.35558	0.32267	0.08772	0.11575	0.11863	0.36739	0.11006	0.29066	0.38352	0.41728	0.392	0.09058	0.36765	0.08058	0.38942	0.26544	0.2381
D00188	0.54181	0.36807	0.26087	0.33068	0.36212	0.25933	0.29227	0.73746	0.39996	0.36798	0.34443	0.8625	1.0	0.21268	0.35572	0.12077	0.7745	0.24638	0.21851	0.37742	0.27752	0.33402	0.4058	0.09469	0.32384	0.14203	0.106	0.30918	0.12167	0.12306	0.07574	0.28341	0.08351	0.09513	0.65541	0.35674	0.35359	0.35674	0.32483	0.08238	0.12408	0.11367	0.319	0.11453	0.29447	0.36913	0.41224	0.37696	0.09609	0.36078	0.07479	0.3748	0.26108	0.27605
D00211	0.29397	0.25276	0.17439	0.24459	0.26993	0.20613	0.20807	0.26531	0.28757	0.33853	0.25886	0.24968	0.21268	1.0	0.32725	0.12479	0.27298	0.18968	0.19598	0.29147	0.20613	0.34039	0.27338	0.12229	0.21261	0.15414	0.14268	0.22089	0.14235	0.14482	0.09246	0.37161	0.10949	0.13735	0.30693	0.25488	0.30458	0.25488	0.28569	0.11443	0.16133	0.14437	0.3589	0.1218	0.25198	0.26095	0.30227	0.28592	0.10688	0.28805	0.1093	0.24498	0.2249	0.13376
D00246	0.38519	0.4769	0.30422	0.50074	0.55871	0.18534	0.32922	0.32821	0.41459	0.41494	0.54444	0.34722	0.35572	0.32725	1.0	0.14856	0.35767	0.26144	0.1797	0.49077	0.18534	0.41481	0.42346	0.12	0.37088	0.14222	0.09175	0.40059	0.12506	0.14211	0.07168	0.63131	0.08942	0.09231	0.34	0.55538	0.41981	0.55538	0.49837	0.11228	0.12801	0.13617	0.39239	0.1084	0.28132	0.4729	0.37092	0.46944	0.08767	0.60444	0.06429	0.48017	0.36095	0.23333
D00279	0.08025	0.11523	0.16667	0.08889	0.11261	0.15445	0.15432	0.10684	0.09342	0.09579	0.11343	0.11852	0.12077	0.12479	0.14856	1.0	0.11287	0.12255	0.44516	0.15076	0.15445	0.14286	0.11523	0.49383	0.14368	0.6	0.46667	0.23901	0.2205	0.31449	0.21565	0.18107	0.57143	0.37987	0.12593	0.11168	0.14458	0.11168	0.19753	0.34373	0.34297	0.26216	0.13043	0.39837	0.2153	0.10999	0.11706	0.12	0.24556	0.1573	0.19114	0.11168	0.17647	0.11287
D00299	0.53129	0.41742	0.24381	0.38413	0.35537	0.24341	0.28571	0.68513	0.44421	0.39901	0.34394	0.90536	0.7745	0.27298	0.35767	0.11287	1.0	0.22689	0.22001	0.40258	0.24341	0.41327	0.43537	0.08929	0.29639	0.13995	0.12279	0.32143	0.09994	0.1203	0.06932	0.30063	0.06859	0.1221	0.72605	0.35458	0.33046	0.35458	0.3073	0.08354	0.11024	0.10294	0.4058	0.10482	0.27682	0.41558	0.41285	0.4144	0.08627	0.37871	0.07674	0.38755	0.29429	0.20465
D00312	0.30166	0.31956	0.73529	0.47451	0.40242	0.11295	0.65387	0.23096	0.31694	0.28414	0.44485	0.23824	0.24638	0.18968	0.26144	0.12255	0.22689	1.0	0.11312	0.31504	0.11295	0.28011	0.35504	0.17696	0.60877	0.15817	0.15168	0.26843	0.12346	0.14861	0.12547	0.2497	0.13725	0.13612	0.22422	0.43801	0.3276	0.43801	0.39706	0.11378	0.0975	0.12716	0.23082	0.10366	0.22123	0.32175	0.33569	0.23529	0.11604	0.27682	0.11581	0.3991	0.63062	0.13725
D00316	0.16667	0.19078	0.13885	0.14135	0.18945	0.29828	0.12856	0.20735	0.17939	0.14943	0.15895	0.23101	0.21851	0.19598	0.1797	0.44516	0.22001	0.11312	1.0	0.1831	0.32079	0.17949	0.16148	0.28269	0.13263	0.3594	0.31648	0.24641	0.16145	0.32422	0.15012	0.18667	0.2967	0.35947	0.19027	0.15651	0.19486	0.15651	0.18692	0.26451	0.28688	0.1825	0.16388	0.29315	0.16568	0.19697	0.16049	0.19692	0.20653	0.21742	0.13736	0.18491	0.13688	0.26465
D00327	0.54623	0.7011	0.36507	0.61056	0.55501	0.18729	0.39671	0.38209	0.61299	0.50769	0.61818	0.37254	0.37742	0.29147	0.49077	0.15076	0.40258	0.31504	0.1831	1.0	0.18729	0.45339	0.72636	0.12019	0.42836	0.13803	0.09054	0.56808	0.13102	0.13071	0.06565	0.60108	0.09658	0.09245	0.38177	0.60867	0.49482	0.60867	0.56808	0.11959	0.12059	0.13366	0.39819	0.1113	0.28618	0.69334	0.45227	0.65127	0.10206	0.70008	0.08149	0.52026	0.43828	0.24212
D00348	0.1844	0.19453	0.13787	0.18759	0.2096	0.9579	0.11387	0.27932	0.16799	0.15285	0.19149	0.27234	0.27752	0.20613	0.18534	0.15445	0.24341	0.11295	0.32079	0.18729	1.0	0.22796	0.16346	0.15957	0.14674	0.17069	0.17568	0.19177	0.17862	0.19746	0.09918	0.19342	0.10132	0.19694	0.28936	0.18854	0.21559	0.18854	0.1773	0.13475	0.16788	0.18398	0.20814	0.16814	0.17045	0.18569	0.20594	0.20447	0.09443	0.22528	0.09726	0.20458	0.13798	0.44681
D00443	0.42872	0.43537	0.30857	0.35	0.37066	0.22796	0.30181	0.36645	0.48045	0.41393	0.34394	0.37202	0.33402	0.34039	0.41481	0.14286	0.41327	0.28011	0.17949	0.45339	0.22796	1.0	0.43537	0.11468	0.31219	0.15238	0.08707	0.29349	0.12209	0.16374	0.0768	0.39069	0.08163	0.07814	0.36429	0.35458	0.38784	0.35458	0.33587	0.10109	0.14677	0.12348	0.76721	0.14053	0.28898	0.45094	0.5291	0.37333	0.12785	0.45504	0.08503	0.40458	0.26628	0.22676
D00462	0.63818	0.76216	0.41143	0.63519	0.55792	0.16346	0.44709	0.35897	0.71665	0.65681	0.59549	0.40179	0.4058	0.27338	0.42346	0.11523	0.43537	0.35504	0.16148	0.72636	0.16346	0.43537	1.0	0.1037	0.43788	0.0903	0.06531	0.55048	0.0945	0.11139	0.06554	0.43354	0.10884	0.05861	0.37815	0.58632	0.4781	0.58632	0.50815	0.08048	0.11503	0.10084	0.39752	0.11189	0.27909	0.72751	0.48991	0.46286	0.08698	0.58562	0.10232	0.49451	0.43161	0.1935
D00506	0.08376	0.1037	0.13067	0.10889	0.13018	0.15957	0.12099	0.1235	0.08408	0.09808	0.11719	0.09375	0.09469	0.12229	0.12	0.49383	0.08929	0.17696	0.28269	0.12019	0.15957	0.11468	0.1037	1.0	0.11264	0.42667	0.38095	0.23511	0.27984	0.39532	0.28441	0.17811	0.51429	0.37692	0.11333	0.13128	0.14498	0.13128	0.256	0.33684	0.30868	0.44183	0.11739	0.26341	0.19377	0.09899	0.10535	0.108	0.221	0.14157	0.19286	0.13128	0.17696	0.15873
D00554	0.35367	0.43788	0.82793	0.63477	0.58248	0.14674	0.89687	0.30261	0.41173	0.33314	0.72845	0.31121	0.32384	0.21261	0.37088	0.14368	0.29639	0.60877	0.13263	0.42836	0.14674	0.31219	0.43788	0.11264	1.0	0.13831	0.19704	0.38644	0.12991	0.1092	0.12264	0.33716	0.16092	0.17683	0.2929	0.71724	0.38409	0.71724	0.59793	0.1092	0.09447	0.13523	0.33058	0.13625	0.31849	0.43913	0.37548	0.31879	0.12494	0.37505	0.09975	0.63687	0.71222	0.18473
D00565	0.10285	0.10194	0.16044	0.09481	0.13243	0.17069	0.14856	0.1641	0.08491	0.11264	0.1125	0.14694	0.14203	0.15414	0.14222	0.6	0.13995	0.15817	0.3594	0.13803	0.17069	0.15238	0.0903	0.42667	0.13831	1.0	0.57143	0.2003	0.323	0.37466	0.34444	0.18878	0.42328	0.4792	0.17673	0.11077	0.15422	0.11077	0.216	0.50526	0.46301	0.34161	0.13913	0.42493	0.19145	0.09731	0.10974	0.15022	0.33151	0.15059	0.28929	0.0988	0.17288	0.12804
D00577	0.07179	0.07664	0.18514	0.08048	0.11158	0.17568	0.17143	0.11868	0.07207	0.07389	0.10045	0.12893	0.106	0.14268	0.09175	0.46667	0.12279	0.15168	0.31648	0.09054	0.17568	0.08707	0.06531	0.38095	0.19704	0.57143	1.0	0.18438	0.23987	0.39298	0.36129	0.15267	0.44082	0.7978	0.13445	0.0989	0.08812	0.0989	0.18438	0.39298	0.32916	0.24706	0.0795	0.43554	0.15196	0.07316	0.06914	0.10314	0.24462	0.10891	0.31888	0.08615	0.15168	0.13605
D00585	0.44462	0.55048	0.32667	0.47022	0.50613	0.19177	0.33802	0.31607	0.47781	0.38314	0.50021	0.30817	0.30918	0.22089	0.40059	0.23901	0.32143	0.26843	0.24641	0.56808	0.19177	0.29349	0.55048	0.23511	0.38644	0.2003	0.18438	1.0	0.15008	0.18339	0.11376	0.50114	0.22921	0.16547	0.31765	0.51282	0.3857	0.51282	0.53778	0.17053	0.1989	0.19059	0.29348	0.14341	0.2967	0.52545	0.31868	0.40333	0.13315	0.54604	0.11524	0.43405	0.36255	0.20571
D00586	0.0966	0.0945	0.11907	0.09922	0.11345	0.17862	0.12446	0.13148	0.08886	0.11788	0.09302	0.11628	0.12167	0.14235	0.12506	0.2205	0.09994	0.12346	0.16145	0.13102	0.17862	0.12209	0.0945	0.27984	0.12991	0.323	0.23987	0.15008	1.0	0.1632	0.18155	0.12427	0.32004	0.23852	0.12066	0.09159	0.12356	0.09159	0.10047	0.3672	0.19911	0.84314	0.11148	0.25014	0.15972	0.0902	0.09302	0.13395	0.19911	0.13242	0.13455	0.09159	0.1368	0.11074
D00596	0.09919	0.12281	0.12667	0.09474	0.14817	0.19746	0.10526	0.11898	0.11548	0.11615	0.10965	0.12632	0.12306	0.14482	0.14211	0.31449	0.1203	0.14861	0.32422	0.13071	0.19746	0.16374	0.11139	0.39532	0.1092	0.37466	0.39298	0.18339	0.1632	1.0	0.23797	0.1703	0.30159	0.37832	0.15046	0.10796	0.14289	0.10796	0.21053	0.27701	0.44436	0.18197	0.17162	0.26744	0.15115	0.11722	0.12476	0.14754	0.32901	0.16182	0.1958	0.09744	0.16125	0.18797
D00627	0.05976	0.0576	0.11645	0.05269	0.07868	0.09918	0.09677	0.09119	0.05416	0.05358	0.0567	0.07278	0.07574	0.09246	0.07168	0.21565	0.06932	0.12547	0.15012	0.06565	0.09918	0.0768	0.06554	0.28441	0.12264	0.34444	0.36129	0.11376	0.18155	0.23797	1.0	0.10182	0.22197	0.32423	0.0759	0.06352	0.07015	0.06352	0.11376	0.25467	0.27066	0.18216	0.06329	0.28678	0.09376	0.05499	0.07188	0.07113	0.27066	0.06148	0.33295	0.07171	0.1046	0.09293
D00690	0.37762	0.48501	0.27657	0.45522	0.47516	0.19342	0.29929	0.29837	0.42349	0.3641	0.47743	0.31566	0.28341	0.37161	0.63131	0.18107	0.30063	0.2497	0.18667	0.60108	0.19342	0.39069	0.43354	0.17811	0.33716	0.18878	0.15267	0.50114	0.12427	0.1703	0.10182	1.0	0.13901	0.13701	0.32133	0.47009	0.49848	0.47009	0.51771	0.15949	0.17933	0.14439	0.42205	0.11924	0.30014	0.47995	0.39107	0.46707	0.12453	0.63327	0.07955	0.4042	0.32813	0.21212
D00730	0.08791	0.10884	0.18667	0.09603	0.10875	0.10132	0.17284	0.10317	0.086	0.0925	0.10714	0.07202	0.08351	0.10949	0.08942	0.57143	0.06859	0.13725	0.2967	0.09658	0.10132	0.08163	0.10884	0.51429	0.16092	0.42328	0.44082	0.22921	0.32004	0.30159	0.22197	0.13901	1.0	0.3956	0.09468	0.10549	0.09696	0.10549	0.20571	0.33417	0.26093	0.30252	0.07453	0.37631	0.18891	0.1039	0.08466	0.08048	0.23549	0.08067	0.24575	0.08864	0.15756	0.14512
D00898	0.06443	0.07977	0.16615	0.08376	0.10014	0.19694	0.15385	0.11867	0.07501	0.06631	0.10256	0.12821	0.09513	0.13735	0.09231	0.37987	0.1221	0.13612	0.35947	0.09245	0.19694	0.07814	0.05861	0.37692	0.17683	0.4792	0.7978	0.16547	0.23852	0.37832	0.32423	0.13701	0.3956	1.0	0.13303	0.10099	0.08928	0.10099	0.16547	0.35268	0.2954	0.22172	0.07135	0.39087	0.14906	0.07615	0.07123	0.09256	0.21953	0.1089	0.28617	0.07732	0.13612	0.1221
D00930	0.43982	0.36153	0.22612	0.36255	0.39746	0.28936	0.26688	0.84842	0.38788	0.39432	0.35588	0.70015	0.65541	0.30693	0.34	0.12593	0.72605	0.22422	0.19027	0.38177	0.28936	0.36429	0.37815	0.11333	0.2929	0.17673	0.13445	0.31765	0.12066	0.15046	0.0759	0.32133	0.09468	0.13303	1.0	0.35041	0.36867	0.35041	0.33192	0.10918	0.14504	0.13287	0.34578	0.11478	0.31041	0.36096	0.33464	0.36894	0.09283	0.34602	0.07584	0.36652	0.27682	0.22409
D00950	0.4931	0.66032	0.56892	0.86256	0.7736	0.18854	0.62934	0.36469	0.57405	0.44209	0.98462	0.35558	0.35674	0.25488	0.55538	0.11168	0.35458	0.43801	0.15651	0.60867	0.18854	0.35458	0.58632	0.13128	0.71724	0.11077	0.0989	0.51282	0.09159	0.10796	0.06352	0.47009	0.10549	0.10099	0.35041	1.0	0.48211	1.0	0.81415	0.08745	0.09294	0.1089	0.33863	0.09606	0.3126	0.65478	0.4019	0.46538	0.07608	0.54751	0.0794	0.88071	0.61176	0.26447
D00951	0.38616	0.45917	0.32988	0.46265	0.52898	0.21559	0.33936	0.35589	0.44956	0.389	0.48965	0.3616	0.35359	0.30458	0.41981	0.14458	0.33046	0.3276	0.19486	0.49482	0.21559	0.38784	0.4781	0.14498	0.38409	0.15422	0.08812	0.3857	0.12356	0.14289	0.07015	0.49848	0.09696	0.08928	0.36867	0.48211	1.0	0.48211	0.46843	0.12175	0.14854	0.14765	0.36786	0.12959	0.31789	0.47481	0.43373	0.33843	0.09507	0.46052	0.09488	0.42706	0.39139	0.22949
D00954	0.4931	0.66032	0.56892	0.86256	0.7736	0.18854	0.62934	0.36469	0.57405	0.44209	0.98462	0.35558	0.35674	0.25488	0.55538	0.11168	0.35458	0.43801	0.15651	0.60867	0.18854	0.35458	0.58632	0.13128	0.71724	0.11077	0.0989	0.51282	0.09159	0.10796	0.06352	0.47009	0.10549	0.10099	0.35041	1.0	0.48211	1.0	0.81415	0.08745	0.09294	0.1089	0.33863	0.09606	0.3126	0.65478	0.4019	0.46538	0.07608	0.54751	0.0794	0.88071	0.61176	0.26447
D00956	0.41043	0.55048	0.51627	0.77356	0.71514	0.1773	0.56889	0.33094	0.47781	0.36797	0.82688	0.32267	0.32483	0.28569	0.49837	0.19753	0.3073	0.39706	0.18692	0.56808	0.1773	0.33587	0.50815	0.256	0.59793	0.216	0.18438	0.53778	0.10047	0.21053	0.11376	0.51771	0.20571	0.16547	0.33192	0.81415	0.46843	0.81415	1.0	0.13474	0.16438	0.1383	0.32014	0.13008	0.41158	0.54626	0.37926	0.41813	0.11416	0.49192	0.09524	0.71405	0.55078	0.22921
D00961	0.065	0.08048	0.08982	0.05731	0.11475	0.13475	0.08317	0.10886	0.06703	0.0976	0.08882	0.08772	0.08238	0.11443	0.11228	0.34373	0.08354	0.11378	0.26451	0.11959	0.13475	0.10109	0.08048	0.33684	0.1092	0.50526	0.39298	0.17053	0.3672	0.27701	0.25467	0.15949	0.33417	0.35268	0.10918	0.08745	0.12175	0.08745	0.13474	1.0	0.34703	0.37461	0.10088	0.35986	0.16214	0.08612	0.07819	0.13754	0.32901	0.129	0.28195	0.078	0.11378	0.05347
D00962	0.10116	0.12524	0.0989	0.09132	0.13495	0.16788	0.09158	0.13769	0.11777	0.11479	0.09439	0.11575	0.12408	0.16133	0.12801	0.34297	0.11024	0.0975	0.28688	0.12059	0.16788	0.14677	0.11503	0.30868	0.09447	0.46301	0.32916	0.1989	0.19911	0.44436	0.27066	0.17933	0.26093	0.2954	0.14504	0.09294	0.14854	0.09294	0.16438	0.34703	1.0	0.21058	0.14309	0.26194	0.16393	0.11955	0.13259	0.14027	0.33102	0.15488	0.20572	0.102	0.13618	0.16699
D00965	0.10055	0.10084	0.12706	0.10588	0.12825	0.18398	0.13108	0.1448	0.09482	0.11922	0.1106	0.11863	0.11367	0.14437	0.13617	0.26216	0.10294	0.12716	0.1825	0.13366	0.18398	0.12348	0.10084	0.44183	0.13523	0.34161	0.24706	0.19059	0.84314	0.18197	0.18216	0.14439	0.30252	0.22172	0.13287	0.1089	0.14765	0.1089	0.1383	0.37461	0.21058	1.0	0.11275	0.2109	0.16893	0.09626	0.08739	0.14294	0.19581	0.12203	0.1264	0.1089	0.15254	0.11298
D01115	0.39144	0.39752	0.28174	0.31957	0.38205	0.20814	0.30616	0.34838	0.43868	0.42029	0.3288	0.36739	0.319	0.3589	0.39239	0.13043	0.4058	0.23082	0.16388	0.39819	0.20814	0.76721	0.39752	0.11739	0.33058	0.13913	0.0795	0.29348	0.11148	0.17162	0.06329	0.42205	0.07453	0.07135	0.34578	0.33863	0.36786	0.33863	0.32014	0.10088	0.14309	0.11275	1.0	0.1527	0.31068	0.41173	0.48309	0.3913	0.11674	0.44514	0.10268	0.40151	0.25575	0.20704
D01132	0.10131	0.13976	0.14098	0.09146	0.10679	0.16814	0.13053	0.12508	0.13142	0.11214	0.09756	0.11006	0.11453	0.1218	0.1084	0.39837	0.10482	0.10366	0.29315	0.1113	0.16814	0.14053	0.11189	0.26341	0.13625	0.42493	0.43554	0.14341	0.25014	0.26744	0.28678	0.11924	0.37631	0.39087	0.11478	0.09606	0.12959	0.09606	0.13008	0.35986	0.26194	0.2109	0.1527	1.0	0.12972	0.13341	0.13279	0.15244	0.22586	0.13888	0.31751	0.09606	0.14347	0.14053
D01161	0.31121	0.27909	0.26923	0.27857	0.32804	0.17045	0.29385	0.28529	0.27571	0.30327	0.31748	0.29066	0.29447	0.25198	0.28132	0.2153	0.27682	0.22123	0.16568	0.28618	0.17045	0.28898	0.27909	0.19377	0.31849	0.19145	0.15196	0.2967	0.15972	0.15115	0.09376	0.30014	0.18891	0.14906	0.31041	0.3126	0.31789	0.3126	0.41158	0.16214	0.16393	0.16893	0.31068	0.12972	1.0	0.2664	0.31258	0.29714	0.1266	0.2618	0.08654	0.3126	0.25856	0.20931
D01217	0.67618	0.95455	0.41485	0.68283	0.57514	0.18569	0.44893	0.39336	0.84147	0.64803	0.64015	0.38352	0.36913	0.26095	0.4729	0.10999	0.41558	0.32175	0.19697	0.69334	0.18569	0.45094	0.72751	0.09899	0.43913	0.09731	0.07316	0.52545	0.0902	0.11722	0.05499	0.47995	0.1039	0.07615	0.36096	0.65478	0.47481	0.65478	0.54626	0.08612	0.11955	0.09626	0.41173	0.13341	0.2664	1.0	0.58661	0.54545	0.1098	0.6852	0.07819	0.55967	0.4512	0.20851
D01294	0.51425	0.57143	0.37556	0.39835	0.40057	0.20594	0.33013	0.36467	0.64142	0.54548	0.39063	0.41728	0.41224	0.30227	0.37092	0.11706	0.41285	0.33569	0.16049	0.45227	0.20594	0.5291	0.48991	0.10535	0.37548	0.10974	0.06914	0.31868	0.09302	0.12476	0.07188	0.39107	0.08466	0.07123	0.33464	0.4019	0.43373	0.4019	0.37926	0.07819	0.13259	0.08739	0.48309	0.13279	0.31258	0.58661	1.0	0.40111	0.1057	0.4886	0.07959	0.4019	0.35149	0.23516
D01387	0.54167	0.55254	0.2738	0.45067	0.45459	0.20447	0.2963	0.36013	0.48493	0.45621	0.45563	0.392	0.37696	0.28592	0.46944	0.12	0.4144	0.23529	0.19692	0.65127	0.20447	0.37333	0.46286	0.108	0.31879	0.15022	0.10314	0.40333	0.13395	0.14754	0.07113	0.46707	0.08048	0.09256	0.36894	0.46538	0.33843	0.46538	0.41813	0.13754	0.14027	0.14294	0.3913	0.15244	0.29714	0.54545	0.40111	1.0	0.11521	0.60988	0.08643	0.43215	0.32485	0.21
D01441	0.085	0.11503	0.12082	0.06598	0.0896	0.09443	0.11187	0.10116	0.09896	0.10644	0.07727	0.09058	0.09609	0.10688	0.08767	0.24556	0.08627	0.11604	0.20653	0.10206	0.09443	0.12785	0.08698	0.221	0.12494	0.33151	0.24462	0.13315	0.19911	0.32901	0.27066	0.12453	0.23549	0.21953	0.09283	0.07608	0.09507	0.07608	0.11416	0.32901	0.33102	0.19581	0.11674	0.22586	0.1266	0.1098	0.1057	0.11521	1.0	0.12635	0.20572	0.06828	0.15794	0.05284
