data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00188	0.541806	0.36807	0.26087	0.330676	0.362123	0.259328	0.292271	0.737458	0.399957	0.367983	0.344429	0.8625	1.0	0.212683	0.355717	0.120773	0.7745	0.246377	0.218506	0.377424	0.277521	0.334023	0.405797	0.094686	0.323838	0.142029	0.106004	0.309179	0.121672	0.123061	0.075736	0.283414	0.083506	0.095132	0.655413	0.356745	0.353588	0.356745	0.324831	0.08238	0.124082	0.113669	0.318998	0.114528	0.294474	0.369126	0.412238	0.376957	0.096089	0.360784	0.074793	0.374805	0.261083	0.276052	
D00211	0.293974	0.252755	0.174395	0.244586	0.269926	0.206125	0.208068	0.265311	0.287575	0.338531	0.258857	0.249682	0.212683	1.0	0.327247	0.124794	0.272975	0.189678	0.195982	0.291469	0.206125	0.340385	0.27338	0.122293	0.212607	0.15414	0.142675	0.220892	0.142349	0.144821	0.092459	0.371614	0.109493	0.137351	0.306931	0.254875	0.304581	0.254875	0.28569	0.114426	0.16133	0.144374	0.358903	0.121796	0.251977	0.260953	0.302273	0.285924	0.106884	0.288048	0.109304	0.244978	0.224897	0.133758	
D00246	0.385185	0.476896	0.304222	0.500741	0.558709	0.185343	0.329218	0.328205	0.414594	0.414943	0.544444	0.347222	0.355717	0.327247	1.0	0.14856	0.357672	0.261438	0.179701	0.490767	0.185343	0.414815	0.423457	0.12	0.370881	0.142222	0.091746	0.400593	0.125065	0.142105	0.071685	0.631313	0.089418	0.092308	0.34	0.555385	0.419813	0.555385	0.49837	0.112281	0.128006	0.136166	0.392391	0.108401	0.281319	0.472896	0.370919	0.469444	0.087671	0.604444	0.064286	0.480171	0.360948	0.233333	
D00279	0.080247	0.115226	0.166667	0.088889	0.112613	0.154452	0.154321	0.106838	0.093422	0.095785	0.113426	0.118519	0.120773	0.124794	0.14856	1.0	0.112875	0.122549	0.445157	0.150756	0.154452	0.142857	0.115226	0.493827	0.143678	0.6	0.466667	0.239012	0.2205	0.31449	0.215651	0.18107	0.571429	0.379867	0.125926	0.111681	0.144578	0.111681	0.197531	0.34373	0.342973	0.262164	0.130435	0.398374	0.215303	0.109989	0.117055	0.12	0.245561	0.157298	0.191138	0.111681	0.176471	0.112875	
D00299	0.531288	0.417423	0.24381	0.384127	0.355373	0.243414	0.285714	0.685134	0.444208	0.399015	0.343936	0.905357	0.7745	0.272975	0.357672	0.112875	1.0	0.226891	0.220009	0.402582	0.243414	0.413265	0.435374	0.089286	0.296388	0.139947	0.122789	0.321429	0.099945	0.120301	0.069316	0.300625	0.068594	0.1221	0.72605	0.354579	0.330465	0.354579	0.307302	0.083542	0.110241	0.102941	0.405797	0.10482	0.276818	0.415584	0.412845	0.414405	0.086269	0.378711	0.076743	0.387546	0.294293	0.204649	
D00312	0.301659	0.319561	0.735294	0.47451	0.402424	0.112954	0.653867	0.230958	0.316945	0.284145	0.444853	0.238235	0.246377	0.189678	0.261438	0.122549	0.226891	1.0	0.113122	0.315037	0.112954	0.280112	0.355042	0.176961	0.608773	0.15817	0.151681	0.268431	0.123461	0.148607	0.125474	0.249703	0.137255	0.136124	0.224221	0.438009	0.327605	0.438009	0.397059	0.113777	0.097502	0.127163	0.230818	0.103659	0.221235	0.321747	0.335694	0.235294	0.116035	0.276817	0.115809	0.399095	0.630623	0.137255	
D00316	0.166667	0.190781	0.138846	0.141346	0.189449	0.298282	0.128561	0.207347	0.179392	0.149425	0.158954	0.23101	0.218506	0.195982	0.179701	0.445157	0.220009	0.113122	1.0	0.183099	0.320786	0.179487	0.161477	0.282692	0.132626	0.359402	0.316484	0.24641	0.161449	0.324224	0.150124	0.186674	0.296703	0.359467	0.190271	0.156509	0.194856	0.156509	0.186923	0.264507	0.286881	0.182504	0.16388	0.293152	0.16568	0.19697	0.160494	0.196923	0.206533	0.217421	0.137363	0.184911	0.136878	0.264652	
D00327	0.546226	0.701095	0.36507	0.610563	0.555006	0.187294	0.396714	0.382087	0.612991	0.50769	0.618178	0.372535	0.377424	0.291469	0.490767	0.150756	0.402582	0.315037	0.183099	1.0	0.187294	0.453387	0.726358	0.120188	0.428363	0.138028	0.090543	0.568075	0.131019	0.130714	0.065652	0.601081	0.096579	0.092452	0.381773	0.608667	0.494824	0.608667	0.568075	0.119595	0.120587	0.133665	0.398194	0.111302	0.286179	0.693342	0.452269	0.651268	0.102064	0.700083	0.081489	0.52026	0.438277	0.242119	
D00348	0.184397	0.194529	0.137872	0.187589	0.209603	0.9579	0.113869	0.279324	0.16799	0.152849	0.191489	0.27234	0.277521	0.206125	0.185343	0.154452	0.243414	0.112954	0.320786	0.187294	1.0	0.227964	0.163458	0.159574	0.146735	0.170686	0.175684	0.191773	0.178624	0.197462	0.099176	0.193424	0.101317	0.196945	0.289362	0.188543	0.215586	0.188543	0.177305	0.134752	0.167881	0.18398	0.208141	0.168137	0.170447	0.185687	0.205936	0.204468	0.094433	0.225282	0.097264	0.204583	0.137985	0.446809	
D00443	0.428724	0.435374	0.308571	0.35	0.370656	0.227964	0.301808	0.366453	0.480455	0.41393	0.343936	0.372024	0.334023	0.340385	0.414815	0.142857	0.413265	0.280112	0.179487	0.453387	0.227964	1.0	0.435374	0.114683	0.312192	0.152381	0.087075	0.293492	0.122093	0.163743	0.076805	0.390693	0.081633	0.078144	0.364286	0.354579	0.387837	0.354579	0.335873	0.101086	0.146771	0.123483	0.76721	0.140534	0.288985	0.450938	0.529101	0.373333	0.127854	0.455042	0.085034	0.404579	0.266282	0.226757	
D00462	0.638177	0.762157	0.411429	0.635185	0.557915	0.163458	0.44709	0.358974	0.716655	0.656814	0.595486	0.401786	0.405797	0.27338	0.423457	0.115226	0.435374	0.355042	0.161477	0.726358	0.163458	0.435374	1.0	0.103704	0.437876	0.0903	0.065306	0.550476	0.0945	0.11139	0.06554	0.433542	0.108844	0.058608	0.378151	0.586325	0.478103	0.586325	0.508148	0.080479	0.115025	0.10084	0.397516	0.111885	0.279086	0.727513	0.489908	0.462857	0.086975	0.585621	0.102324	0.494505	0.431606	0.1935	
D00506	0.083761	0.103704	0.130667	0.108889	0.13018	0.159574	0.120988	0.123504	0.08408	0.098084	0.117188	0.09375	0.094686	0.122293	0.12	0.493827	0.089286	0.176961	0.282692	0.120188	0.159574	0.114683	0.103704	1.0	0.112644	0.426667	0.380952	0.235111	0.279845	0.395322	0.284409	0.178114	0.514286	0.376923	0.113333	0.131282	0.14498	0.131282	0.256	0.336842	0.308676	0.44183	0.117391	0.263415	0.193773	0.09899	0.10535	0.108	0.221005	0.141569	0.192857	0.131282	0.176961	0.15873	
D00554	0.353669	0.437876	0.827931	0.63477	0.582479	0.146735	0.896871	0.302608	0.411734	0.333135	0.728448	0.311207	0.323838	0.212607	0.370881	0.143678	0.296388	0.608773	0.132626	0.428363	0.146735	0.312192	0.437876	0.112644	1.0	0.138314	0.197044	0.386437	0.129912	0.109195	0.122636	0.337165	0.16092	0.176835	0.292901	0.717241	0.384088	0.717241	0.597931	0.109195	0.094473	0.135227	0.330585	0.136249	0.318492	0.439133	0.375479	0.318793	0.124941	0.375051	0.099754	0.63687	0.712221	0.184729	
D00565	0.102849	0.10194	0.160444	0.094815	0.132432	0.170686	0.14856	0.164103	0.084909	0.112644	0.1125	0.146944	0.142029	0.15414	0.142222	0.6	0.139947	0.15817	0.359402	0.138028	0.170686	0.152381	0.0903	0.426667	0.138314	1.0	0.571429	0.200296	0.322997	0.374659	0.344444	0.188777	0.42328	0.479202	0.176732	0.110769	0.154217	0.110769	0.216	0.505263	0.463014	0.341612	0.13913	0.424932	0.191453	0.097306	0.109739	0.150222	0.331507	0.150588	0.289286	0.098803	0.172876	0.128042	
D00577	0.071795	0.076644	0.185143	0.080476	0.111583	0.175684	0.171429	0.118681	0.072068	0.073892	0.100446	0.128929	0.106004	0.142675	0.091746	0.466667	0.122789	0.151681	0.316484	0.090543	0.175684	0.087075	0.065306	0.380952	0.197044	0.571429	1.0	0.184381	0.239867	0.392982	0.36129	0.15267	0.440816	0.797802	0.134454	0.098901	0.088124	0.098901	0.184381	0.392982	0.329159	0.247059	0.079503	0.43554	0.151962	0.07316	0.069136	0.103143	0.244618	0.108908	0.318878	0.086154	0.151681	0.136054	
D00585	0.444615	0.550476	0.326667	0.470222	0.506126	0.191773	0.338025	0.316068	0.477811	0.383142	0.500208	0.308167	0.309179	0.220892	0.400593	0.239012	0.321429	0.268431	0.24641	0.568075	0.191773	0.293492	0.550476	0.235111	0.386437	0.200296	0.184381	1.0	0.150078	0.183392	0.113763	0.501145	0.229206	0.16547	0.317647	0.512821	0.385703	0.512821	0.537778	0.170526	0.198904	0.190588	0.293478	0.143415	0.296703	0.525455	0.318683	0.403333	0.133151	0.546039	0.115238	0.434051	0.362549	0.205714	
D00586	0.096601	0.0945	0.11907	0.099225	0.113451	0.178624	0.124462	0.131485	0.088858	0.117883	0.093023	0.116279	0.121672	0.142349	0.125065	0.2205	0.099945	0.123461	0.161449	0.131019	0.178624	0.122093	0.0945	0.279845	0.129912	0.322997	0.239867	0.150078	1.0	0.163199	0.181545	0.124266	0.320044	0.238521	0.120657	0.091592	0.123564	0.091592	0.100465	0.367197	0.199108	0.843137	0.111476	0.250142	0.159724	0.090204	0.093023	0.133953	0.199108	0.132421	0.134551	0.091592	0.136799	0.110742	
D00596	0.09919	0.122807	0.126667	0.094737	0.148174	0.197462	0.105263	0.118983	0.115475	0.116152	0.109649	0.126316	0.123061	0.144821	0.142105	0.31449	0.120301	0.148607	0.324224	0.130714	0.197462	0.163743	0.11139	0.395322	0.109195	0.374659	0.392982	0.183392	0.163199	1.0	0.237974	0.170299	0.301587	0.378318	0.150464	0.107962	0.142887	0.107962	0.210526	0.277008	0.444364	0.181975	0.171625	0.267437	0.151147	0.117225	0.124756	0.147544	0.329007	0.161816	0.195802	0.097436	0.161249	0.18797	
D00627	0.05976	0.057604	0.116452	0.052688	0.078684	0.099176	0.096774	0.091191	0.054165	0.053578	0.056704	0.072782	0.075736	0.092459	0.071685	0.215651	0.069316	0.125474	0.150124	0.065652	0.099176	0.076805	0.06554	0.284409	0.122636	0.344444	0.36129	0.113763	0.181545	0.237974	1.0	0.101825	0.221966	0.324235	0.075901	0.063524	0.070152	0.063524	0.113763	0.254669	0.270658	0.182163	0.063289	0.286782	0.093761	0.054985	0.071884	0.071129	0.270658	0.06148	0.332949	0.071712	0.104602	0.092934	
D00690	0.377622	0.485009	0.276566	0.455219	0.475157	0.193424	0.299289	0.298368	0.423489	0.364101	0.477431	0.315657	0.283414	0.371614	0.631313	0.18107	0.300625	0.249703	0.186674	0.601081	0.193424	0.390693	0.433542	0.178114	0.337165	0.188777	0.15267	0.501145	0.124266	0.170299	0.101825	1.0	0.139009	0.137011	0.321331	0.470085	0.498479	0.470085	0.51771	0.15949	0.179328	0.144385	0.422047	0.119241	0.300144	0.479951	0.391071	0.467071	0.124533	0.633274	0.079545	0.404196	0.328134	0.212121	
D00730	0.087912	0.108844	0.186667	0.096032	0.108752	0.101317	0.17284	0.103175	0.085999	0.092501	0.107143	0.072024	0.083506	0.109493	0.089418	0.571429	0.068594	0.137255	0.296703	0.096579	0.101317	0.081633	0.108844	0.514286	0.16092	0.42328	0.440816	0.229206	0.320044	0.301587	0.221966	0.139009	1.0	0.395604	0.094678	0.105495	0.096959	0.105495	0.205714	0.334169	0.260926	0.302521	0.074534	0.376307	0.188906	0.103896	0.084656	0.080476	0.235486	0.080672	0.245748	0.088645	0.157563	0.145125	
D00898	0.064431	0.079772	0.166154	0.083761	0.100139	0.196945	0.153846	0.118672	0.07501	0.066313	0.102564	0.128205	0.095132	0.137351	0.092308	0.379867	0.1221	0.136124	0.359467	0.092452	0.196945	0.078144	0.058608	0.376923	0.176835	0.479202	0.797802	0.16547	0.238521	0.378318	0.324235	0.137011	0.395604	1.0	0.133032	0.100986	0.08928	0.100986	0.16547	0.352677	0.295399	0.221719	0.071349	0.390869	0.149056	0.076146	0.071225	0.092564	0.219529	0.108899	0.286172	0.077318	0.136124	0.1221	
D00930	0.439819	0.361531	0.226118	0.362549	0.397456	0.289362	0.266885	0.848416	0.387884	0.39432	0.355882	0.700147	0.655413	0.306931	0.34	0.125926	0.72605	0.224221	0.190271	0.381773	0.289362	0.364286	0.378151	0.113333	0.292901	0.176732	0.134454	0.317647	0.120657	0.150464	0.075901	0.321331	0.094678	0.133032	1.0	0.350407	0.368675	0.350407	0.331922	0.109185	0.145044	0.132872	0.34578	0.114778	0.310407	0.360963	0.334641	0.368941	0.092828	0.346021	0.07584	0.366516	0.276817	0.22409	
D00950	0.493097	0.660317	0.568923	0.862564	0.773597	0.188543	0.629345	0.364694	0.574053	0.442087	0.984615	0.355577	0.356745	0.254875	0.555385	0.111681	0.354579	0.438009	0.156509	0.608667	0.188543	0.354579	0.586325	0.131282	0.717241	0.110769	0.098901	0.512821	0.091592	0.107962	0.063524	0.470085	0.105495	0.100986	0.350407	1.0	0.482113	1.0	0.814154	0.087449	0.09294	0.108899	0.338629	0.09606	0.312595	0.654779	0.401899	0.465385	0.07608	0.547511	0.079396	0.88071	0.611765	0.264469	
D00951	0.38616	0.45917	0.32988	0.462651	0.528981	0.215586	0.339357	0.355885	0.449559	0.389004	0.489646	0.361596	0.353588	0.304581	0.419813	0.144578	0.330465	0.327605	0.194856	0.494824	0.215586	0.387837	0.478103	0.14498	0.384088	0.154217	0.088124	0.385703	0.123564	0.142887	0.070152	0.498479	0.096959	0.08928	0.368675	0.482113	1.0	0.482113	0.468434	0.12175	0.148539	0.147649	0.367863	0.129592	0.317887	0.474808	0.433735	0.338434	0.095065	0.460524	0.09488	0.427062	0.391389	0.229489	
D00954	0.493097	0.660317	0.568923	0.862564	0.773597	0.188543	0.629345	0.364694	0.574053	0.442087	0.984615	0.355577	0.356745	0.254875	0.555385	0.111681	0.354579	0.438009	0.156509	0.608667	0.188543	0.354579	0.586325	0.131282	0.717241	0.110769	0.098901	0.512821	0.091592	0.107962	0.063524	0.470085	0.105495	0.100986	0.350407	1.0	0.482113	1.0	0.814154	0.087449	0.09294	0.108899	0.338629	0.09606	0.312595	0.654779	0.401899	0.465385	0.07608	0.547511	0.079396	0.88071	0.611765	0.264469	
D00956	0.410427	0.550476	0.516267	0.773556	0.715135	0.177305	0.568889	0.33094	0.477811	0.367969	0.826875	0.322667	0.324831	0.28569	0.49837	0.197531	0.307302	0.397059	0.186923	0.568075	0.177305	0.335873	0.508148	0.256	0.597931	0.216	0.184381	0.537778	0.100465	0.210526	0.113763	0.51771	0.205714	0.16547	0.331922	0.814154	0.468434	0.814154	1.0	0.134737	0.164384	0.138301	0.320145	0.130081	0.411575	0.546263	0.379259	0.418133	0.114155	0.491922	0.095238	0.714051	0.550784	0.229206	
D00961	0.065002	0.080479	0.089825	0.05731	0.114746	0.134752	0.083171	0.108862	0.067033	0.0976	0.088816	0.087719	0.08238	0.114426	0.112281	0.34373	0.083542	0.113777	0.264507	0.119595	0.134752	0.101086	0.080479	0.336842	0.109195	0.505263	0.392982	0.170526	0.367197	0.277008	0.254669	0.15949	0.334169	0.352677	0.109185	0.087449	0.12175	0.087449	0.134737	1.0	0.347032	0.374613	0.100877	0.359863	0.162136	0.086124	0.078189	0.137544	0.329007	0.128999	0.281955	0.078003	0.113777	0.053467	
D00962	0.101159	0.125245	0.098904	0.091324	0.13495	0.167881	0.091578	0.137689	0.117767	0.114785	0.094392	0.115753	0.124082	0.16133	0.128006	0.342973	0.110241	0.097502	0.286881	0.120587	0.167881	0.146771	0.115025	0.308676	0.094473	0.463014	0.329159	0.198904	0.199108	0.444364	0.270658	0.179328	0.260926	0.295399	0.145044	0.09294	0.148539	0.09294	0.164384	0.347032	1.0	0.210583	0.143091	0.261945	0.163932	0.119552	0.132589	0.140274	0.331019	0.154875	0.205724	0.102002	0.13618	0.166993	
D00965	0.100553	0.10084	0.127059	0.105882	0.128246	0.18398	0.131082	0.144796	0.09482	0.119225	0.1106	0.118627	0.113669	0.144374	0.136166	0.262164	0.102941	0.127163	0.182504	0.133665	0.18398	0.123483	0.10084	0.44183	0.135227	0.341612	0.247059	0.190588	0.843137	0.181975	0.182163	0.144385	0.302521	0.221719	0.132872	0.108899	0.147649	0.108899	0.138301	0.374613	0.210583	1.0	0.112745	0.210904	0.168929	0.096257	0.087388	0.142941	0.19581	0.12203	0.126401	0.108899	0.152537	0.112979	
D01115	0.391444	0.397516	0.281739	0.319565	0.382051	0.208141	0.306159	0.348384	0.438676	0.42029	0.328804	0.367391	0.318998	0.358903	0.392391	0.130435	0.405797	0.230818	0.16388	0.398194	0.208141	0.76721	0.397516	0.117391	0.330585	0.13913	0.079503	0.293478	0.111476	0.171625	0.063289	0.422047	0.074534	0.071349	0.34578	0.338629	0.367863	0.338629	0.320145	0.100877	0.143091	0.112745	1.0	0.152704	0.310678	0.411726	0.483092	0.391304	0.116736	0.445141	0.102679	0.401505	0.255754	0.207039	
D01132	0.101313	0.13976	0.140976	0.091463	0.10679	0.168137	0.130533	0.125078	0.131416	0.112139	0.097561	0.110061	0.114528	0.121796	0.108401	0.398374	0.10482	0.103659	0.293152	0.111302	0.168137	0.140534	0.111885	0.263415	0.136249	0.424932	0.43554	0.143415	0.250142	0.267437	0.286782	0.119241	0.376307	0.390869	0.114778	0.09606	0.129592	0.09606	0.130081	0.359863	0.261945	0.210904	0.152704	1.0	0.129724	0.133407	0.132791	0.152439	0.22586	0.138881	0.317509	0.09606	0.143472	0.140534	
D01161	0.311214	0.279086	0.269231	0.278571	0.328037	0.170447	0.293854	0.285292	0.275709	0.303271	0.317479	0.290659	0.294474	0.251977	0.281319	0.215303	0.276818	0.221235	0.16568	0.286179	0.170447	0.288985	0.279086	0.193773	0.318492	0.191453	0.151962	0.296703	0.159724	0.151147	0.093761	0.300144	0.188906	0.149056	0.310407	0.312595	0.317887	0.312595	0.411575	0.162136	0.163932	0.168929	0.310678	0.129724	1.0	0.2664	0.312576	0.297143	0.126599	0.261797	0.086538	0.312595	0.258565	0.209314	
D01217	0.676185	0.954545	0.414848	0.682828	0.575143	0.185687	0.448934	0.393357	0.841474	0.648032	0.640152	0.383523	0.369126	0.260953	0.472896	0.109989	0.415584	0.321747	0.19697	0.693342	0.185687	0.450938	0.727513	0.09899	0.439133	0.097306	0.07316	0.525455	0.090204	0.117225	0.054985	0.479951	0.103896	0.076146	0.360963	0.654779	0.474808	0.654779	0.546263	0.086124	0.119552	0.096257	0.411726	0.133407	0.2664	1.0	0.586607	0.545455	0.109797	0.685205	0.078193	0.559674	0.451203	0.208514	
D01294	0.514245	0.571429	0.375556	0.398354	0.400567	0.205936	0.330133	0.364672	0.641423	0.54548	0.390625	0.417284	0.412238	0.302273	0.370919	0.117055	0.412845	0.335694	0.160494	0.452269	0.205936	0.529101	0.489908	0.10535	0.375479	0.109739	0.069136	0.318683	0.093023	0.124756	0.071884	0.391071	0.084656	0.071225	0.334641	0.401899	0.433735	0.401899	0.379259	0.078189	0.132589	0.087388	0.483092	0.132791	0.312576	0.586607	1.0	0.401111	0.105699	0.488598	0.079586	0.401899	0.351489	0.235156	
D01387	0.541667	0.55254	0.2738	0.450667	0.454595	0.204468	0.296296	0.360128	0.484925	0.456207	0.455625	0.392	0.376957	0.285924	0.469444	0.12	0.414405	0.235294	0.196923	0.651268	0.204468	0.373333	0.462857	0.108	0.318793	0.150222	0.103143	0.403333	0.133953	0.147544	0.071129	0.467071	0.080476	0.092564	0.368941	0.465385	0.338434	0.465385	0.418133	0.137544	0.140274	0.142941	0.391304	0.152439	0.297143	0.545455	0.401111	1.0	0.115205	0.609882	0.086429	0.432154	0.324853	0.21	
D01441	0.085002	0.115025	0.120822	0.065982	0.089596	0.094433	0.111872	0.101159	0.098957	0.10644	0.077269	0.090582	0.096089	0.106884	0.087671	0.245561	0.086269	0.116035	0.206533	0.102064	0.094433	0.127854	0.086975	0.221005	0.124941	0.331507	0.244618	0.133151	0.199108	0.329007	0.270658	0.124533	0.235486	0.219529	0.092828	0.07608	0.095065	0.07608	0.114155	0.329007	0.331019	0.19581	0.116736	0.22586	0.126599	0.109797	0.105699	0.115205	1.0	0.12635	0.205724	0.068282	0.157937	0.052838	
