data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00182	0.168305	0.236778	0.309478	0.537281	0.322335	0.064289	0.320929	0.131815	0.195938	0.150894	0.99	0.123041	0.124497	0.088116	0.190781	0.045069	0.1224	0.234154	0.055331	0.227238	0.064289	0.123873	0.206086	0.044516	0.342802	0.042281	0.035063	0.181088	0.034775	0.038536	0.020209	0.166354	0.043705	0.035168	0.126237	0.974769	0.16618	0.974769	0.704069	0.032385	0.034681	0.03943	0.117977	0.035842	0.141485	0.233828	0.136291	0.15907	0.027335	0.191024	0.028912	0.368236	0.29239	0.093058	
D00187	0.18351	0.142083	0.09504	0.119969	0.126035	0.087327	0.104653	0.354115	0.150409	0.134418	0.123041	0.99	0.508571	0.08765	0.119579	0.042167	0.68858	0.082561	0.080438	0.130838	0.093822	0.129152	0.14025	0.035338	0.113011	0.053075	0.044079	0.10637	0.043169	0.043566	0.025216	0.108708	0.027304	0.047596	0.294137	0.127621	0.122209	0.127621	0.114455	0.03025	0.039159	0.040603	0.127068	0.039238	0.099997	0.141188	0.144324	0.133856	0.030457	0.126613	0.027254	0.13879	0.096392	0.082107	
D00188	0.296644	0.139227	0.09833	0.120681	0.125317	0.09148	0.109291	0.386165	0.148689	0.134298	0.124497	0.508571	0.99	0.076278	0.123179	0.043398	0.367236	0.085876	0.075786	0.131892	0.097484	0.114384	0.142795	0.036348	0.118823	0.052184	0.036758	0.107768	0.04816	0.042037	0.026381	0.098792	0.031656	0.037525	0.289432	0.129645	0.120891	0.129645	0.112933	0.028696	0.042585	0.039199	0.109064	0.041177	0.101906	0.138768	0.143714	0.129609	0.032561	0.125192	0.02545	0.135605	0.096355	0.095197	
D00211	0.102401	0.085678	0.060997	0.083586	0.092541	0.071823	0.071854	0.089762	0.097566	0.113286	0.088116	0.08765	0.076278	0.99	0.109977	0.043439	0.095086	0.065128	0.066817	0.099175	0.071823	0.114929	0.092384	0.043159	0.073132	0.052221	0.048824	0.07438	0.048393	0.04993	0.03119	0.124777	0.039035	0.046889	0.103315	0.086857	0.103601	0.086857	0.096576	0.03883	0.054218	0.049292	0.121294	0.041679	0.084654	0.088822	0.102449	0.096541	0.03602	0.097158	0.037009	0.083591	0.076751	0.045441	
D00246	0.132235	0.163196	0.11462	0.1771	0.192748	0.063191	0.121815	0.117944	0.144259	0.142663	0.190781	0.119579	0.123179	0.109977	0.99	0.054457	0.12279	0.095441	0.061346	0.173366	0.063191	0.142825	0.144921	0.044611	0.134655	0.051659	0.031638	0.13552	0.045109	0.048567	0.02472	0.215926	0.036667	0.031402	0.121043	0.193036	0.143707	0.193036	0.173947	0.040784	0.0441	0.047379	0.135587	0.038366	0.097509	0.161611	0.126251	0.16269	0.03079	0.208094	0.022851	0.166805	0.129574	0.082587	
D00279	0.029615	0.045785	0.058178	0.037481	0.043769	0.05617	0.053868	0.045912	0.036119	0.033436	0.045069	0.042167	0.043398	0.043439	0.054457	0.99	0.040159	0.044036	0.176987	0.056635	0.05617	0.052963	0.043651	0.174778	0.050153	0.307728	0.167968	0.085393	0.084134	0.116218	0.07905	0.064691	0.228148	0.136952	0.053778	0.044376	0.053601	0.044376	0.073822	0.122008	0.122892	0.0961	0.050085	0.169621	0.074945	0.043704	0.043004	0.044489	0.08589	0.070314	0.074643	0.039299	0.065425	0.041905	
D00299	0.203228	0.152341	0.090514	0.136256	0.124971	0.083169	0.104835	0.293182	0.160309	0.142241	0.1224	0.68858	0.367236	0.095086	0.12279	0.040159	0.99	0.078629	0.076607	0.140377	0.084088	0.142457	0.150969	0.031821	0.107629	0.050548	0.04198	0.110524	0.03755	0.041491	0.024015	0.103532	0.026003	0.04533	0.299681	0.126802	0.114591	0.126802	0.109005	0.02881	0.037295	0.034972	0.139464	0.037369	0.095235	0.151071	0.142544	0.141036	0.029007	0.130013	0.025957	0.137681	0.105494	0.070901	
D00312	0.103592	0.110693	0.417353	0.249765	0.147621	0.03903	0.377541	0.08026	0.109517	0.097394	0.234154	0.082561	0.085876	0.065128	0.095441	0.044036	0.078629	0.99	0.039197	0.108405	0.03903	0.097174	0.124867	0.062441	0.351504	0.054353	0.052828	0.092788	0.045256	0.051254	0.044068	0.085588	0.051071	0.047036	0.077704	0.189414	0.110273	0.189414	0.168365	0.040015	0.033838	0.04577	0.081498	0.036575	0.090339	0.111176	0.115692	0.080801	0.041549	0.101055	0.040383	0.150367	0.336566	0.051071	
D00316	0.056058	0.065879	0.047977	0.049712	0.065005	0.104509	0.044776	0.071679	0.061946	0.050259	0.055331	0.080438	0.075786	0.066817	0.061346	0.176987	0.076607	0.039197	0.99	0.063015	0.111935	0.061422	0.056209	0.099423	0.045955	0.124244	0.108066	0.083769	0.057558	0.11913	0.054966	0.064167	0.118462	0.13034	0.065776	0.054479	0.06652	0.054479	0.065069	0.090516	0.098583	0.063835	0.057736	0.116553	0.056069	0.067788	0.055235	0.066825	0.070677	0.081305	0.048616	0.06229	0.048903	0.089753	
D00327	0.199621	0.346231	0.132372	0.228831	0.203565	0.062796	0.141933	0.138304	0.224833	0.181481	0.227238	0.130838	0.131892	0.099175	0.173366	0.056635	0.140377	0.108405	0.063015	0.99	0.062796	0.160352	0.339443	0.04493	0.151617	0.050197	0.031606	0.357144	0.046911	0.045256	0.023015	0.231268	0.039396	0.031701	0.137195	0.22174	0.179028	0.22174	0.205561	0.042239	0.042977	0.046752	0.141205	0.040017	0.099547	0.249366	0.155905	0.263675	0.035337	0.272858	0.028966	0.178836	0.15338	0.083883	
D00348	0.065352	0.065309	0.046902	0.063074	0.070118	0.794151	0.038877	0.096227	0.056485	0.053426	0.064289	0.093822	0.097484	0.071823	0.063191	0.05617	0.084088	0.03903	0.111935	0.062796	0.99	0.076064	0.055056	0.069511	0.049633	0.059447	0.061988	0.064877	0.063681	0.06972	0.036918	0.064539	0.044134	0.069493	0.099207	0.0633	0.074273	0.0633	0.059447	0.046562	0.058959	0.065807	0.06945	0.05891	0.058253	0.06234	0.069433	0.068668	0.032798	0.075169	0.034229	0.069349	0.046568	0.164833	
D00443	0.145156	0.156457	0.110157	0.128202	0.132616	0.076064	0.107308	0.124203	0.164414	0.139893	0.123873	0.129152	0.114384	0.114929	0.142825	0.052963	0.142457	0.097174	0.061422	0.160352	0.076064	0.99	0.149223	0.042298	0.110203	0.054214	0.030194	0.101305	0.043397	0.055827	0.026486	0.136071	0.033299	0.026795	0.122664	0.12789	0.132577	0.12789	0.11969	0.035702	0.051125	0.042983	0.293148	0.049155	0.09925	0.159524	0.190996	0.127129	0.043591	0.154786	0.029815	0.140582	0.093997	0.079507	
D00462	0.251697	0.302396	0.149181	0.220786	0.19119	0.055056	0.159956	0.126319	0.284343	0.253596	0.206086	0.14025	0.142795	0.092384	0.144921	0.043651	0.150969	0.124867	0.056209	0.339443	0.055056	0.149223	0.99	0.039286	0.156059	0.033757	0.023497	0.276083	0.035327	0.039424	0.022727	0.157937	0.043152	0.020684	0.132	0.202916	0.182134	0.202916	0.17586	0.029683	0.039824	0.036256	0.135393	0.040627	0.097855	0.263254	0.170529	0.161595	0.030568	0.213283	0.036105	0.172615	0.150133	0.067098	
D00506	0.030179	0.040159	0.04708	0.042167	0.048014	0.069511	0.042574	0.043295	0.032507	0.034644	0.044516	0.035338	0.036348	0.043159	0.044611	0.174778	0.031821	0.062441	0.099423	0.04493	0.069511	0.042298	0.039286	0.99	0.039638	0.157422	0.138286	0.084187	0.102581	0.140684	0.106806	0.066889	0.207952	0.131718	0.039729	0.049077	0.052349	0.049077	0.095187	0.124281	0.114671	0.168235	0.042804	0.106512	0.066967	0.0375	0.039383	0.03938	0.078959	0.051118	0.077982	0.046369	0.064868	0.06181	
D00554	0.127288	0.157594	0.75479	0.318716	0.214438	0.049633	0.822787	0.110438	0.148186	0.119417	0.342802	0.113011	0.118823	0.073132	0.134655	0.050153	0.107629	0.351504	0.045955	0.151617	0.049633	0.110203	0.156059	0.039638	0.99	0.047287	0.07364	0.137234	0.044591	0.037731	0.041388	0.116379	0.056626	0.06565	0.106363	0.337528	0.131822	0.337528	0.28471	0.037332	0.031956	0.046075	0.116823	0.047738	0.145618	0.157414	0.132056	0.110266	0.04201	0.139363	0.039421	0.267676	0.385641	0.064483	
D00565	0.038641	0.038878	0.054853	0.036789	0.048162	0.059447	0.05079	0.062521	0.031741	0.03869	0.042281	0.053075	0.052184	0.052221	0.051659	0.307728	0.050548	0.054353	0.124244	0.050197	0.059447	0.054214	0.033757	0.157422	0.047287	0.99	0.199676	0.076756	0.119209	0.130456	0.125968	0.07037	0.183333	0.165094	0.065655	0.041631	0.054867	0.041631	0.076951	0.18076	0.173388	0.124954	0.0495	0.162585	0.065919	0.037111	0.039292	0.052873	0.113416	0.053576	0.111833	0.034636	0.061363	0.046794	
D00577	0.025264	0.027238	0.071091	0.0286	0.038479	0.061988	0.065825	0.040736	0.025612	0.025793	0.035063	0.044079	0.036758	0.048824	0.031638	0.167968	0.04198	0.052828	0.108066	0.031606	0.061988	0.030194	0.023497	0.138286	0.07364	0.199676	0.99	0.069394	0.087927	0.150361	0.125309	0.05419	0.169265	0.29833	0.045812	0.034523	0.030558	0.034523	0.064491	0.138451	0.113789	0.091328	0.027568	0.155916	0.055639	0.026	0.024328	0.035263	0.083307	0.037382	0.116679	0.031332	0.052828	0.050735	
D00585	0.163251	0.238927	0.119064	0.17226	0.180876	0.064877	0.121978	0.109097	0.179021	0.138018	0.181088	0.10637	0.107768	0.07438	0.13552	0.085393	0.110524	0.092788	0.083769	0.357144	0.064877	0.101305	0.276083	0.084187	0.137234	0.076756	0.069394	0.99	0.05546	0.063375	0.045277	0.1956	0.08779	0.058779	0.109224	0.182363	0.141065	0.182363	0.191136	0.060751	0.071726	0.068761	0.100913	0.053015	0.1012	0.192867	0.110815	0.14916	0.04617	0.218136	0.045886	0.149262	0.127924	0.071657	
D00586	0.038962	0.035327	0.041288	0.037093	0.042106	0.063681	0.04292	0.048309	0.033218	0.040489	0.034775	0.043169	0.04816	0.048393	0.045109	0.084134	0.03755	0.045256	0.057558	0.046911	0.063681	0.043397	0.035327	0.102581	0.044591	0.119209	0.087927	0.05546	0.99	0.059241	0.06647	0.044496	0.120233	0.085993	0.042435	0.03424	0.04392	0.03424	0.036633	0.145141	0.071803	0.432927	0.039623	0.090034	0.061901	0.033721	0.033919	0.046814	0.072854	0.048936	0.051665	0.032351	0.049658	0.041296	
D00596	0.033475	0.042916	0.043768	0.033772	0.050932	0.075263	0.036559	0.040526	0.040353	0.040792	0.038536	0.043566	0.042037	0.04993	0.048567	0.116218	0.041491	0.051254	0.11913	0.045256	0.06972	0.055827	0.039424	0.140684	0.037731	0.130456	0.150361	0.063375	0.059241	0.99	0.081986	0.060409	0.110551	0.130337	0.050811	0.037943	0.049524	0.037943	0.075032	0.096796	0.155919	0.064592	0.061167	0.094608	0.05096	0.040965	0.0436	0.050368	0.112538	0.058303	0.06968	0.033045	0.059342	0.073058	
D00627	0.020949	0.02053	0.039494	0.018274	0.02726	0.036918	0.032921	0.031321	0.018907	0.021229	0.020209	0.025216	0.026381	0.03119	0.02472	0.07905	0.024015	0.044068	0.054966	0.023015	0.036918	0.026486	0.022727	0.106806	0.041388	0.125968	0.125309	0.045277	0.06647	0.081986	0.99	0.03543	0.084654	0.112047	0.026175	0.022437	0.024753	0.022437	0.042723	0.087776	0.0969	0.065645	0.021927	0.099831	0.03293	0.019194	0.025364	0.024431	0.092234	0.021416	0.125936	0.025139	0.035536	0.042074	
D00690	0.13594	0.197725	0.0972	0.159611	0.164414	0.064539	0.104259	0.107222	0.154279	0.129042	0.166354	0.108708	0.098792	0.124777	0.215926	0.064691	0.103532	0.085588	0.064167	0.231268	0.064539	0.136071	0.157937	0.066889	0.116379	0.07037	0.05419	0.1956	0.044496	0.060409	0.03543	0.99	0.066508	0.047436	0.114078	0.162718	0.182008	0.162718	0.178356	0.057895	0.062466	0.052092	0.146413	0.049512	0.102308	0.171566	0.13465	0.197867	0.042785	0.268784	0.032262	0.136872	0.112647	0.072857	
D00730	0.032637	0.044399	0.067257	0.040595	0.043108	0.044134	0.06082	0.040495	0.035181	0.033777	0.043705	0.027304	0.031656	0.039035	0.036667	0.228148	0.026003	0.051071	0.118462	0.039396	0.044134	0.033299	0.043152	0.207952	0.056626	0.183333	0.169265	0.08779	0.120233	0.110551	0.084654	0.066508	0.99	0.145458	0.034571	0.043033	0.038434	0.043033	0.077314	0.138947	0.094716	0.126022	0.034503	0.202753	0.067865	0.04119	0.034533	0.033	0.083953	0.040118	0.119541	0.036989	0.061239	0.071837	
D00898	0.022347	0.027668	0.063292	0.029051	0.034189	0.069493	0.058604	0.044586	0.026016	0.022856	0.035168	0.047596	0.037525	0.046889	0.031402	0.136952	0.04533	0.047036	0.13034	0.031701	0.069493	0.026795	0.020684	0.131718	0.06565	0.165094	0.29833	0.058779	0.085993	0.130337	0.112047	0.047436	0.145458	0.99	0.048878	0.034627	0.030482	0.034627	0.057538	0.121876	0.103277	0.079306	0.024465	0.136623	0.053838	0.02641	0.024549	0.031392	0.074415	0.036932	0.101992	0.027728	0.047036	0.044322	
D00930	0.156538	0.135328	0.084558	0.129024	0.138768	0.099207	0.098497	0.378778	0.143068	0.143736	0.126237	0.294137	0.289432	0.103315	0.121043	0.053778	0.299681	0.077704	0.065776	0.137195	0.099207	0.122664	0.132	0.039729	0.106363	0.065655	0.045812	0.109224	0.042435	0.050811	0.026175	0.114078	0.034571	0.048878	0.99	0.12531	0.125639	0.12531	0.11704	0.036916	0.048396	0.044837	0.11685	0.042895	0.107426	0.134412	0.116423	0.129709	0.031165	0.122089	0.025651	0.130626	0.099628	0.077277	
D00950	0.173266	0.241436	0.304717	0.529015	0.315455	0.0633	0.315991	0.130893	0.201713	0.155342	0.974769	0.127621	0.129645	0.086857	0.193036	0.044376	0.126802	0.189414	0.054479	0.22174	0.0633	0.12789	0.202916	0.049077	0.337528	0.041631	0.034523	0.182363	0.03424	0.037943	0.022437	0.162718	0.043033	0.034627	0.12531	0.99	0.164297	0.99	0.482646	0.031887	0.034356	0.038824	0.121681	0.035291	0.122627	0.239615	0.140462	0.161091	0.027123	0.192266	0.028467	0.373505	0.246753	0.091626	
D00951	0.140941	0.169954	0.113711	0.159699	0.17854	0.074273	0.119793	0.121775	0.165682	0.138974	0.16618	0.122209	0.120891	0.103601	0.143707	0.053601	0.114591	0.110273	0.06652	0.179028	0.074273	0.132577	0.182134	0.052349	0.131822	0.054867	0.030558	0.141065	0.04392	0.049524	0.024753	0.182008	0.038434	0.030482	0.125639	0.164297	0.99	0.164297	0.160202	0.042549	0.051469	0.050985	0.125587	0.045577	0.110015	0.17241	0.151968	0.117607	0.032788	0.165631	0.033085	0.14613	0.135356	0.080465	
D00954	0.173266	0.241436	0.304717	0.529015	0.315455	0.0633	0.315991	0.130893	0.201713	0.155342	0.974769	0.127621	0.129645	0.086857	0.193036	0.044376	0.126802	0.189414	0.054479	0.22174	0.0633	0.12789	0.202916	0.049077	0.337528	0.041631	0.034523	0.182363	0.03424	0.037943	0.022437	0.162718	0.043033	0.034627	0.12531	0.99	0.164297	0.99	0.482646	0.031887	0.034356	0.038824	0.121681	0.035291	0.122627	0.239615	0.140462	0.161091	0.027123	0.192266	0.028467	0.373505	0.246753	0.091626	
D00956	0.143621	0.202051	0.271744	0.46706	0.289805	0.059447	0.2816	0.11739	0.165361	0.128763	0.704069	0.114455	0.112933	0.096576	0.173947	0.073822	0.109005	0.168365	0.065069	0.205561	0.059447	0.11969	0.17586	0.095187	0.28471	0.076951	0.064491	0.187616	0.036633	0.075032	0.042723	0.178356	0.077314	0.057538	0.11704	0.482646	0.160202	0.482646	0.99	0.047088	0.061962	0.048141	0.11373	0.04722	0.167152	0.197667	0.135205	0.14542	0.039238	0.174395	0.033393	0.273138	0.2563	0.07941	
D00961	0.022787	0.029683	0.0308	0.022193	0.041387	0.046562	0.028519	0.03726	0.025059	0.035535	0.032385	0.03025	0.028696	0.03883	0.040784	0.122008	0.02881	0.040015	0.090516	0.042239	0.046562	0.035702	0.029683	0.124281	0.037332	0.18076	0.138451	0.060751	0.145141	0.096491	0.087776	0.057895	0.138947	0.121876	0.036916	0.031887	0.042549	0.031887	0.047088	0.99	0.122293	0.143261	0.035429	0.13344	0.059231	0.031404	0.028233	0.047358	0.113965	0.045635	0.103383	0.027344	0.040952	0.025639	
D00962	0.034368	0.045492	0.033542	0.033904	0.047588	0.058959	0.031058	0.046017	0.041157	0.041256	0.034681	0.039159	0.042585	0.054218	0.0441	0.122892	0.037295	0.033838	0.098583	0.042977	0.058959	0.051125	0.039824	0.114671	0.031956	0.173388	0.113789	0.071726	0.071803	0.155919	0.0969	0.062466	0.094716	0.103277	0.048396	0.034356	0.051469	0.034356	0.061962	0.122293	0.99	0.07419	0.051397	0.091403	0.055936	0.043425	0.045652	0.048099	0.111527	0.054938	0.077737	0.035052	0.047399	0.066517	
D00965	0.034261	0.036256	0.043224	0.038069	0.044857	0.065807	0.044815	0.048861	0.034091	0.040311	0.03943	0.040603	0.039199	0.049292	0.047379	0.0961	0.034972	0.04577	0.063835	0.046752	0.065807	0.042983	0.036256	0.168235	0.046075	0.124954	0.091328	0.068761	0.432927	0.064592	0.065645	0.052092	0.126022	0.079306	0.044837	0.038824	0.050985	0.038824	0.048141	0.143261	0.07419	0.99	0.039246	0.083013	0.063142	0.034608	0.031155	0.049047	0.068606	0.042478	0.051534	0.037231	0.056808	0.041289	
D01115	0.132533	0.142852	0.101941	0.117054	0.13548	0.06945	0.109336	0.117956	0.150117	0.141994	0.117977	0.127068	0.109064	0.121294	0.135587	0.050085	0.139464	0.081498	0.057736	0.141205	0.06945	0.293148	0.135393	0.042804	0.116823	0.0495	0.027568	0.100913	0.039623	0.061167	0.021927	0.146413	0.034503	0.024465	0.11685	0.121681	0.125587	0.121681	0.11373	0.035429	0.051397	0.039246	0.99	0.055029	0.106702	0.145652	0.174388	0.132072	0.0398	0.149766	0.035485	0.140002	0.090993	0.072593	
D01132	0.036426	0.049826	0.048615	0.034073	0.038395	0.05891	0.045014	0.050047	0.046851	0.038856	0.035842	0.039238	0.041177	0.041679	0.038366	0.169621	0.037369	0.036575	0.116553	0.040017	0.05891	0.049155	0.040627	0.106512	0.047738	0.162585	0.155916	0.053015	0.090034	0.094608	0.099831	0.049512	0.202753	0.136623	0.042895	0.035291	0.045577	0.035291	0.04722	0.13344	0.091403	0.083013	0.055029	0.99	0.045374	0.047561	0.046703	0.052639	0.077731	0.057951	0.122744	0.034176	0.05208	0.055958	
D01161	0.106885	0.097279	0.135844	0.131093	0.118445	0.058253	0.140488	0.100469	0.095855	0.105748	0.141485	0.099997	0.101906	0.084654	0.097509	0.074945	0.095235	0.090339	0.056069	0.099547	0.058253	0.09925	0.097855	0.066967	0.145618	0.065919	0.055639	0.1012	0.061901	0.05096	0.03293	0.102308	0.067865	0.053838	0.107426	0.122627	0.110015	0.122627	0.167152	0.059231	0.055936	0.063142	0.106702	0.045374	0.99	0.092857	0.111119	0.101285	0.04302	0.090019	0.032702	0.11398	0.119884	0.097049	
D01217	0.257628	0.439444	0.1497	0.249417	0.207432	0.06234	0.161574	0.146795	0.394701	0.247471	0.233828	0.141188	0.138768	0.088822	0.161611	0.043704	0.151071	0.111176	0.067788	0.249366	0.06234	0.159524	0.263254	0.0375	0.157414	0.037111	0.026	0.192867	0.033721	0.040965	0.019194	0.171566	0.04119	0.02641	0.134412	0.239615	0.17241	0.239615	0.197667	0.031404	0.043425	0.034608	0.145652	0.047561	0.092857	0.99	0.213642	0.1901	0.038219	0.243294	0.028036	0.197154	0.155147	0.071905	
D01294	0.176491	0.198724	0.131837	0.144019	0.137528	0.069433	0.122901	0.127498	0.221216	0.186096	0.136291	0.144324	0.143714	0.102449	0.126251	0.043004	0.142544	0.115692	0.055235	0.155905	0.069433	0.190996	0.170529	0.039383	0.132056	0.039292	0.024328	0.110815	0.033919	0.0436	0.025364	0.13465	0.034533	0.024549	0.116423	0.140462	0.151968	0.140462	0.135205	0.028233	0.045652	0.031155	0.174388	0.046703	0.111119	0.213642	0.99	0.138437	0.036332	0.167756	0.028082	0.140462	0.127075	0.081093	
D01387	0.185223	0.20549	0.096228	0.158015	0.157553	0.068668	0.103217	0.127515	0.171107	0.157376	0.15907	0.133856	0.129609	0.096541	0.16269	0.044489	0.141036	0.080801	0.066825	0.263675	0.068668	0.127129	0.161595	0.03938	0.110266	0.052873	0.035263	0.14916	0.046814	0.050368	0.024431	0.197867	0.033	0.031392	0.129709	0.161091	0.117607	0.161091	0.14542	0.047358	0.048099	0.049047	0.132072	0.052639	0.101285	0.1901	0.138437	0.99	0.039193	0.241172	0.029995	0.146063	0.111521	0.074329	
D01441	0.02863	0.040039	0.040775	0.023733	0.031827	0.032798	0.037755	0.033962	0.034613	0.036009	0.027335	0.030457	0.032561	0.03602	0.03079	0.08589	0.029007	0.041549	0.070677	0.035337	0.032798	0.043591	0.030568	0.078959	0.04201	0.113416	0.083307	0.04617	0.072854	0.112538	0.092234	0.042785	0.083953	0.074415	0.031165	0.027123	0.032788	0.027123	0.039238	0.113965	0.111527	0.068606	0.0398	0.077731	0.04302	0.038219	0.036332	0.039193	0.99	0.043663	0.070795	0.023437	0.054579	0.021742	
