data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00182	0.0625	0.25	0.047619	0.25	0.1	0.047619	0.05	0.055556	0.2	0.052632	1.0	0.052632	0.0625	0.015152	0.05	0.026316	0.05	0.038462	0.032258	0.125	0.047619	0.055556	0.166667	0.025	0.058824	0.021739	0.022727	0.058824	0.021739	0.020408	0.015385	0.041667	0.025641	0.023256	0.047619	0.5	0.058824	0.5	0.076923	0.017241	0.017857	0.02	0.047619	0.025641	0.033333	0.2	0.083333	0.037037	0.015625	0.055556	0.017857	0.25	0.0625	0.043478	
D00187	0.083333	0.0625	0.027027	0.05	0.055556	0.04	0.027778	0.166667	0.058824	0.047619	0.052632	1.0	0.166667	0.017857	0.0625	0.020833	0.25	0.026316	0.028571	0.05	0.04	0.0625	0.045455	0.020833	0.028571	0.019231	0.019231	0.047619	0.018519	0.019608	0.013699	0.041667	0.019608	0.019608	0.111111	0.055556	0.066667	0.055556	0.047619	0.015625	0.017241	0.018519	0.052632	0.020408	0.041667	0.066667	0.071429	0.058824	0.013889	0.055556	0.015625	0.0625	0.033333	0.028571	
D00188	0.090909	0.076923	0.03125	0.058824	0.058824	0.041667	0.032258	0.142857	0.0625	0.045455	0.0625	0.166667	1.0	0.016393	0.052632	0.023256	0.142857	0.028571	0.029412	0.052632	0.041667	0.058824	0.052632	0.023256	0.033333	0.020408	0.021277	0.055556	0.019608	0.02	0.014706	0.04	0.021739	0.021739	0.1	0.066667	0.0625	0.066667	0.05	0.016393	0.017544	0.019608	0.05	0.022727	0.04	0.071429	0.066667	0.05	0.014493	0.052632	0.016949	0.076923	0.04	0.033333	
D00211	0.018182	0.015873	0.013889	0.014925	0.017544	0.013889	0.014085	0.018182	0.016129	0.019231	0.015152	0.017857	0.016393	1.0	0.020408	0.011765	0.018182	0.014925	0.014706	0.015873	0.013889	0.018182	0.015385	0.012048	0.014286	0.012987	0.011765	0.017857	0.012048	0.014706	0.009615	0.021277	0.011364	0.011905	0.019231	0.015385	0.019231	0.015385	0.017857	0.012658	0.014493	0.012658	0.019231	0.012195	0.018182	0.016129	0.018182	0.021739	0.012346	0.020408	0.011236	0.015385	0.016393	0.011628	
D00246	0.066667	0.058824	0.026316	0.047619	0.090909	0.033333	0.027027	0.076923	0.0625	0.071429	0.05	0.0625	0.052632	0.020408	1.0	0.019608	0.058824	0.030303	0.027778	0.058824	0.033333	0.090909	0.052632	0.018868	0.027778	0.018868	0.016949	0.041667	0.018182	0.02	0.0125	0.066667	0.017857	0.017241	0.071429	0.052632	0.1	0.052632	0.045455	0.015385	0.018182	0.018182	0.125	0.017857	0.037037	0.0625	0.111111	0.083333	0.014493	0.142857	0.014925	0.052632	0.034483	0.025	
D00279	0.021277	0.025641	0.05	0.027027	0.02439	0.035714	0.043478	0.022222	0.025	0.020833	0.026316	0.020833	0.023256	0.011765	0.019608	1.0	0.020408	0.037037	0.055556	0.027027	0.035714	0.021277	0.028571	0.142857	0.041667	0.066667	0.111111	0.027778	0.066667	0.038462	0.029412	0.021277	0.166667	0.1	0.020833	0.025641	0.021739	0.025641	0.029412	0.04	0.027027	0.052632	0.02	0.0625	0.022222	0.025	0.022222	0.017241	0.025641	0.020408	0.04	0.02439	0.04	0.045455	
D00299	0.111111	0.058824	0.026316	0.047619	0.058824	0.035714	0.027027	0.142857	0.0625	0.055556	0.05	0.25	0.142857	0.018182	0.058824	0.020408	1.0	0.025641	0.026316	0.052632	0.035714	0.058824	0.047619	0.020408	0.027778	0.018868	0.018868	0.045455	0.018182	0.018519	0.013514	0.04	0.019231	0.019231	0.166667	0.052632	0.0625	0.052632	0.045455	0.015385	0.016393	0.018182	0.05	0.02	0.04	0.055556	0.076923	0.055556	0.013699	0.052632	0.015385	0.058824	0.032258	0.027778	
D00312	0.027027	0.04	0.071429	0.04	0.043478	0.026316	0.066667	0.028571	0.035714	0.027778	0.038462	0.026316	0.028571	0.014925	0.030303	0.037037	0.025641	1.0	0.035714	0.04	0.026316	0.032258	0.04	0.034483	0.0625	0.030303	0.028571	0.041667	0.032258	0.033333	0.017857	0.034483	0.03125	0.029412	0.026316	0.037037	0.03125	0.037037	0.05	0.023256	0.023256	0.032258	0.029412	0.033333	0.028571	0.038462	0.034483	0.025	0.021277	0.032258	0.023256	0.034483	0.058824	0.027778	
D00316	0.02381	0.033333	0.04	0.033333	0.033333	0.076923	0.035714	0.03125	0.030303	0.02439	0.032258	0.028571	0.029412	0.014706	0.027778	0.055556	0.026316	0.035714	1.0	0.035714	0.076923	0.03125	0.033333	0.05	0.04	0.045455	0.038462	0.04	0.038462	0.043478	0.020408	0.033333	0.043478	0.04	0.028571	0.03125	0.032258	0.03125	0.04	0.029412	0.035714	0.035714	0.028571	0.04	0.027778	0.034483	0.029412	0.02439	0.02381	0.03125	0.026316	0.029412	0.05	0.052632	
D00327	0.058824	0.111111	0.041667	0.111111	0.142857	0.05	0.04	0.058824	0.125	0.0625	0.125	0.05	0.052632	0.015873	0.058824	0.027027	0.052632	0.04	0.035714	1.0	0.05	0.066667	0.142857	0.02439	0.045455	0.023256	0.022222	0.055556	0.02439	0.021739	0.015152	0.047619	0.02381	0.022727	0.055556	0.111111	0.071429	0.111111	0.0625	0.018182	0.018868	0.022222	0.055556	0.02381	0.037037	0.1	0.090909	0.045455	0.016393	0.066667	0.018182	0.090909	0.058824	0.038462	
D00348	0.03125	0.05	0.030303	0.045455	0.045455	1.0	0.027778	0.038462	0.043478	0.030303	0.047619	0.04	0.041667	0.013889	0.033333	0.035714	0.035714	0.026316	0.076923	0.05	1.0	0.038462	0.041667	0.033333	0.030303	0.029412	0.029412	0.037037	0.026316	0.030303	0.017544	0.03125	0.032258	0.030303	0.034483	0.045455	0.04	0.045455	0.034483	0.021739	0.025	0.025	0.034483	0.030303	0.02381	0.052632	0.038462	0.028571	0.018519	0.038462	0.020833	0.041667	0.033333	0.066667	
D00443	0.052632	0.066667	0.027778	0.052632	0.090909	0.038462	0.028571	0.076923	0.0625	0.0625	0.055556	0.0625	0.058824	0.018182	0.090909	0.021277	0.058824	0.032258	0.03125	0.066667	0.038462	1.0	0.058824	0.020408	0.029412	0.020408	0.018182	0.045455	0.019608	0.020833	0.013514	0.058824	0.019231	0.018519	0.071429	0.058824	0.25	0.058824	0.045455	0.016949	0.018182	0.019608	0.125	0.02	0.04	0.071429	0.111111	0.0625	0.016949	0.111111	0.016393	0.058824	0.037037	0.027778	
D00462	0.066667	0.142857	0.05	0.2	0.111111	0.041667	0.052632	0.052632	0.166667	0.0625	0.166667	0.045455	0.052632	0.015385	0.052632	0.028571	0.047619	0.04	0.033333	0.142857	0.041667	0.058824	1.0	0.025641	0.055556	0.022222	0.023256	0.045455	0.022222	0.020833	0.015625	0.043478	0.026316	0.022727	0.05	0.142857	0.0625	0.142857	0.071429	0.016949	0.018182	0.020408	0.05	0.025	0.034483	0.125	0.076923	0.038462	0.015873	0.058824	0.018868	0.111111	0.076923	0.045455	
D00506	0.018868	0.025641	0.041667	0.025641	0.023256	0.033333	0.037037	0.022222	0.02381	0.018519	0.025	0.020833	0.023256	0.012048	0.018868	0.142857	0.020408	0.034483	0.05	0.02439	0.033333	0.020408	0.025641	1.0	0.035714	0.058824	0.076923	0.029412	0.066667	0.045455	0.026316	0.021277	0.125	0.083333	0.020833	0.02439	0.020833	0.02439	0.03125	0.047619	0.028571	0.066667	0.019231	0.05	0.020408	0.025	0.021277	0.017241	0.027027	0.019608	0.037037	0.023256	0.034483	0.038462	
D00554	0.033333	0.05	0.142857	0.055556	0.038462	0.030303	0.166667	0.029412	0.047619	0.030303	0.058824	0.028571	0.033333	0.014286	0.027778	0.041667	0.027778	0.0625	0.04	0.045455	0.030303	0.029412	0.055556	0.035714	1.0	0.029412	0.033333	0.058824	0.029412	0.027027	0.019608	0.03125	0.04	0.032258	0.027027	0.055556	0.030303	0.055556	0.058824	0.021739	0.022727	0.026316	0.027027	0.04	0.03125	0.047619	0.035714	0.023256	0.019231	0.029412	0.02381	0.05	0.1	0.04	
D00565	0.017544	0.021277	0.033333	0.022222	0.022222	0.029412	0.030303	0.021277	0.020833	0.018519	0.021739	0.019231	0.020408	0.012987	0.018868	0.066667	0.018868	0.030303	0.045455	0.023256	0.029412	0.020408	0.022222	0.058824	0.029412	1.0	0.111111	0.025	0.047619	0.055556	0.03125	0.022222	0.05	0.125	0.020833	0.021277	0.021739	0.021277	0.025	0.066667	0.043478	0.047619	0.019231	0.071429	0.021277	0.020833	0.020408	0.017857	0.037037	0.019608	0.052632	0.020408	0.028571	0.03125	
D00577	0.018868	0.022222	0.038462	0.023256	0.020408	0.029412	0.034483	0.019608	0.021739	0.017857	0.022727	0.019231	0.021277	0.011765	0.016949	0.111111	0.018868	0.028571	0.038462	0.022222	0.029412	0.018182	0.023256	0.076923	0.033333	0.111111	1.0	0.025	0.043478	0.045455	0.038462	0.018868	0.083333	0.5	0.018519	0.022222	0.018519	0.022222	0.025	0.052632	0.032258	0.04	0.017241	0.1	0.019608	0.021739	0.018868	0.015625	0.028571	0.017544	0.052632	0.021277	0.030303	0.035714	
D00585	0.041667	0.0625	0.047619	0.05	0.055556	0.037037	0.045455	0.05	0.052632	0.04	0.058824	0.047619	0.055556	0.017857	0.041667	0.027778	0.045455	0.041667	0.04	0.055556	0.037037	0.045455	0.045455	0.029412	0.058824	0.025	0.025	1.0	0.025	0.025641	0.016393	0.055556	0.027027	0.025641	0.043478	0.0625	0.047619	0.0625	0.090909	0.020833	0.021739	0.025	0.04	0.028571	0.045455	0.058824	0.0625	0.034483	0.017857	0.045455	0.02	0.0625	0.071429	0.028571	
D00586	0.017544	0.021277	0.033333	0.022222	0.021277	0.026316	0.030303	0.020408	0.020833	0.017857	0.021739	0.018519	0.019608	0.012048	0.018182	0.066667	0.018182	0.032258	0.038462	0.02439	0.026316	0.019608	0.022222	0.066667	0.029412	0.047619	0.043478	0.025	1.0	0.03125	0.020833	0.020408	0.0625	0.045455	0.02	0.021277	0.020833	0.021277	0.02381	0.047619	0.02439	0.142857	0.018519	0.033333	0.023256	0.020833	0.019608	0.017241	0.02439	0.018868	0.027027	0.020408	0.030303	0.027778	
D00596	0.016667	0.020833	0.030303	0.020833	0.022727	0.030303	0.027778	0.02	0.019608	0.017544	0.020408	0.019608	0.02	0.014706	0.02	0.038462	0.018519	0.033333	0.043478	0.021739	0.030303	0.020833	0.020833	0.045455	0.027027	0.055556	0.045455	0.025641	0.03125	1.0	0.02439	0.022727	0.034483	0.047619	0.018868	0.02	0.020408	0.02	0.02439	0.041667	0.045455	0.033333	0.020408	0.066667	0.019231	0.021277	0.02	0.019608	0.033333	0.022727	0.035714	0.019231	0.027778	0.027027	
D00627	0.013514	0.015152	0.021277	0.015625	0.014286	0.017544	0.02	0.013889	0.014925	0.012987	0.015385	0.013699	0.014706	0.009615	0.0125	0.029412	0.013514	0.017857	0.020408	0.015152	0.017544	0.013514	0.015625	0.026316	0.019608	0.03125	0.038462	0.016393	0.020833	0.02439	1.0	0.013514	0.027027	0.037037	0.013333	0.015152	0.013699	0.015152	0.016393	0.022727	0.025	0.02	0.012987	0.034483	0.013889	0.014925	0.013514	0.011765	0.035714	0.012821	0.055556	0.014706	0.018519	0.019608	
D00690	0.04	0.047619	0.029412	0.04	0.066667	0.03125	0.030303	0.047619	0.045455	0.045455	0.041667	0.041667	0.04	0.021277	0.066667	0.021277	0.04	0.034483	0.033333	0.047619	0.03125	0.058824	0.043478	0.021277	0.03125	0.022222	0.018868	0.055556	0.020408	0.022727	0.013514	1.0	0.019231	0.019231	0.05	0.043478	0.071429	0.043478	0.055556	0.018182	0.021277	0.022222	0.0625	0.02	0.043478	0.05	0.058824	0.0625	0.016393	0.076923	0.016393	0.043478	0.04	0.022727	
D00730	0.02	0.025	0.052632	0.027778	0.021739	0.032258	0.045455	0.02	0.02439	0.018868	0.025641	0.019608	0.021739	0.011364	0.017857	0.166667	0.019231	0.03125	0.043478	0.02381	0.032258	0.019231	0.026316	0.125	0.04	0.05	0.083333	0.027027	0.0625	0.034483	0.027027	0.019231	1.0	0.076923	0.018868	0.025	0.019608	0.025	0.027027	0.035714	0.025	0.045455	0.018182	0.052632	0.02	0.02439	0.02	0.015873	0.02381	0.018519	0.035714	0.02381	0.035714	0.047619	
D00898	0.018519	0.022727	0.037037	0.02381	0.020833	0.030303	0.033333	0.02	0.022222	0.017544	0.023256	0.019608	0.021739	0.011905	0.017241	0.1	0.019231	0.029412	0.04	0.022727	0.030303	0.018519	0.022727	0.083333	0.032258	0.125	0.5	0.025641	0.045455	0.047619	0.037037	0.019231	0.076923	1.0	0.018868	0.022727	0.018868	0.022727	0.025641	0.055556	0.033333	0.041667	0.017544	0.090909	0.019231	0.022222	0.019231	0.015873	0.029412	0.017857	0.05	0.021739	0.029412	0.034483	
D00930	0.083333	0.055556	0.025641	0.045455	0.0625	0.034483	0.026316	0.25	0.058824	0.058824	0.047619	0.111111	0.1	0.019231	0.071429	0.020833	0.166667	0.026316	0.028571	0.055556	0.034483	0.071429	0.05	0.020833	0.027027	0.020833	0.018519	0.043478	0.02	0.018868	0.013333	0.05	0.018868	0.018868	1.0	0.05	0.090909	0.05	0.047619	0.016667	0.017857	0.02	0.058824	0.019608	0.05	0.052632	0.083333	0.066667	0.014706	0.0625	0.015625	0.05	0.033333	0.027027	
D00950	0.066667	0.333333	0.045455	0.2	0.111111	0.045455	0.047619	0.058824	0.25	0.055556	0.5	0.055556	0.066667	0.015385	0.052632	0.025641	0.052632	0.037037	0.03125	0.111111	0.045455	0.058824	0.142857	0.02439	0.055556	0.021277	0.022222	0.0625	0.021277	0.02	0.015152	0.043478	0.025	0.022727	0.05	1.0	0.0625	1.0	0.083333	0.016949	0.017544	0.019608	0.05	0.025	0.034483	0.25	0.090909	0.038462	0.015385	0.058824	0.017544	0.333333	0.058824	0.041667	
D00951	0.055556	0.071429	0.028571	0.055556	0.1	0.04	0.029412	0.083333	0.066667	0.066667	0.058824	0.066667	0.0625	0.019231	0.1	0.021739	0.0625	0.03125	0.032258	0.071429	0.04	0.25	0.0625	0.020833	0.030303	0.021739	0.018519	0.047619	0.020833	0.020408	0.013699	0.071429	0.019608	0.018868	0.090909	0.0625	1.0	0.0625	0.047619	0.017241	0.019231	0.020833	0.142857	0.019608	0.041667	0.076923	0.125	0.066667	0.016667	0.125	0.016667	0.0625	0.038462	0.028571	
D00954	0.066667	0.333333	0.045455	0.2	0.111111	0.045455	0.047619	0.058824	0.25	0.055556	0.5	0.055556	0.066667	0.015385	0.052632	0.025641	0.052632	0.037037	0.03125	0.111111	0.045455	0.058824	0.142857	0.02439	0.055556	0.021277	0.022222	0.0625	0.021277	0.02	0.015152	0.043478	0.025	0.022727	0.05	1.0	0.0625	1.0	0.083333	0.016949	0.017544	0.019608	0.05	0.025	0.034483	0.25	0.090909	0.038462	0.015385	0.058824	0.017544	0.333333	0.058824	0.041667	
D00956	0.045455	0.1	0.052632	0.071429	0.071429	0.034483	0.055556	0.055556	0.090909	0.043478	0.076923	0.047619	0.05	0.017857	0.045455	0.029412	0.045455	0.05	0.04	0.0625	0.034483	0.045455	0.071429	0.03125	0.058824	0.025	0.025	0.090909	0.02381	0.02439	0.016393	0.055556	0.027027	0.025641	0.047619	0.083333	0.047619	0.083333	1.0	0.019231	0.020833	0.02381	0.04	0.027027	0.05	0.090909	0.0625	0.034483	0.017241	0.045455	0.02	0.071429	0.083333	0.030303	
D00961	0.014085	0.016949	0.022727	0.016949	0.017544	0.021739	0.021277	0.016949	0.016129	0.014706	0.017241	0.015625	0.016393	0.012658	0.015385	0.04	0.015385	0.023256	0.029412	0.018182	0.021739	0.016949	0.016949	0.047619	0.021739	0.066667	0.052632	0.020833	0.047619	0.041667	0.022727	0.018182	0.035714	0.055556	0.016667	0.016949	0.017241	0.016949	0.019231	1.0	0.034483	0.058824	0.015625	0.041667	0.020408	0.016667	0.016949	0.015152	0.032258	0.015873	0.032258	0.016393	0.021277	0.021739	
D00962	0.014925	0.018182	0.022727	0.018182	0.019608	0.025	0.021277	0.018182	0.017241	0.015625	0.017857	0.017241	0.017544	0.014493	0.018182	0.027027	0.016393	0.023256	0.035714	0.018868	0.025	0.018182	0.018182	0.028571	0.022727	0.043478	0.032258	0.021739	0.02439	0.045455	0.025	0.021277	0.025	0.033333	0.017857	0.017544	0.019231	0.017544	0.020833	0.034483	1.0	0.027027	0.018519	0.03125	0.018182	0.018519	0.017544	0.017857	0.034483	0.019608	0.04	0.016949	0.023256	0.02381	
D00965	0.016393	0.020408	0.029412	0.020408	0.021277	0.025	0.027027	0.020408	0.019231	0.017241	0.02	0.018519	0.019608	0.012658	0.018182	0.052632	0.018182	0.032258	0.035714	0.022222	0.025	0.019608	0.020408	0.066667	0.026316	0.047619	0.04	0.025	0.142857	0.033333	0.02	0.022222	0.045455	0.041667	0.02	0.019608	0.020833	0.019608	0.02381	0.058824	0.027027	1.0	0.018519	0.03125	0.023256	0.02	0.019608	0.017857	0.027027	0.018868	0.027027	0.018868	0.027027	0.025	
D01115	0.05	0.055556	0.025641	0.045455	0.083333	0.034483	0.026316	0.0625	0.052632	0.058824	0.047619	0.052632	0.05	0.019231	0.125	0.02	0.05	0.029412	0.028571	0.055556	0.034483	0.125	0.05	0.019231	0.027027	0.019231	0.017241	0.04	0.018519	0.020408	0.012987	0.0625	0.018182	0.017544	0.058824	0.05	0.142857	0.05	0.04	0.015625	0.018519	0.018519	1.0	0.018182	0.033333	0.058824	0.083333	0.066667	0.015152	0.125	0.015625	0.05	0.033333	0.025641	
D01132	0.02	0.02381	0.043478	0.025	0.021739	0.030303	0.038462	0.020833	0.023256	0.018868	0.025641	0.020408	0.022727	0.012195	0.017857	0.0625	0.02	0.033333	0.04	0.02381	0.030303	0.02	0.025	0.05	0.04	0.071429	0.1	0.028571	0.033333	0.066667	0.034483	0.02	0.052632	0.090909	0.019608	0.025	0.019608	0.025	0.027027	0.041667	0.03125	0.03125	0.018182	1.0	0.021739	0.023256	0.020833	0.016393	0.03125	0.018519	0.045455	0.02381	0.033333	0.037037	
D01161	0.04	0.034483	0.029412	0.032258	0.034483	0.02381	0.030303	0.052632	0.035714	0.035714	0.033333	0.041667	0.04	0.018182	0.037037	0.022222	0.04	0.028571	0.027778	0.037037	0.02381	0.04	0.034483	0.020408	0.03125	0.021277	0.019608	0.045455	0.023256	0.019231	0.013889	0.043478	0.02	0.019231	0.05	0.034483	0.041667	0.034483	0.05	0.020408	0.018182	0.023256	0.033333	0.021739	1.0	0.033333	0.04	0.035714	0.015873	0.034483	0.016393	0.034483	0.04	0.021739	
D01217	0.0625	0.5	0.043478	0.166667	0.125	0.052632	0.045455	0.0625	0.2	0.052632	0.2	0.066667	0.071429	0.016129	0.0625	0.025	0.055556	0.038462	0.034483	0.1	0.052632	0.071429	0.125	0.025	0.047619	0.020833	0.021739	0.058824	0.020833	0.021277	0.014925	0.05	0.02439	0.022222	0.052632	0.25	0.076923	0.25	0.090909	0.016667	0.018519	0.02	0.058824	0.023256	0.033333	1.0	0.083333	0.043478	0.015625	0.071429	0.017241	0.166667	0.055556	0.04	
D01294	0.076923	0.090909	0.03125	0.066667	0.142857	0.038462	0.032258	0.090909	0.1	0.1	0.083333	0.071429	0.066667	0.018182	0.111111	0.022222	0.076923	0.034483	0.029412	0.090909	0.038462	0.111111	0.076923	0.021277	0.035714	0.020408	0.018868	0.0625	0.019608	0.02	0.013514	0.058824	0.02	0.019231	0.083333	0.090909	0.125	0.090909	0.0625	0.016949	0.017544	0.019608	0.083333	0.020833	0.04	0.083333	1.0	0.055556	0.015385	0.111111	0.016393	0.090909	0.043478	0.029412	
D01387	0.05	0.041667	0.022222	0.035714	0.055556	0.028571	0.022727	0.0625	0.04	0.043478	0.037037	0.058824	0.05	0.021739	0.083333	0.017241	0.055556	0.025	0.02439	0.045455	0.028571	0.0625	0.038462	0.017241	0.023256	0.017857	0.015625	0.034483	0.017241	0.019608	0.011765	0.0625	0.015873	0.015873	0.066667	0.038462	0.066667	0.038462	0.034483	0.015152	0.017857	0.017857	0.066667	0.016393	0.035714	0.043478	0.055556	1.0	0.013889	0.1	0.013889	0.038462	0.027778	0.021277	
D01441	0.013333	0.015873	0.020833	0.015873	0.016393	0.018519	0.019608	0.014925	0.015152	0.013889	0.015625	0.013889	0.014493	0.012346	0.014493	0.025641	0.013699	0.021277	0.02381	0.016393	0.018519	0.016949	0.015873	0.027027	0.019231	0.037037	0.028571	0.017857	0.02439	0.033333	0.035714	0.016393	0.02381	0.029412	0.014706	0.015385	0.016667	0.015385	0.017241	0.032258	0.034483	0.027027	0.015152	0.03125	0.015873	0.015625	0.015385	0.013889	1.0	0.014925	0.047619	0.014925	0.019608	0.018519	
D01689	0.052632	0.066667	0.027778	0.052632	0.111111	0.038462	0.028571	0.066667	0.0625	0.0625	0.055556	0.055556	0.052632	0.020408	0.142857	0.020408	0.052632	0.032258	0.03125	0.066667	0.038462	0.111111	0.058824	0.019608	0.029412	0.019608	0.017544	0.045455	0.018868	0.022727	0.012821	0.076923	0.018519	0.017857	0.0625	0.058824	0.125	0.058824	0.045455	0.015873	0.019608	0.018868	0.125	0.018519	0.034483	0.071429	0.111111	0.1	0.014925	1.0	0.015385	0.058824	0.037037	0.026316	
