data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00312	0.185198	0.230667	0.645161	0.310959	0.247059	0.020833	0.544974	0.158552	0.20625	0.215755	0.32616	0.175601	0.197464	0.06696	0.156944	0.02439	0.14375	1.0	0.021505	0.24186	0.020619	0.234866	0.187075	0.074561	0.499048	0.025362	0.025	0.213194	0.052632	0.051282	0.054386	0.182726	0.04	0.023529	0.138881	0.324895	0.154122	0.324895	0.370513	0.030744	0.034848	0.069307	0.210753	0.051852	0.321739	0.213169	0.21369	0.169203	0.04454	0.201718	0.094502	0.303659	0.451754	0.015385	
D00316	0.0	0.018779	0.013158	0.027778	0.016064	0.05	0.013699	0.026966	0.027027	0.0	0.025	0.052326	0.028571	0.068533	0.014981	0.092593	0.054217	0.021505	1.0	0.02439	0.044444	0.011905	0.028571	0.024242	0.0125	0.034826	0.029762	0.032609	0.027397	0.067094	0.07619	0.020833	0.104167	0.083041	0.036232	0.025	0.02381	0.025	0.028455	0.01875	0.046512	0.024691	0.034483	0.10582	0.020619	0.017778	0.02381	0.009804	0.043478	0.044444	0.047009	0.0	0.060976	0.0	
D00327	0.35816	0.549817	0.286957	0.493567	0.526344	0.035714	0.245273	0.202646	0.471839	0.380574	0.535	0.25873	0.284211	0.11113	0.493651	0.042857	0.220298	0.24186	0.02439	1.0	0.035294	0.400216	0.466465	0.034314	0.32415	0.028807	0.0	0.383873	0.022989	0.013746	0.0	0.451448	0.030769	0.0	0.177403	0.532778	0.264317	0.532778	0.372947	0.015957	0.033333	0.031915	0.371697	0.02439	0.202826	0.529592	0.388509	0.523069	0.015291	0.530252	0.043478	0.417271	0.236548	0.0	
D00348	0.059829	0.040541	0.0125	0.026316	0.022989	0.886667	0.0	0.071161	0.012658	0.05	0.02381	0.091954	0.106996	0.092593	0.03663	0.016129	0.057471	0.020619	0.044444	0.035294	1.0	0.018939	0.013333	0.051724	0.0	0.009132	0.027778	0.031579	0.021645	0.081301	0.038961	0.026667	0.017857	0.041667	0.072464	0.02381	0.047059	0.02381	0.022989	0.011765	0.031481	0.035714	0.017921	0.013699	0.012376	0.025316	0.046512	0.045307	0.01	0.03125	0.019841	0.035294	0.0	0.076655	
D00443	0.294116	0.461821	0.284762	0.423406	0.362245	0.019157	0.262181	0.192529	0.326374	0.311836	0.487528	0.239496	0.251964	0.094	0.322527	0.027778	0.238841	0.234866	0.011905	0.400216	0.018939	1.0	0.3258	0.022535	0.277952	0.031325	0.0	0.263454	0.011236	0.016162	0.0	0.296659	0.014925	0.0	0.143186	0.485261	0.271551	0.485261	0.407315	0.015625	0.026144	0.017361	0.706948	0.024096	0.227839	0.484127	0.379052	0.319949	0.011712	0.376933	0.021053	0.387959	0.238631	0.017857	
D00462	0.437478	0.580072	0.223413	0.395674	0.40728	0.013514	0.243985	0.17551	0.57963	0.40966	0.425822	0.188964	0.229308	0.081694	0.266422	0.033898	0.22161	0.187075	0.028571	0.466465	0.013333	0.3258	1.0	0.023392	0.295278	0.019048	0.0	0.311502	0.026667	0.015686	0.0	0.234378	0.037736	0.0	0.164198	0.423271	0.274188	0.423271	0.301411	0.018293	0.033708	0.036585	0.259595	0.028571	0.217589	0.486333	0.349471	0.275733	0.017182	0.330497	0.02439	0.350675	0.233929	0.0	
D00506	0.0	0.052632	0.066667	0.04023	0.043478	0.052632	0.033898	0.0	0.021858	0.0	0.035354	0.012821	0.013699	0.057018	0.035556	0.079365	0.0	0.074561	0.024242	0.034314	0.051724	0.022535	0.023392	1.0	0.030303	0.126667	0.047619	0.065789	0.070175	0.19209	0.039548	0.097436	0.191919	0.027778	0.0	0.035354	0.018779	0.035354	0.107692	0.106011	0.066667	0.232143	0.021053	0.129252	0.032129	0.032258	0.033333	0.037548	0.042194	0.032911	0.125	0.014286	0.057971	0.0	
D00554	0.273881	0.239062	0.738667	0.334255	0.318912	0.0	0.795745	0.195382	0.278828	0.264819	0.529841	0.195635	0.216757	0.075991	0.205232	0.014493	0.187008	0.499048	0.0125	0.32415	0.0	0.277952	0.295278	0.030303	1.0	0.008333	0.052083	0.254065	0.011765	0.01773	0.038153	0.207278	0.015873	0.048309	0.170265	0.527619	0.192918	0.527619	0.406823	0.007246	0.011785	0.010753	0.246414	0.047619	0.406061	0.297475	0.271461	0.196953	0.014151	0.238554	0.084314	0.504301	0.546032	0.0	
D00565	0.021645	0.042857	0.008772	0.032864	0.058333	0.009259	0.009132	0.062016	0.018018	0.0	0.029536	0.018519	0.019608	0.065333	0.054264	0.531532	0.019157	0.025362	0.034826	0.028807	0.009132	0.031325	0.019048	0.126667	0.008333	1.0	0.102564	0.111111	0.140625	0.144144	0.076329	0.109091	0.193798	0.08046	0.059259	0.029536	0.04065	0.029536	0.063291	0.171014	0.204566	0.12963	0.041379	0.242424	0.024306	0.040541	0.036585	0.025743	0.126275	0.051111	0.193137	0.0	0.04878	0.0	
D00577	0.0	0.0	0.055556	0.0	0.0	0.033898	0.05848	0.0	0.0	0.0	0.0	0.0	0.0	0.021667	0.0	0.062016	0.0	0.025	0.029762	0.0	0.027778	0.0	0.0	0.047619	0.052083	0.102564	1.0	0.060606	0.033333	0.119792	0.054444	0.02381	0.092593	0.342105	0.0	0.0	0.0	0.0	0.018779	0.083333	0.094286	0.039801	0.0	0.08805	0.04065	0.0	0.0	0.0	0.068354	0.0	0.135556	0.014085	0.018265	0.0	
D00585	0.25211	0.369118	0.246414	0.377311	0.392762	0.031915	0.206329	0.162415	0.275752	0.208188	0.406262	0.195035	0.223755	0.082771	0.260227	0.076923	0.161601	0.213194	0.032609	0.383873	0.031579	0.263454	0.311502	0.065789	0.254065	0.111111	0.060606	1.0	0.075269	0.055016	0.053191	0.265847	0.083333	0.035714	0.156466	0.404892	0.201391	0.404892	0.340049	0.055	0.097087	0.08	0.23961	0.068182	0.204	0.29955	0.245098	0.229667	0.063422	0.299251	0.110526	0.297942	0.216854	0.0	
D00586	0.037037	0.017544	0.012346	0.025974	0.02682	0.02193	0.012821	0.021053	0.025316	0.0	0.023529	0.021053	0.033708	0.026961	0.036232	0.103448	0.021739	0.052632	0.027397	0.022989	0.021645	0.011236	0.026667	0.070175	0.011765	0.140625	0.033333	0.075269	1.0	0.055556	0.034632	0.05102	0.09434	0.030769	0.030612	0.023529	0.038314	0.023529	0.03876	0.266169	0.093023	0.571429	0.010638	0.109453	0.080702	0.016667	0.034091	0.009346	0.121723	0.03125	0.059671	0.0	0.045455	0.0	
D00596	0.0	0.023256	0.029963	0.015326	0.020408	0.089583	0.019157	0.009434	0.014981	0.032609	0.014035	0.015873	0.009901	0.087591	0.019231	0.10101	0.01634	0.051282	0.067094	0.013746	0.081301	0.016162	0.015686	0.19209	0.01773	0.144144	0.119792	0.055016	0.055556	1.0	0.084337	0.055452	0.129944	0.084507	0.006061	0.014035	0.013468	0.014035	0.053191	0.13098	0.184109	0.098485	0.025243	0.090909	0.021021	0.022222	0.013468	0.013675	0.153819	0.024299	0.113953	0.0	0.052083	0.056604	
D00627	0.0	0.0	0.040084	0.0	0.0	0.039474	0.041667	0.0	0.0	0.04878	0.0	0.0	0.0	0.018116	0.0	0.032258	0.0	0.054386	0.07619	0.0	0.038961	0.0	0.0	0.039548	0.038153	0.076329	0.054444	0.053191	0.034632	0.084337	1.0	0.009709	0.035714	0.050256	0.0	0.0	0.007326	0.0	0.05098	0.051406	0.126506	0.031373	0.0	0.075238	0.021242	0.0	0.010989	0.0	0.145833	0.0	0.128947	0.0	0.035581	0.068182	
D00690	0.252964	0.321495	0.19928	0.301948	0.35438	0.026936	0.175664	0.125708	0.28825	0.248471	0.303498	0.180405	0.176892	0.11381	0.591694	0.056911	0.155698	0.182726	0.020833	0.451448	0.026667	0.296659	0.234378	0.097436	0.207278	0.109091	0.02381	0.265847	0.05102	0.055452	0.009709	1.0	0.094595	0.014815	0.118763	0.303498	0.266429	0.303498	0.291168	0.073529	0.063636	0.074434	0.335872	0.065934	0.131761	0.306986	0.331096	0.460942	0.035833	0.479673	0.070261	0.264424	0.190602	0.0	
D00730	0.0	0.024691	0.016949	0.036364	0.020202	0.018182	0.017857	0.013514	0.035088	0.0	0.031746	0.0	0.0	0.036873	0.032864	0.272727	0.0	0.04	0.104167	0.030769	0.017857	0.014925	0.037736	0.191919	0.015873	0.193798	0.092593	0.083333	0.09434	0.129944	0.035714	0.094595	1.0	0.063492	0.0	0.031746	0.029851	0.031746	0.068783	0.133929	0.090909	0.137931	0.042857	0.238095	0.028481	0.022989	0.029851	0.02381	0.042222	0.054795	0.154545	0.015152	0.060606	0.006211	
D00898	0.0	0.0	0.051282	0.0	0.0	0.047619	0.053763	0.036585	0.0	0.0	0.0	0.03252	0.038961	0.0208	0.0	0.055556	0.033755	0.023529	0.083041	0.0	0.041667	0.0	0.0	0.027778	0.048309	0.08046	0.342105	0.035714	0.030769	0.084507	0.050256	0.014815	0.063492	1.0	0.031008	0.0	0.0	0.0	0.017544	0.066667	0.092444	0.027397	0.0	0.044444	0.038314	0.0	0.0	0.0	0.039535	0.0	0.113131	0.013158	0.017094	0.0	
D00930	0.298246	0.163211	0.168291	0.179861	0.229051	0.065217	0.168089	0.64744	0.245743	0.272365	0.184073	0.490132	0.470699	0.135987	0.13292	0.075949	0.498021	0.138881	0.036232	0.177403	0.072464	0.143186	0.164198	0.0	0.170265	0.059259	0.0	0.156466	0.030612	0.006061	0.0	0.118763	0.0	0.031008	1.0	0.182558	0.153529	0.182558	0.163751	0.0	0.0	0.0	0.13914	0.043478	0.165556	0.147591	0.097177	0.150623	0.0	0.18292	0.0	0.19168	0.145088	0.0	
D00950	0.327465	0.48157	0.397849	0.636415	0.569492	0.024096	0.384543	0.219783	0.395316	0.331392	0.99696	0.267798	0.303873	0.085516	0.342531	0.044118	0.243219	0.324895	0.025	0.532778	0.02381	0.485261	0.423271	0.035354	0.527619	0.029536	0.0	0.404892	0.023529	0.014035	0.0	0.303498	0.031746	0.0	0.182558	1.0	0.279923	1.0	0.637603	0.016304	0.037415	0.021505	0.408558	0.037975	0.304649	0.515873	0.411763	0.308022	0.015576	0.376762	0.032967	0.728139	0.353571	0.0	
D00951	0.28859	0.306198	0.164502	0.252864	0.257576	0.047619	0.173488	0.153358	0.344103	0.304127	0.281725	0.151967	0.181961	0.157397	0.299048	0.051643	0.160942	0.154122	0.02381	0.264317	0.047059	0.271551	0.274188	0.018779	0.192918	0.04065	0.0	0.201391	0.038314	0.013468	0.007326	0.266429	0.029851	0.0	0.153529	0.279923	1.0	0.279923	0.219881	0.037234	0.05	0.027778	0.288929	0.044715	0.194833	0.348425	0.344158	0.258643	0.015015	0.265546	0.020833	0.20881	0.188549	0.017857	
D00954	0.327465	0.48157	0.397849	0.636415	0.569492	0.024096	0.384543	0.219783	0.395316	0.331392	0.99696	0.267798	0.303873	0.085516	0.342531	0.044118	0.243219	0.324895	0.025	0.532778	0.02381	0.485261	0.423271	0.035354	0.527619	0.029536	0.0	0.404892	0.023529	0.014035	0.0	0.303498	0.031746	0.0	0.182558	1.0	0.279923	1.0	0.637603	0.016304	0.037415	0.021505	0.408558	0.037975	0.304649	0.515873	0.411763	0.308022	0.015576	0.376762	0.032967	0.728139	0.353571	0.0	
D00956	0.277174	0.430296	0.462842	0.613657	0.452525	0.023256	0.488943	0.197933	0.318182	0.27746	0.640066	0.243934	0.266667	0.057022	0.272193	0.073529	0.220023	0.370513	0.028455	0.372947	0.022989	0.407315	0.301411	0.107692	0.406823	0.063291	0.018779	0.340049	0.03876	0.053191	0.05098	0.291168	0.068783	0.017544	0.163751	0.637603	0.219881	0.637603	1.0	0.030108	0.065972	0.035461	0.376319	0.07265	0.33953	0.417309	0.293076	0.257117	0.034268	0.313757	0.049451	0.479509	0.451898	0.0	
D00961	0.0	0.017671	0.007576	0.017857	0.026241	0.011905	0.007843	0.0	0.017442	0.022222	0.016304	0.0	0.0	0.025822	0.03165	0.069231	0.0	0.030744	0.01875	0.015957	0.011765	0.015625	0.018293	0.106011	0.007246	0.171014	0.083333	0.055	0.266169	0.13098	0.051406	0.073529	0.133929	0.066667	0.0	0.016304	0.037234	0.016304	0.030108	1.0	0.124242	0.221491	0.014851	0.10274	0.077558	0.016858	0.015625	0.013158	0.172464	0.024038	0.110714	0.0	0.033333	0.039216	
D00962	0.020619	0.033708	0.012281	0.040741	0.053872	0.031835	0.012681	0.0	0.032258	0.047872	0.037415	0.009009	0.019048	0.052154	0.040881	0.109524	0.009259	0.034848	0.046512	0.033333	0.031481	0.026144	0.033708	0.066667	0.011785	0.204566	0.094286	0.097087	0.093023	0.184109	0.126506	0.063636	0.090909	0.092444	0.0	0.037415	0.05	0.037415	0.065972	0.124242	1.0	0.085106	0.034591	0.097942	0.033626	0.032258	0.035948	0.013774	0.1633	0.033333	0.12	0.009709	0.051155	0.04386	
D00965	0.010989	0.028112	0.022727	0.023529	0.013889	0.036145	0.011628	0.0	0.034884	0.01087	0.021505	0.0	0.0	0.066425	0.03	0.074627	0.0	0.069307	0.024691	0.031915	0.035714	0.017361	0.036585	0.232143	0.010753	0.12963	0.039801	0.08	0.571429	0.098485	0.031373	0.074434	0.137931	0.027397	0.0	0.021505	0.027778	0.021505	0.035461	0.221491	0.085106	1.0	0.016502	0.108108	0.074434	0.02682	0.03125	0.026549	0.067657	0.019048	0.091085	0.0	0.06383	0.0	
D01115	0.260984	0.423653	0.251316	0.395751	0.351673	0.018116	0.245333	0.17249	0.317367	0.321898	0.41049	0.208425	0.204928	0.106287	0.363593	0.053333	0.202301	0.210753	0.034483	0.371697	0.017921	0.706948	0.259595	0.021053	0.246414	0.041379	0.0	0.23961	0.010638	0.025243	0.0	0.335872	0.042857	0.0	0.13914	0.408558	0.288929	0.408558	0.376319	0.014851	0.034591	0.016502	1.0	0.046512	0.208333	0.437351	0.343854	0.40421	0.011207	0.388186	0.02	0.321053	0.24	0.016393	
D01132	0.025974	0.018779	0.036036	0.027778	0.016064	0.013889	0.037559	0.069767	0.027027	0.012658	0.037975	0.022222	0.023529	0.040052	0.014981	0.241135	0.022989	0.051852	0.10582	0.02439	0.013699	0.024096	0.028571	0.129252	0.047619	0.242424	0.08805	0.068182	0.109453	0.090909	0.075238	0.065934	0.238095	0.044444	0.043478	0.037975	0.044715	0.037975	0.07265	0.10274	0.097942	0.108108	0.046512	1.0	0.049645	0.017778	0.04878	0.009804	0.096935	0.044444	0.126852	0.012048	0.069959	0.025	
D01161	0.231457	0.244605	0.419178	0.325206	0.267323	0.0125	0.464734	0.200486	0.246109	0.259237	0.306236	0.186	0.20411	0.061365	0.135054	0.035294	0.170651	0.321739	0.020619	0.202826	0.012376	0.227839	0.217589	0.032129	0.406061	0.024306	0.04065	0.204	0.080702	0.021021	0.021242	0.131761	0.028481	0.038314	0.165556	0.304649	0.194833	0.304649	0.33953	0.077558	0.033626	0.074434	0.208333	0.049645	1.0	0.247676	0.176441	0.161407	0.017615	0.17055	0.085259	0.255114	0.357937	0.025	
D01217	0.387897	0.762879	0.259375	0.493091	0.460397	0.025641	0.2649	0.171399	0.545971	0.418456	0.518379	0.233761	0.25786	0.113144	0.364076	0.037037	0.228571	0.213169	0.017778	0.529592	0.025316	0.484127	0.486333	0.032258	0.297475	0.040541	0.0	0.29955	0.016667	0.022222	0.0	0.306986	0.022989	0.0	0.147591	0.515873	0.348425	0.515873	0.417309	0.016858	0.032258	0.02682	0.437351	0.017778	0.247676	1.0	0.381795	0.379314	0.01634	0.407591	0.015326	0.396205	0.243249	0.0	
D01294	0.291071	0.397814	0.233399	0.361421	0.317286	0.047059	0.213988	0.128755	0.322969	0.268893	0.413895	0.189962	0.197131	0.1584	0.341959	0.056338	0.160426	0.21369	0.02381	0.388509	0.046512	0.379052	0.349471	0.033333	0.271461	0.036585	0.0	0.245098	0.034091	0.013468	0.010989	0.331096	0.029851	0.0	0.097177	0.411763	0.344158	0.411763	0.293076	0.015625	0.035948	0.03125	0.343854	0.04878	0.176441	0.381795	1.0	0.319589	0.015015	0.377726	0.042553	0.359725	0.224477	0.0	
D01387	0.265006	0.39302	0.195608	0.324141	0.353118	0.045752	0.176852	0.16683	0.343834	0.324192	0.308022	0.194608	0.2027	0.112184	0.511975	0.022222	0.170853	0.169203	0.009804	0.523069	0.045307	0.319949	0.275733	0.037548	0.196953	0.025743	0.0	0.229667	0.009346	0.013675	0.0	0.460942	0.02381	0.0	0.150623	0.308022	0.258643	0.308022	0.257117	0.013158	0.013774	0.026549	0.40421	0.009804	0.161407	0.379314	0.319589	1.0	0.010078	0.541875	0.039394	0.287689	0.167492	0.001931	
D01441	0.0	0.017007	0.014706	0.016835	0.024465	0.010101	0.015152	0.0	0.016502	0.009434	0.015576	0.0	0.0	0.056645	0.032164	0.039095	0.0	0.04454	0.043478	0.015291	0.01	0.011712	0.017182	0.042194	0.014151	0.126275	0.068354	0.063422	0.121723	0.153819	0.145833	0.035833	0.042222	0.039535	0.0	0.015576	0.015015	0.015576	0.034268	0.172464	0.1633	0.067657	0.011207	0.096935	0.017615	0.01634	0.015015	0.010078	1.0	0.019328	0.127778	0.0	0.038226	0.014925	
D01689	0.275417	0.416264	0.238333	0.37136	0.404317	0.031579	0.199167	0.193794	0.34668	0.307675	0.378095	0.238043	0.263875	0.100394	0.560847	0.064103	0.19617	0.201718	0.044444	0.530252	0.03125	0.376933	0.330497	0.032911	0.238554	0.051111	0.0	0.299251	0.03125	0.024299	0.0	0.479673	0.054795	0.0	0.18292	0.376762	0.265546	0.376762	0.313757	0.024038	0.033333	0.019048	0.388186	0.044444	0.17055	0.407591	0.377726	0.541875	0.019328	1.0	0.029126	0.327083	0.199259	0.0	
