data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00211	0.511387	0.368442	0.427023	0.374608	0.438423	0.131855	0.429942	0.442511	0.455414	0.491264	0.389161	0.600298	0.476211	1.0	0.487861	0.086306	0.592487	0.353961	0.091721	0.395623	0.122267	0.479009	0.296936	0.112954	0.409564	0.134189	0.11959	0.27228	0.041783	0.107395	0.025789	0.49454	0.099658	0.09528	0.488148	0.376338	0.435846	0.376338	0.376155	0.06317	0.044946	0.09917	0.523408	0.095612	0.352587	0.431196	0.523205	0.47534	0.055102	0.416943	0.116223	0.436926	0.378643	0.0	
D00246	0.703595	0.724286	0.590945	0.685214	0.735208	0.060603	0.592387	0.466611	0.723092	0.68522	0.70418	0.573369	0.533156	0.487861	1.0	0.094211	0.592857	0.532939	0.033374	0.800518	0.062807	0.739611	0.674457	0.126461	0.596101	0.123351	0.0	0.606092	0.072976	0.078154	0.0	0.89011	0.090655	0.0	0.447779	0.680977	0.7021	0.680977	0.666206	0.101135	0.072685	0.07772	0.756315	0.046386	0.472353	0.761565	0.755456	0.834777	0.064158	0.857493	0.084579	0.683031	0.57406	0.07581	
D00279	0.01543	0.092403	0.027037	0.058655	0.128837	0.026803	0.02214	0.087198	0.035533	0.0	0.060933	0.018113	0.020211	0.086306	0.094211	1.0	0.015891	0.04714	0.110702	0.055902	0.027778	0.112611	0.034752	0.201347	0.023262	0.79104	0.23094	0.123718	0.193649	0.311086	0.139443	0.160383	0.433013	0.226455	0.095059	0.058926	0.081715	0.058926	0.157532	0.268373	0.270031	0.147314	0.130889	0.43082	0.046424	0.09356	0.06415	0.106207	0.255377	0.175035	0.274315	0.0	0.101556	0.0	
D00299	0.823886	0.592049	0.618688	0.745667	0.666851	0.071555	0.700853	0.705024	0.725028	0.703526	0.697172	0.939496	0.847912	0.592487	0.592857	0.015891	1.0	0.53936	0.143548	0.639602	0.095346	0.625814	0.616313	0.0	0.647643	0.031209	0.0	0.471842	0.024618	0.029661	0.0	0.567192	0.0	0.043183	0.719037	0.696673	0.542269	0.696673	0.674233	0.0	0.007356	0.0	0.621216	0.023473	0.49575	0.663693	0.685044	0.567081	0.0	0.547397	0.0	0.699206	0.642947	0.0	
D00312	0.593553	0.554071	0.841191	0.663602	0.583049	0.030324	0.789043	0.424207	0.582922	0.573924	0.643423	0.512316	0.503063	0.353961	0.532939	0.04714	0.53936	1.0	0.025049	0.527046	0.031427	0.518718	0.530791	0.132882	0.750065	0.077152	0.09798	0.489898	0.091287	0.117318	0.101419	0.494872	0.08165	0.096077	0.4033	0.633333	0.489985	0.633333	0.663399	0.096609	0.098198	0.116667	0.510068	0.104447	0.507718	0.571597	0.58062	0.514969	0.108347	0.524778	0.18339	0.624611	0.723851	0.008754	
D00316	0.0	0.03928	0.014367	0.020778	0.03912	0.156664	0.011765	0.055601	0.018881	0.0	0.021585	0.16362	0.064438	0.091721	0.033374	0.110702	0.143548	0.025049	1.0	0.019803	0.177123	0.05129	0.018466	0.071326	0.012361	0.072471	0.046018	0.03287	0.0343	0.192851	0.084681	0.054233	0.127827	0.165456	0.101022	0.020874	0.017368	0.020874	0.046504	0.051856	0.040996	0.031311	0.061823	0.130814	0.016445	0.039772	0.017044	0.048373	0.090466	0.083707	0.066256	0.0	0.053963	0.0	
D00327	0.752171	0.743827	0.592472	0.778191	0.831339	0.03596	0.60399	0.538144	0.76277	0.701214	0.790256	0.607531	0.623675	0.395623	0.800518	0.055902	0.639602	0.527046	0.019803	1.0	0.037268	0.748221	0.769316	0.075038	0.6658	0.060994	0.0	0.700826	0.028868	0.046374	0.0	0.795502	0.043033	0.0	0.503053	0.781785	0.628558	0.781785	0.696675	0.043644	0.051755	0.039528	0.734945	0.027524	0.435989	0.761513	0.681358	0.787097	0.028552	0.774953	0.04461	0.726722	0.572255	0.0	
D00348	0.061721	0.036961	0.018025	0.026069	0.02454	0.929164	0.0	0.104637	0.011844	0.035136	0.027081	0.144905	0.188639	0.122267	0.062807	0.027778	0.095346	0.031427	0.177123	0.037268	1.0	0.032174	0.011584	0.067116	0.0	0.03637	0.057735	0.096225	0.06455	0.13826	0.039841	0.038881	0.032075	0.075485	0.126745	0.026189	0.119849	0.026189	0.023338	0.016265	0.102869	0.058926	0.029086	0.020515	0.082531	0.024949	0.042767	0.06069	0.014188	0.035007	0.049875	0.041667	0.0	0.165063	
D00443	0.714907	0.799144	0.563694	0.732227	0.710615	0.031045	0.598378	0.47133	0.747699	0.630817	0.776357	0.587441	0.569652	0.479009	0.739611	0.112611	0.625814	0.518718	0.05129	0.748221	0.032174	1.0	0.704428	0.155477	0.619713	0.13691	0.0	0.541356	0.074767	0.120108	0.0	0.771222	0.111456	0.0	0.440418	0.773527	0.662543	0.773527	0.729863	0.113037	0.067022	0.091003	0.920869	0.083168	0.454073	0.859727	0.804957	0.767395	0.07395	0.750137	0.067398	0.723926	0.595991	0.005975	
D00462	0.849406	0.894002	0.597584	0.750127	0.767552	0.011178	0.646322	0.618186	0.903927	0.835215	0.779269	0.558972	0.640581	0.296936	0.674457	0.034752	0.616313	0.530791	0.018466	0.769316	0.011584	0.704428	1.0	0.055978	0.669367	0.045502	0.0	0.653523	0.026919	0.043244	0.0	0.614121	0.040129	0.0	0.60124	0.778166	0.647473	0.778166	0.700749	0.040698	0.024131	0.03686	0.582235	0.025666	0.522722	0.819363	0.695563	0.59477	0.026625	0.700749	0.0208	0.7298	0.609863	0.0	
D00506	0.0	0.133956	0.087101	0.078733	0.13341	0.06476	0.035663	0.0	0.057236	0.0	0.081792	0.014588	0.016278	0.112954	0.126461	0.201347	0.0	0.132882	0.071326	0.075038	0.067116	0.155477	0.055978	1.0	0.03747	0.329531	0.139497	0.149461	0.20795	0.501089	0.256699	0.21137	0.348743	0.091192	0.0	0.079096	0.05265	0.079096	0.225554	0.33404	0.326219	0.403392	0.140555	0.322193	0.049852	0.120563	0.064582	0.183295	0.239957	0.183262	0.281183	0.016779	0.130866	0.0	
D00554	0.723627	0.598415	0.890572	0.753166	0.667906	0.0	0.927057	0.525761	0.69433	0.669407	0.827784	0.586517	0.59804	0.409564	0.596101	0.023262	0.647643	0.750065	0.012361	0.6658	0.0	0.619713	0.669367	0.03747	1.0	0.030457	0.161165	0.518029	0.018019	0.043419	0.07785	0.586083	0.026861	0.158035	0.495323	0.82244	0.611318	0.82244	0.732903	0.027242	0.053841	0.016449	0.617071	0.085901	0.587474	0.679039	0.725241	0.576002	0.047525	0.57655	0.153148	0.802543	0.816444	0.0	
D00565	0.030305	0.108885	0.0354	0.063997	0.144589	0.035093	0.028989	0.091335	0.046524	0.0	0.066484	0.035573	0.039694	0.134189	0.123351	0.79104	0.031209	0.077152	0.072471	0.060994	0.03637	0.13691	0.045502	0.329531	0.030457	1.0	0.32127	0.21598	0.359191	0.407307	0.273861	0.229081	0.472456	0.277968	0.082974	0.064293	0.096291	0.064293	0.171881	0.479157	0.404061	0.308607	0.133291	0.523785	0.050653	0.110249	0.073493	0.129125	0.445823	0.171881	0.440791	0.0	0.106374	0.0	
D00577	0.0	0.0	0.187317	0.0	0.0	0.037139	0.153393	0.0	0.0	0.0	0.0	0.0	0.0	0.11959	0.0	0.23094	0.0	0.09798	0.046018	0.0	0.057735	0.0	0.0	0.139497	0.161165	0.32127	1.0	0.142857	0.134164	0.34125	0.20702	0.060609	0.333333	0.72563	0.0	0.0	0.0	0.0	0.048507	0.287352	0.280624	0.163299	0.0	0.319801	0.107211	0.0	0.0	0.0	0.309628	0.0	0.501044	0.014434	0.056288	0.0	
D00585	0.595611	0.685912	0.548572	0.677285	0.728659	0.092848	0.493049	0.491928	0.615457	0.612928	0.693546	0.501965	0.570114	0.27228	0.606092	0.123718	0.471842	0.489898	0.03287	0.700826	0.096225	0.541356	0.653523	0.149461	0.518029	0.21598	0.142857	1.0	0.111803	0.141118	0.138013	0.548369	0.142857	0.098058	0.478259	0.680414	0.493349	0.680414	0.658311	0.144884	0.181356	0.116642	0.475005	0.152286	0.428845	0.620424	0.52381	0.548114	0.168505	0.632325	0.209797	0.60828	0.482467	0.0	
D00586	0.035857	0.05726	0.020943	0.030289	0.071283	0.062284	0.01715	0.027017	0.027524	0.0	0.031466	0.028061	0.046967	0.041783	0.072976	0.193649	0.024618	0.091287	0.0343	0.028868	0.06455	0.074767	0.026919	0.20795	0.018019	0.359191	0.134164	0.111803	1.0	0.200805	0.138873	0.112938	0.186339	0.131559	0.036816	0.030429	0.075955	0.030429	0.081349	0.510252	0.194225	0.730297	0.067591	0.238366	0.155826	0.057977	0.037268	0.070515	0.346175	0.108465	0.193167	0.0	0.062932	0.0	
D00596	0.0	0.091984	0.067286	0.048658	0.09161	0.183435	0.041325	0.01085	0.044216	0.024593	0.050548	0.033808	0.012575	0.107395	0.078154	0.311086	0.029661	0.117318	0.192851	0.046374	0.13826	0.120108	0.043244	0.501089	0.043419	0.407307	0.34125	0.141118	0.200805	1.0	0.260273	0.172357	0.389145	0.281788	0.019714	0.048882	0.040673	0.048882	0.163353	0.379485	0.468015	0.256632	0.117629	0.325482	0.048139	0.093137	0.039912	0.113278	0.423702	0.141572	0.341342	0.0	0.113733	0.028884	
D00627	0.0	0.0	0.090483	0.0	0.0	0.038443	0.074096	0.0	0.0	0.025198	0.0	0.0	0.0	0.025789	0.0	0.139443	0.0	0.101419	0.084681	0.0	0.039841	0.0	0.0	0.256699	0.07785	0.273861	0.20702	0.138013	0.138873	0.260273	1.0	0.041824	0.161015	0.202999	0.0	0.0	0.015627	0.0	0.150629	0.186628	0.507176	0.126773	0.0	0.250108	0.04439	0.0	0.007667	0.0	0.38663	0.0	0.369598	0.0	0.067974	0.022195	
D00690	0.64254	0.653151	0.529813	0.643112	0.695574	0.037516	0.550074	0.408871	0.659008	0.580948	0.668096	0.538752	0.495074	0.49454	0.89011	0.160383	0.567192	0.494872	0.054233	0.795502	0.038881	0.771222	0.614121	0.21137	0.586083	0.229081	0.060609	0.548369	0.112938	0.172357	0.041824	1.0	0.202031	0.039621	0.388075	0.646082	0.674826	0.646082	0.636995	0.187822	0.134987	0.144338	0.809163	0.161524	0.379049	0.733359	0.740779	0.833551	0.126598	0.814618	0.139622	0.626953	0.561485	0.0	
D00730	0.0	0.085358	0.03122	0.045152	0.08501	0.030949	0.025565	0.020137	0.04103	0.0	0.046907	0.0	0.0	0.099658	0.090655	0.433013	0.0	0.08165	0.127827	0.043033	0.032075	0.111456	0.040129	0.348743	0.026861	0.472456	0.333333	0.142857	0.186339	0.389145	0.161015	0.202031	1.0	0.261488	0.0	0.045361	0.037743	0.045361	0.141479	0.394405	0.244989	0.272166	0.134345	0.497468	0.160817	0.086427	0.037037	0.122637	0.294884	0.181902	0.431934	0.024056	0.093813	0.232291	
D00898	0.0	0.0	0.18368	0.0	0.0	0.054627	0.150414	0.035543	0.0	0.0	0.0	0.049222	0.041193	0.09528	0.0	0.226455	0.043183	0.096077	0.165456	0.0	0.075485	0.0	0.0	0.091192	0.158035	0.277968	0.72563	0.098058	0.131559	0.281788	0.202999	0.039621	0.261488	1.0	0.043053	0.0	0.0	0.0	0.047565	0.248623	0.262071	0.120096	0.0	0.209061	0.105129	0.0	0.0	0.0	0.2747	0.0	0.45743	0.014153	0.055195	0.0	
D00930	0.69819	0.555128	0.462616	0.527826	0.615852	0.101914	0.488275	0.908461	0.682308	0.786575	0.586947	0.730046	0.760819	0.488148	0.447779	0.095059	0.719037	0.4033	0.101022	0.503053	0.126745	0.440418	0.60124	0.0	0.495323	0.082974	0.0	0.478259	0.036816	0.019714	0.0	0.388075	0.0	0.043053	1.0	0.582544	0.453635	0.582544	0.519124	0.0	0.0	0.0	0.36497	0.046804	0.476603	0.498047	0.463449	0.403836	0.0	0.485847	0.0	0.570352	0.447933	0.0	
D00950	0.792858	0.792774	0.713738	0.884802	0.815574	0.02527	0.772343	0.624801	0.795655	0.76399	0.995774	0.648933	0.70505	0.376338	0.680977	0.058926	0.696673	0.633333	0.020874	0.781785	0.026189	0.773527	0.778166	0.079096	0.82244	0.064293	0.0	0.680414	0.030429	0.048882	0.0	0.646082	0.045361	0.0	0.582544	1.0	0.677967	1.0	0.882882	0.046004	0.045462	0.027778	0.712998	0.043519	0.568995	0.837989	0.793816	0.665169	0.030096	0.693103	0.035267	0.913346	0.727681	0.0	
D00951	0.708116	0.659628	0.530237	0.621169	0.570312	0.115642	0.599208	0.458302	0.703837	0.671855	0.685134	0.476004	0.546999	0.435846	0.7021	0.081715	0.542269	0.489985	0.017368	0.628558	0.119849	0.662543	0.647473	0.05265	0.611318	0.096291	0.0	0.493349	0.075955	0.040673	0.015627	0.674826	0.037743	0.0	0.453635	0.677967	1.0	0.677967	0.624755	0.057417	0.068088	0.046225	0.667407	0.060351	0.449154	0.741286	0.773723	0.642721	0.025042	0.659082	0.019563	0.637377	0.5736	0.00607	
D00954	0.792858	0.792774	0.713738	0.884802	0.815574	0.02527	0.772343	0.624801	0.795655	0.76399	0.995774	0.648933	0.70505	0.376338	0.680977	0.058926	0.696673	0.633333	0.020874	0.781785	0.026189	0.773527	0.778166	0.079096	0.82244	0.064293	0.0	0.680414	0.030429	0.048882	0.0	0.646082	0.045361	0.0	0.582544	1.0	0.677967	1.0	0.882882	0.046004	0.045462	0.027778	0.712998	0.043519	0.568995	0.837989	0.793816	0.665169	0.030096	0.693103	0.035267	0.913346	0.727681	0.0	
D00956	0.738952	0.768574	0.738255	0.878822	0.780907	0.022519	0.79987	0.55678	0.753815	0.702957	0.887367	0.62394	0.653764	0.376155	0.666206	0.157532	0.674233	0.663399	0.046504	0.696675	0.023338	0.729863	0.700749	0.225554	0.732903	0.171881	0.048507	0.658311	0.081349	0.163353	0.150629	0.636995	0.141479	0.047565	0.519124	0.882882	0.624755	0.882882	1.0	0.122988	0.218769	0.074261	0.684251	0.142199	0.585057	0.809644	0.714133	0.650117	0.11622	0.683824	0.115235	0.778906	0.776446	0.0	
D00961	0.0	0.086569	0.031662	0.045793	0.096993	0.015694	0.025928	0.0	0.041613	0.01543	0.047572	0.0	0.0	0.06317	0.101135	0.268373	0.0	0.096609	0.051856	0.043644	0.016265	0.113037	0.040698	0.33404	0.027242	0.479157	0.287352	0.144884	0.510252	0.379485	0.186628	0.187822	0.394405	0.248623	0.0	0.046004	0.057417	0.046004	0.122988	1.0	0.372697	0.448543	0.102188	0.360375	0.154037	0.087653	0.037562	0.106609	0.510906	0.133237	0.335847	0.0	0.083251	0.018122	
D00962	0.014286	0.059884	0.062578	0.045253	0.09372	0.099258	0.051245	0.0	0.024673	0.067093	0.047011	0.008385	0.018712	0.044946	0.072685	0.270031	0.007356	0.098198	0.040996	0.051755	0.102869	0.067022	0.024131	0.326219	0.053841	0.404061	0.280624	0.181356	0.194225	0.468015	0.507176	0.134987	0.244989	0.262071	0.0	0.045462	0.068088	0.045462	0.218769	0.372697	1.0	0.177302	0.067322	0.299147	0.06447	0.060634	0.03712	0.056188	0.394055	0.081025	0.32323	0.009644	0.08462	0.06447	
D00965	0.010911	0.065339	0.038236	0.02765	0.052058	0.056857	0.015656	0.0	0.037689	0.009317	0.028724	0.0	0.0	0.09917	0.07772	0.147314	0.0	0.116667	0.031311	0.039528	0.058926	0.091003	0.03686	0.403392	0.016449	0.308607	0.163299	0.116642	0.730297	0.256632	0.126773	0.144338	0.272166	0.120096	0.0	0.027778	0.046225	0.027778	0.074261	0.448543	0.177302	1.0	0.082269	0.261116	0.142249	0.066157	0.034021	0.085828	0.25582	0.086638	0.229237	0.0	0.086173	0.0	
D01115	0.651678	0.677293	0.556777	0.702896	0.674534	0.028066	0.595043	0.395658	0.669736	0.551877	0.723113	0.575316	0.522034	0.523408	0.756315	0.130889	0.621216	0.510068	0.061823	0.734945	0.029086	0.920869	0.582235	0.140555	0.617071	0.133291	0.0	0.475005	0.067591	0.117629	0.0	0.809163	0.134345	0.0	0.36497	0.712998	0.667407	0.712998	0.684251	0.102188	0.067322	0.082269	1.0	0.096668	0.410493	0.803338	0.783678	0.826137	0.066852	0.739235	0.060929	0.690804	0.595505	0.005401	
D01132	0.022792	0.054595	0.079872	0.02888	0.054373	0.019795	0.065407	0.07728	0.026243	0.009731	0.045002	0.026755	0.029854	0.095612	0.046386	0.43082	0.023473	0.104447	0.130814	0.027524	0.020515	0.083168	0.025666	0.322193	0.085901	0.523785	0.319801	0.152286	0.238366	0.325482	0.250108	0.161524	0.497468	0.209061	0.046804	0.043519	0.060351	0.043519	0.142199	0.360375	0.299147	0.261116	0.096668	1.0	0.068573	0.055279	0.047378	0.067233	0.377217	0.116345	0.368355	0.015386	0.105005	0.011429	
D01161	0.567338	0.528489	0.592434	0.57364	0.533172	0.079635	0.624927	0.53758	0.567462	0.597007	0.573295	0.470892	0.495415	0.352587	0.472353	0.046424	0.49575	0.507718	0.016445	0.435989	0.082531	0.454073	0.522722	0.049852	0.587474	0.050653	0.107211	0.428845	0.155826	0.048139	0.04439	0.379049	0.160817	0.105129	0.476603	0.568995	0.449154	0.568995	0.585057	0.154037	0.06447	0.142249	0.410493	0.068573	1.0	0.52816	0.488407	0.433887	0.047422	0.435543	0.240803	0.588035	0.558208	0.528736	
D01217	0.810762	0.921233	0.631382	0.825356	0.7687	0.024074	0.696009	0.524736	0.877672	0.751492	0.839177	0.601944	0.62629	0.431196	0.761565	0.09356	0.663693	0.571597	0.039772	0.761513	0.024949	0.859727	0.819363	0.120563	0.679039	0.110249	0.0	0.620424	0.057977	0.093137	0.0	0.733359	0.086427	0.0	0.498047	0.837989	0.741286	0.837989	0.809644	0.087653	0.060634	0.066157	0.803338	0.055279	0.52816	1.0	0.82826	0.756328	0.057343	0.75462	0.044797	0.767193	0.67499	0.0	
D01294	0.778027	0.739769	0.645204	0.729963	0.637577	0.041266	0.69879	0.49001	0.759064	0.684653	0.797411	0.634428	0.614567	0.523205	0.755456	0.06415	0.685044	0.58062	0.017044	0.681358	0.042767	0.804957	0.695563	0.064582	0.725241	0.073493	0.0	0.52381	0.037268	0.039912	0.007667	0.740779	0.037037	0.0	0.463449	0.793816	0.773723	0.793816	0.714133	0.037562	0.03712	0.034021	0.783678	0.047378	0.488407	0.82826	1.0	0.712464	0.024574	0.714133	0.038394	0.785838	0.664509	0.0	
D01387	0.612447	0.679676	0.561175	0.697708	0.723822	0.05856	0.564351	0.438177	0.666363	0.575753	0.687833	0.547441	0.50782	0.47534	0.834777	0.106207	0.567081	0.514969	0.048373	0.787097	0.06069	0.767395	0.59477	0.183295	0.576002	0.129125	0.0	0.548114	0.070515	0.113278	0.0	0.833551	0.122637	0.0	0.403836	0.665169	0.642721	0.665169	0.650117	0.106609	0.056188	0.085828	0.826137	0.067233	0.433887	0.756328	0.712464	1.0	0.069744	0.82858	0.108969	0.660001	0.5621	0.073254	
D01441	0.0	0.056634	0.055237	0.029958	0.065804	0.01369	0.045233	0.0	0.027223	0.00673	0.031122	0.0	0.0	0.055102	0.064158	0.255377	0.0	0.108347	0.090466	0.028552	0.014188	0.07395	0.026625	0.239957	0.047525	0.445823	0.309628	0.168505	0.346175	0.423702	0.38663	0.126598	0.294884	0.2747	0.0	0.030096	0.025042	0.030096	0.11622	0.510906	0.394055	0.25582	0.066852	0.377217	0.047422	0.057343	0.024574	0.069744	1.0	0.0894	0.407585	0.0	0.082992	0.007904	
D01689	0.661168	0.737521	0.567889	0.706343	0.757712	0.033778	0.56735	0.498172	0.709034	0.669746	0.708187	0.532631	0.534898	0.416943	0.857493	0.175035	0.547397	0.524778	0.083707	0.774953	0.035007	0.750137	0.700749	0.183262	0.57655	0.171881	0.0	0.632325	0.108465	0.141572	0.0	0.814618	0.181902	0.0	0.485847	0.693103	0.659082	0.693103	0.683824	0.133237	0.081025	0.086638	0.739235	0.116345	0.435543	0.75462	0.714133	0.82858	0.0894	1.0	0.083808	0.64763	0.580201	0.0	
