data	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341	
D00182	0.803745	0.848124	0.748129	0.90572	0.813086	0.283333	0.732792	0.565949	0.872121	0.75035	1.0	0.605159	0.610759	0.501491	0.727324	0.270382	0.553126	0.549248	0.247313	0.799097	0.283333	0.644475	0.810059	0.248547	0.813555	0.25034	0.243468	0.751352	0.238889	0.207111	0.256812	0.65949	0.257778	0.249084	0.543391	0.998124	0.714562	0.998124	0.795083	0.238612	0.170012	0.20224	0.651249	0.366071	0.568399	0.89556	0.883671	0.670692	0.261376	0.797835	0.218254	0.970696	0.730121	0.235043	
D00187	0.650278	0.610501	0.503912	0.636064	0.62125	0.393056	0.507339	0.840732	0.621555	0.558033	0.605159	1.0	0.915985	0.485213	0.598307	0.234041	0.869612	0.405054	0.363092	0.585492	0.40463	0.633432	0.546447	0.26616	0.480606	0.278704	0.323327	0.527625	0.216856	0.296254	0.263492	0.559296	0.200599	0.343389	0.823638	0.606859	0.679904	0.606859	0.640306	0.204797	0.2839	0.242457	0.616437	0.298791	0.552622	0.679182	0.594283	0.604875	0.213677	0.638987	0.225	0.632302	0.520606	0.193388	
D00188	0.637377	0.64548	0.547244	0.641168	0.642094	0.394996	0.515385	0.864968	0.641361	0.559655	0.610759	0.915985	1.0	0.432978	0.553785	0.252525	0.835654	0.430611	0.326107	0.575303	0.383091	0.602435	0.578197	0.286214	0.488703	0.282035	0.360859	0.553532	0.223617	0.292226	0.279412	0.534044	0.216346	0.360573	0.822826	0.612469	0.646577	0.612469	0.630723	0.208442	0.28412	0.250108	0.584994	0.313814	0.553528	0.663978	0.570742	0.574982	0.216667	0.607563	0.238988	0.637919	0.53596	0.210078	
D00211	0.549292	0.51994	0.505948	0.525746	0.568076	0.30217	0.515241	0.456033	0.536197	0.556174	0.501491	0.485213	0.432978	1.0	0.590806	0.19304	0.530843	0.433464	0.386567	0.52299	0.319184	0.502675	0.501402	0.230689	0.486737	0.218361	0.210722	0.543417	0.235328	0.3409	0.179012	0.603103	0.197462	0.284382	0.473189	0.502848	0.558776	0.502848	0.583593	0.231098	0.294179	0.246586	0.538003	0.193026	0.466408	0.551953	0.551424	0.560972	0.32402	0.618272	0.215151	0.496398	0.582827	0.081243	
D00246	0.777106	0.76706	0.628475	0.768509	0.84355	0.273199	0.630756	0.592718	0.787328	0.775395	0.727324	0.598307	0.553785	0.590806	1.0	0.232412	0.557439	0.534493	0.272817	0.762271	0.273199	0.699449	0.739938	0.216283	0.595177	0.252947	0.183584	0.613154	0.221652	0.249942	0.20026	0.72767	0.182222	0.188777	0.579823	0.72905	0.772977	0.72905	0.738687	0.192273	0.227947	0.220447	0.748857	0.231653	0.568417	0.810771	0.788194	0.760478	0.283002	0.882379	0.202862	0.715395	0.657208	0.151246	
D00279	0.297203	0.277045	0.394872	0.277949	0.275641	0.429518	0.317949	0.277525	0.289866	0.318926	0.270382	0.234041	0.252525	0.19304	0.232412	1.0	0.223731	0.273148	0.581884	0.286935	0.429518	0.265934	0.333626	0.717687	0.304082	0.74026	0.733333	0.284623	0.482094	0.30005	0.499786	0.259319	0.767965	0.6	0.271465	0.269161	0.282035	0.269161	0.343712	0.42619	0.351204	0.426407	0.272222	0.492255	0.33631	0.269353	0.260431	0.191444	0.328327	0.241026	0.425075	0.246599	0.39441	0.457576	
D00299	0.612704	0.558111	0.457691	0.578107	0.576701	0.424206	0.453016	0.769185	0.57616	0.527324	0.553126	0.869612	0.835654	0.530843	0.557439	0.223731	1.0	0.377265	0.395144	0.545397	0.444444	0.587332	0.50656	0.257353	0.431696	0.267521	0.313474	0.489751	0.208675	0.35083	0.252593	0.523547	0.193414	0.439115	0.781818	0.554713	0.626684	0.554713	0.58643	0.201153	0.261799	0.23333	0.56731	0.286367	0.505511	0.598417	0.572515	0.563704	0.20995	0.572366	0.217647	0.578459	0.475099	0.185606	
D00312	0.519109	0.569505	0.641005	0.570524	0.609323	0.193849	0.600241	0.411587	0.566686	0.53555	0.549248	0.405054	0.430611	0.433464	0.534493	0.273148	0.377265	1.0	0.256379	0.55677	0.193849	0.544051	0.546012	0.260025	0.582144	0.25275	0.214286	0.552756	0.368275	0.354604	0.212497	0.560777	0.227702	0.218571	0.395565	0.548052	0.502974	0.548052	0.630616	0.260015	0.258242	0.369444	0.49151	0.317653	0.559557	0.581674	0.562576	0.491034	0.390023	0.572049	0.277004	0.534395	0.612833	0.129365	
D00316	0.227071	0.274094	0.297395	0.254392	0.286922	0.744221	0.275172	0.379953	0.262189	0.261922	0.247313	0.363092	0.326107	0.386567	0.272817	0.581884	0.395144	0.256379	1.0	0.274965	0.778249	0.30502	0.262963	0.511675	0.273118	0.540623	0.544979	0.292692	0.380696	0.43595	0.299242	0.307738	0.454209	0.697757	0.38472	0.245802	0.321313	0.245802	0.331871	0.351018	0.4709	0.357899	0.313202	0.337219	0.29049	0.283353	0.271594	0.246581	0.306736	0.295285	0.276309	0.225618	0.320833	0.298593	
D00327	0.799654	0.807286	0.713002	0.844858	0.851665	0.286667	0.677041	0.592056	0.843423	0.789889	0.799097	0.585492	0.575303	0.52299	0.762271	0.286935	0.545397	0.55677	0.274965	1.0	0.286667	0.660482	0.811398	0.245214	0.658235	0.280612	0.232251	0.65814	0.304575	0.227389	0.246296	0.672345	0.229206	0.238568	0.579838	0.797355	0.731102	0.797355	0.765893	0.226589	0.191173	0.264648	0.667333	0.275817	0.651903	0.833049	0.766636	0.813004	0.283179	0.834366	0.2306	0.774267	0.722108	0.206838	
D00348	0.263738	0.313734	0.240476	0.288985	0.300979	0.959184	0.221429	0.395886	0.301829	0.275819	0.283333	0.40463	0.383091	0.319184	0.273199	0.429518	0.444444	0.193849	0.778249	0.286667	1.0	0.306061	0.272148	0.371652	0.223346	0.404762	0.496184	0.250798	0.271795	0.356145	0.281193	0.240416	0.361905	0.627137	0.401478	0.281707	0.323776	0.281707	0.257263	0.260684	0.390448	0.248521	0.316783	0.292328	0.211949	0.323258	0.282828	0.245791	0.248217	0.29798	0.224054	0.257937	0.243345	0.358277	
D00443	0.631922	0.656171	0.544125	0.679277	0.718343	0.306061	0.546939	0.611597	0.659402	0.641903	0.644475	0.633432	0.602435	0.502675	0.699449	0.265934	0.587332	0.544051	0.30502	0.660482	0.306061	1.0	0.631348	0.246259	0.516742	0.288955	0.209524	0.522453	0.249186	0.304842	0.247885	0.629058	0.207964	0.213333	0.598349	0.646206	0.882479	0.646206	0.641671	0.292113	0.231469	0.248553	0.805556	0.319216	0.672147	0.721555	0.691239	0.686991	0.427044	0.743368	0.247059	0.628815	0.580681	0.179365	
D00462	0.860471	0.923514	0.778867	0.863034	0.877146	0.272148	0.708271	0.644652	0.906776	0.875406	0.810059	0.546447	0.578197	0.501402	0.739938	0.333626	0.50656	0.546012	0.262963	0.811398	0.272148	0.631348	1.0	0.260476	0.667069	0.260236	0.271701	0.674127	0.24281	0.214912	0.284151	0.652396	0.286905	0.231365	0.645596	0.808185	0.706183	0.808185	0.776561	0.174432	0.174621	0.205512	0.644675	0.313342	0.622347	0.853312	0.74716	0.662193	0.271044	0.81531	0.26315	0.783326	0.759637	0.267857	
D00506	0.206246	0.279365	0.316667	0.253333	0.257937	0.371652	0.280952	0.310023	0.265079	0.226701	0.248547	0.26616	0.286214	0.230689	0.216283	0.717687	0.257353	0.260025	0.511675	0.245214	0.371652	0.246259	0.260476	1.0	0.271111	0.682993	0.602976	0.375364	0.543251	0.423982	0.412189	0.28395	0.763203	0.569312	0.304895	0.247407	0.260073	0.247407	0.388889	0.598535	0.496585	0.563872	0.250549	0.419366	0.294697	0.269161	0.244921	0.220196	0.383106	0.220238	0.454512	0.226349	0.372301	0.335065	
D00554	0.658147	0.688404	0.81514	0.729623	0.655952	0.223346	0.890786	0.436452	0.696769	0.611831	0.813555	0.480606	0.488703	0.486737	0.595177	0.304082	0.431696	0.582144	0.273118	0.658235	0.223346	0.516742	0.667069	0.271111	1.0	0.237662	0.252698	0.756006	0.249875	0.22235	0.247842	0.634445	0.288421	0.236905	0.41664	0.811874	0.5727	0.811874	0.766126	0.238914	0.170588	0.225012	0.542611	0.378939	0.552367	0.740445	0.74906	0.548055	0.251185	0.657507	0.215516	0.786477	0.761167	0.17381	
D00565	0.224442	0.252697	0.300855	0.259259	0.287739	0.404762	0.249573	0.336447	0.268081	0.282051	0.25034	0.278704	0.282035	0.218361	0.252947	0.74026	0.267521	0.25275	0.540623	0.280612	0.404762	0.288955	0.260236	0.682993	0.237662	1.0	0.702536	0.298853	0.450882	0.379282	0.476909	0.314984	0.554335	0.656385	0.342857	0.248933	0.319444	0.248933	0.344272	0.548067	0.503956	0.477922	0.296368	0.490602	0.328171	0.24244	0.271429	0.267368	0.389881	0.26065	0.449449	0.228571	0.301744	0.375	
D00577	0.264069	0.247732	0.333333	0.248571	0.219388	0.512851	0.261905	0.355303	0.259637	0.25873	0.243468	0.323327	0.360859	0.210722	0.183584	0.733333	0.313474	0.214286	0.544979	0.232251	0.496184	0.209524	0.271701	0.602976	0.252698	0.702536	1.0	0.279334	0.369697	0.384287	0.522132	0.232348	0.613636	0.791667	0.338131	0.242328	0.220047	0.242328	0.304875	0.430736	0.512821	0.375	0.212821	0.518775	0.300556	0.24059	0.208148	0.190533	0.287662	0.188889	0.422817	0.219048	0.310338	0.420779	
D00585	0.631134	0.735089	0.709735	0.671082	0.695911	0.250798	0.663175	0.573567	0.68734	0.623834	0.751352	0.527625	0.553532	0.543417	0.613154	0.284623	0.489751	0.552756	0.292692	0.65814	0.250798	0.522453	0.674127	0.375364	0.756006	0.298853	0.279334	1.0	0.316402	0.310703	0.268464	0.669219	0.339683	0.28055	0.553333	0.752973	0.574455	0.752973	0.768052	0.357674	0.295776	0.328951	0.526025	0.394167	0.607868	0.690115	0.726359	0.588328	0.307518	0.662627	0.305549	0.732299	0.781958	0.176923	
D00586	0.212143	0.240271	0.303883	0.244771	0.247788	0.271795	0.259065	0.26264	0.248768	0.237371	0.238889	0.216856	0.223617	0.235328	0.221652	0.482094	0.208675	0.368275	0.380696	0.304575	0.271795	0.249186	0.24281	0.543251	0.249875	0.450882	0.369697	0.316402	1.0	0.294254	0.271591	0.24881	0.507071	0.3669	0.263976	0.238034	0.269568	0.238034	0.291252	0.506172	0.329239	0.906021	0.250077	0.28221	0.343485	0.232428	0.237764	0.237713	0.318581	0.228458	0.309901	0.220576	0.358034	0.199351	
D00596	0.195676	0.226243	0.246225	0.209858	0.259868	0.356145	0.228681	0.314002	0.216844	0.229255	0.207111	0.296254	0.292226	0.3409	0.249942	0.30005	0.35083	0.354604	0.43595	0.227389	0.356145	0.304842	0.214912	0.423982	0.22235	0.379282	0.384287	0.310703	0.294254	1.0	0.340884	0.289148	0.308725	0.459013	0.303664	0.206002	0.245078	0.206002	0.289125	0.453756	0.562189	0.321075	0.24535	0.544218	0.31595	0.233553	0.238626	0.269872	0.5556	0.273912	0.442307	0.195238	0.297219	0.148148	
D00627	0.27634	0.261587	0.323012	0.262564	0.235132	0.281193	0.256345	0.27465	0.272698	0.271589	0.256812	0.263492	0.279412	0.179012	0.20026	0.499786	0.252593	0.212497	0.299242	0.246296	0.281193	0.247885	0.284151	0.412189	0.247842	0.476909	0.522132	0.268464	0.271591	0.340884	1.0	0.227381	0.4275	0.444363	0.269455	0.255655	0.260397	0.255655	0.291032	0.304571	0.313115	0.271291	0.229877	0.559223	0.287453	0.254921	0.223365	0.202399	0.501982	0.206404	0.582781	0.233744	0.301563	0.3343	
D00690	0.658571	0.673469	0.668027	0.694388	0.742515	0.240416	0.674503	0.540434	0.675227	0.664949	0.65949	0.559296	0.534044	0.603103	0.72767	0.259319	0.523547	0.560777	0.307738	0.672345	0.240416	0.629058	0.652396	0.28395	0.634445	0.314984	0.232348	0.669219	0.24881	0.289148	0.227381	1.0	0.208571	0.232707	0.539111	0.661111	0.703242	0.661111	0.806859	0.246754	0.265864	0.291816	0.672115	0.277107	0.624795	0.731009	0.711715	0.755686	0.290599	0.776882	0.233612	0.646787	0.692393	0.139107	
D00730	0.260417	0.263187	0.39916	0.291667	0.216248	0.361905	0.327731	0.213782	0.275092	0.255923	0.257778	0.200599	0.216346	0.197462	0.182222	0.767965	0.193414	0.227702	0.454209	0.229206	0.361905	0.207964	0.286905	0.763203	0.288421	0.554335	0.613636	0.339683	0.507071	0.308725	0.4275	0.208571	1.0	0.508418	0.209509	0.256752	0.219688	0.256752	0.29652	0.440909	0.409995	0.422039	0.211141	0.427807	0.279283	0.256044	0.205528	0.146128	0.317338	0.187329	0.460373	0.23358	0.422944	0.44898	
D00898	0.224242	0.251217	0.288889	0.254222	0.224762	0.59678	0.244444	0.355445	0.26455	0.219259	0.249084	0.343389	0.360573	0.284382	0.188777	0.6	0.439115	0.218571	0.697757	0.238568	0.627137	0.213333	0.231365	0.569312	0.236905	0.656385	0.791667	0.28055	0.3669	0.459013	0.444363	0.232707	0.508418	1.0	0.360839	0.248016	0.223377	0.248016	0.30455	0.419841	0.454872	0.369231	0.216667	0.447766	0.260938	0.242328	0.213889	0.193505	0.288485	0.192169	0.364652	0.22619	0.270109	0.326515	
D00930	0.595105	0.659526	0.470507	0.571303	0.653904	0.389573	0.439988	0.956498	0.632809	0.6156	0.543391	0.823638	0.822826	0.473189	0.579823	0.271465	0.781818	0.395565	0.38472	0.579838	0.401478	0.598349	0.645596	0.304895	0.41664	0.342857	0.338131	0.553333	0.263976	0.303664	0.269455	0.539111	0.209509	0.360839	1.0	0.545101	0.654622	0.545101	0.605274	0.252769	0.316228	0.28741	0.581148	0.304521	0.580887	0.591427	0.574339	0.576082	0.256878	0.613917	0.250514	0.525312	0.486667	0.208562	
D00950	0.805586	0.85	0.746506	0.903846	0.814962	0.281707	0.731169	0.567659	0.873997	0.752214	0.998124	0.606859	0.612469	0.502848	0.72905	0.269161	0.554713	0.548052	0.245802	0.797355	0.281707	0.646206	0.808185	0.247407	0.811874	0.248933	0.242328	0.752973	0.238034	0.206002	0.255655	0.661111	0.256752	0.248016	0.545101	1.0	0.716427	1.0	0.796825	0.237607	0.168627	0.201291	0.653114	0.364727	0.569902	0.897436	0.885536	0.672392	0.260287	0.799699	0.217159	0.97257	0.728509	0.233195	
D00951	0.706299	0.733074	0.607348	0.759032	0.799669	0.323776	0.610379	0.656153	0.736574	0.71686	0.714562	0.679904	0.646577	0.558776	0.772977	0.282035	0.626684	0.502974	0.321313	0.731102	0.323776	0.882479	0.706183	0.260073	0.5727	0.319444	0.220047	0.574455	0.269568	0.245078	0.260397	0.703242	0.219688	0.223377	0.654622	0.716427	1.0	0.716427	0.711543	0.234209	0.251901	0.268849	0.902098	0.247701	0.62997	0.803907	0.764225	0.720112	0.353094	0.826683	0.257955	0.697698	0.640773	0.192424	
D00954	0.805586	0.85	0.746506	0.903846	0.814962	0.281707	0.731169	0.567659	0.873997	0.752214	0.998124	0.606859	0.612469	0.502848	0.72905	0.269161	0.554713	0.548052	0.245802	0.797355	0.281707	0.646206	0.808185	0.247407	0.811874	0.248933	0.242328	0.752973	0.238034	0.206002	0.255655	0.661111	0.256752	0.248016	0.545101	1.0	0.716427	1.0	0.796825	0.237607	0.168627	0.201291	0.653114	0.364727	0.569902	0.897436	0.885536	0.672392	0.260287	0.799699	0.217159	0.97257	0.728509	0.233195	
D00956	0.762696	0.815812	0.818765	0.838889	0.809895	0.257263	0.814763	0.627976	0.826134	0.736294	0.795083	0.640306	0.630723	0.583593	0.738687	0.343712	0.58643	0.630616	0.331871	0.765893	0.257263	0.641671	0.776561	0.388889	0.766126	0.344272	0.304875	0.768052	0.291252	0.289125	0.291032	0.806859	0.29652	0.30455	0.605274	0.796825	0.711543	0.796825	1.0	0.260576	0.250162	0.314532	0.646398	0.344262	0.706414	0.862515	0.762873	0.712132	0.302613	0.791213	0.27613	0.773736	0.822609	0.20499	
D00961	0.147161	0.190548	0.205882	0.173333	0.215686	0.260684	0.176471	0.248174	0.178783	0.190196	0.238612	0.204797	0.208442	0.231098	0.192273	0.42619	0.201153	0.260015	0.351018	0.226589	0.260684	0.292113	0.174432	0.598535	0.238914	0.548067	0.430736	0.357674	0.506172	0.453756	0.304571	0.246754	0.440909	0.419841	0.252769	0.237607	0.234209	0.237607	0.260576	1.0	0.44482	0.554823	0.217113	0.537051	0.386037	0.182145	0.278431	0.238455	0.449966	0.193761	0.367517	0.220987	0.261783	0.189394	
D00962	0.151283	0.191071	0.19292	0.173674	0.227541	0.403782	0.16792	0.320395	0.179167	0.188612	0.170012	0.2839	0.28412	0.294179	0.227947	0.351204	0.261799	0.258242	0.4709	0.191173	0.390448	0.231469	0.174621	0.496585	0.170588	0.503956	0.512821	0.295776	0.329239	0.562189	0.313115	0.265864	0.409995	0.454872	0.316228	0.168627	0.251901	0.168627	0.250162	0.44482	1.0	0.37423	0.259599	0.292872	0.228625	0.2	0.204408	0.244935	0.433619	0.241192	0.529724	0.156863	0.279004	0.214815	
D00965	0.176292	0.224896	0.268627	0.206667	0.247863	0.248521	0.233613	0.28612	0.209863	0.215837	0.20224	0.242457	0.250108	0.246586	0.220447	0.426407	0.23333	0.369444	0.357899	0.264648	0.248521	0.248553	0.205512	0.563872	0.225012	0.477922	0.375	0.328951	0.906021	0.321075	0.271291	0.291816	0.422039	0.369231	0.28741	0.201291	0.268849	0.201291	0.314532	0.554823	0.37423	1.0	0.24881	0.285948	0.351891	0.216493	0.237797	0.274326	0.339309	0.226207	0.319023	0.185594	0.310803	0.175849	
D01115	0.655415	0.672619	0.57619	0.689516	0.751118	0.316783	0.57712	0.594569	0.671693	0.663721	0.651249	0.616437	0.584994	0.538003	0.748857	0.272222	0.56731	0.49151	0.313202	0.667333	0.316783	0.805556	0.644675	0.250549	0.542611	0.296368	0.212821	0.526025	0.250077	0.24535	0.229877	0.672115	0.211141	0.216667	0.581148	0.653114	0.902098	0.653114	0.646398	0.217113	0.259599	0.24881	1.0	0.22366	0.561655	0.735317	0.745965	0.700042	0.31724	0.789886	0.229167	0.638414	0.609417	0.180519	
D01132	0.304617	0.291811	0.371769	0.293103	0.267009	0.292328	0.309269	0.309369	0.302227	0.300654	0.366071	0.298791	0.313814	0.193026	0.231653	0.492255	0.286367	0.317653	0.337219	0.275817	0.292328	0.319216	0.313342	0.419366	0.378939	0.490602	0.518775	0.394167	0.28221	0.544218	0.559223	0.277107	0.427807	0.447766	0.304521	0.364727	0.247701	0.364727	0.344262	0.537051	0.292872	0.285948	0.22366	1.0	0.420507	0.285561	0.331904	0.237139	0.45011	0.239542	0.409421	0.342634	0.347841	0.316923	
D01161	0.617973	0.590012	0.647661	0.594921	0.618691	0.211949	0.584193	0.592922	0.625625	0.629263	0.568399	0.552622	0.553528	0.466408	0.568417	0.33631	0.505511	0.559557	0.29049	0.651903	0.211949	0.672147	0.622347	0.294697	0.552367	0.328171	0.300556	0.607868	0.343485	0.31595	0.287453	0.624795	0.279283	0.260938	0.580887	0.569902	0.62997	0.569902	0.706414	0.386037	0.228625	0.351891	0.561655	0.420507	1.0	0.590118	0.557138	0.600282	0.350882	0.601941	0.273478	0.552593	0.649292	0.198866	
D01217	0.850496	0.925595	0.783417	0.951389	0.887637	0.323258	0.787413	0.61572	0.919053	0.792677	0.89556	0.679182	0.663978	0.551953	0.810771	0.269353	0.598417	0.581674	0.283353	0.833049	0.323258	0.721555	0.853312	0.269161	0.740445	0.24244	0.24059	0.690115	0.232428	0.233553	0.254921	0.731009	0.256044	0.242328	0.591427	0.897436	0.803907	0.897436	0.862515	0.182145	0.2	0.216493	0.735317	0.285561	0.590118	1.0	0.813008	0.748535	0.277922	0.892796	0.214247	0.870006	0.761498	0.230405	
D01294	0.761071	0.774364	0.675247	0.79106	0.834921	0.282828	0.669785	0.585851	0.791758	0.774168	0.883671	0.594283	0.570742	0.551424	0.788194	0.260431	0.572515	0.562576	0.271594	0.766636	0.282828	0.691239	0.74716	0.244921	0.74906	0.271429	0.208148	0.726359	0.237764	0.238626	0.223365	0.711715	0.205528	0.213889	0.574339	0.885536	0.764225	0.885536	0.762873	0.278431	0.204408	0.237797	0.745965	0.331904	0.557138	0.813008	1.0	0.727803	0.297264	0.822455	0.225309	0.866807	0.703168	0.176923	
D01387	0.686597	0.686569	0.575057	0.708408	0.758608	0.245791	0.581532	0.577447	0.688462	0.678676	0.670692	0.604875	0.574982	0.560972	0.760478	0.191444	0.563704	0.491034	0.246581	0.813004	0.245791	0.686991	0.662193	0.220196	0.548055	0.267368	0.190533	0.588328	0.237713	0.269872	0.202399	0.755686	0.146128	0.193505	0.576082	0.672392	0.720112	0.672392	0.712132	0.238455	0.244935	0.274326	0.700042	0.237139	0.600282	0.748535	0.727803	1.0	0.275286	0.824613	0.205499	0.660136	0.604582	0.135004	
D01441	0.244444	0.285859	0.288977	0.269048	0.310636	0.248217	0.261199	0.252646	0.274747	0.286001	0.261376	0.213677	0.216667	0.32402	0.283002	0.328327	0.20995	0.390023	0.306736	0.283179	0.248217	0.427044	0.271044	0.383106	0.251185	0.389881	0.287662	0.307518	0.318581	0.5556	0.501982	0.290599	0.317338	0.288485	0.256878	0.260287	0.353094	0.260287	0.302613	0.449966	0.433619	0.339309	0.31724	0.45011	0.350882	0.277922	0.297264	0.275286	1.0	0.289622	0.570247	0.245233	0.327439	0.162222	
